channel,0.5-4.0Hz_dB,4.0-8.0Hz_dB,8.0-12.0Hz_dB,12.0-30.0Hz_dB,30.0-70.0Hz_dB,70.0-150.0Hz_dB
A_R4,-91.22660957869529,-99.92233058923264,-102.89890959046751,-113.29488235337092,-126.05014156112252,-133.87897630188976
A_R5,-89.94022562568325,-97.90479531148523,-100.37140835509362,-112.33268957723087,-125.99360075014279,-133.94242826237615
A_R6,-89.04355757536284,-96.67633872674692,-99.2724440543968,-112.20402505030967,-126.19190760528724,-133.99375523076492
A_R7,-88.33957763469598,-95.76643629705183,-99.08451277804917,-112.27277875116899,-126.47634024345004,-133.98957320107226
A_R8,-87.58713273038471,-95.42416333106848,-99.50657446644327,-111.6003616561259,-125.76986828435506,-133.6318967354228
A_R9,-89.4545581466426,-97.2312469685574,-100.5902422010806,-110.81966200451467,-123.60722517188242,-132.50817739287004
A_R10,-88.29355949218764,-96.75182738710924,-101.04895475867951,-109.98177500401476,-124.23811727413245,-132.96959005137487
A_R11,-93.74555281847292,-103.09137357866159,-106.67519390963629,-113.80255315872893,-124.31681038355214,-130.19786892998778
A_R12,-98.87292067437299,-107.88947037221479,-112.96194204962367,-118.70121831822826,-124.99866061242082,-128.1164151737492
aH_R1,-82.72359744921663,-90.6109704192004,-93.22320622864115,-100.6568226795632,-113.23736576703098,-127.86613376251034
aH_R2,-84.58631463158612,-92.23005945237969,-94.96798230505995,-101.81205599148626,-115.94158537213741,-129.80811572619288
aH_R3,-90.28547704492824,-99.21951819454216,-103.35320011831244,-109.98298833411985,-122.93989561309127,-133.15781427519795
aH_R4,-90.52586498775416,-98.8922841365991,-103.61501715558713,-111.78108966853577,-125.03087801384656,-133.9503952539939
aH_R5,-90.20707897152136,-97.84967547658142,-103.00997457601788,-112.95977982445358,-126.27115863399953,-134.15282830343904
aH_R6,-89.6620597269709,-97.01214603254682,-102.37145006900542,-112.92135785653154,-126.01812490962593,-133.97844267693898
aH_R7,-88.61532260290106,-96.74408523274333,-101.8363114301449,-110.8088412437296,-121.66978364712978,-131.67868686919468
aH_R8,-86.63236849560852,-93.88384377668879,-99.39434421138913,-108.46189672258926,-121.62183883887091,-132.1119850462384
aH_R9,-86.07235097541668,-93.22158496555149,-98.40643925510017,-107.55635507704498,-123.13250787728711,-133.09528880362322
aH_R10,-87.40926397603018,-95.99707150578783,-101.07081897808459,-109.12654747168446,-124.08209368748916,-132.97385925301117
aH_R11,-94.39014598591879,-102.7897335997333,-106.31597997612285,-113.86554957475882,-125.67397820763799,-130.69301777430036
aH_R12,-96.17809793044226,-106.06710019629202,-111.23370877661736,-118.1571143188029,-124.37577380954517,-127.13789586041693
mH_R1,-87.64154955645844,-94.3259795791864,-97.69768801626873,-103.84417869024783,-118.6366231466272,-132.20000160455962
mH_R2,-86.38678357036495,-91.98549870817891,-95.50633449041158,-101.27213871562654,-115.82284580310156,-130.22354613557076
mH_R3,-89.78821006389994,-95.95186852245985,-98.61302411939275,-104.74744696892644,-117.26931062576618,-131.1173347907437
mH_R4,-90.3583338147777,-97.89119321490811,-101.96804179748474,-110.60371802276039,-122.17491147902724,-132.8879473742914
mH_R5,-90.97536443624449,-97.95064545117567,-104.04464583297373,-113.18814874709338,-125.37224341593856,-133.93800305284637
mH_R6,-90.36801807955837,-97.17437561537545,-104.12662306687004,-112.74243494892012,-124.90582039571275,-133.8441853031965
mH_R7,-89.11376130628025,-98.02582893362738,-102.42982912116875,-108.7924695926967,-121.2761128753632,-132.1516619378366
mH_R8,-88.84732981211958,-97.63528435156582,-100.90956735390347,-108.56311901914442,-120.97489757621156,-131.30429547871427
mH_R9,-90.77388871042784,-98.81185233599237,-101.43456879916181,-109.27635141138214,-120.20903279568181,-131.21830586646493
mH_R10,-87.4128476444213,-97.00845368676258,-100.04364015995806,-108.41324759343408,-119.2681667830166,-130.65526618283397
mH_R11,-86.57079085322925,-95.67986080479717,-100.02165593835032,-107.88677292679975,-120.86886905329479,-131.63090560854337
mH_R12,-96.14695214739653,-101.2394428801868,-105.2997974771199,-111.88887657364214,-123.47644417019356,-128.7858519207194
mH_R13,-97.8618640885803,-106.06899668728258,-111.93876946433127,-115.64863225520119,-116.83883389375538,-119.62108347460851
mH_R14,-100.3039750462426,-107.8384187124241,-113.08567920796172,-115.74025235966172,-117.0188760942057,-119.72217967860611
mH_R15,-99.85887700345022,-107.40194041412364,-112.9659190984873,-115.74147455410366,-117.02934996028603,-119.723363776987
pHG_R1,-82.40719291640421,-90.9203900386685,-93.38734468223825,-98.6650951846384,-112.26464222408836,-126.16022670189355
pHG_R2,-80.48116644599519,-89.44540703582231,-92.00736603340934,-97.69815331837881,-109.16146886053173,-124.25101663076657
pHG_R3,-90.53661733429246,-97.23949641362778,-100.81669879605077,-108.43590578718376,-120.06721031576706,-131.92009135728782
pHG_R4,-91.16522270048122,-97.67625553034486,-103.07936277936562,-111.12205381784446,-123.01940998074652,-133.1393292990587
pHG_R5,-90.43894882858841,-96.86906691695094,-104.05018887157982,-112.56727623557978,-125.02348676422783,-134.01256750830527
pHG_R6,-89.72389363424688,-95.70337559659868,-103.65815380370431,-112.40112289449186,-125.97641115531005,-134.81767957392162
pHG_R7,-88.91155733351738,-94.89449022934294,-102.7068815842522,-111.30005070297756,-124.83807677429718,-134.4048838976221
pHG_R8,-87.80319504263876,-95.13837891121503,-101.40272801546709,-109.80958033884457,-121.76194543379543,-132.40592572499864
pHG_R9,-89.49260896129461,-96.51958992232476,-100.94937847546046,-108.49181930364328,-121.00273306676881,-131.93200285937442
pHG_R10,-91.53379811153981,-97.48598351497051,-100.09816537630248,-107.19615146442649,-119.63810818753734,-131.19987743920973
pHG_R11,-84.81716130907606,-92.13637510293705,-98.01767307896516,-104.97730444631966,-119.15385799640853,-132.08148196460047
pHG_R12,-87.43255896587331,-95.32022799864419,-100.98447420639862,-106.81836700303052,-119.98888179194891,-132.49146477455685
