cluster_id,size,jaccard_stability,n_runs
0,71,0.8245602250099182,50
1,221,0.39968767762184143,50
2,18,0.7974634170532227,50
3,49,0.7626404762268066,50
4,118,0.5215601921081543,50
5,51,0.8744150996208191,50
6,84,0.8299928903579712,50
7,217,0.6069502830505371,50
8,61,0.9160850644111633,50
9,360,0.48976266384124756,50
10,13,0.6803366541862488,50
11,3,1.0,50
