channel,0.5-4.0Hz_dB,4.0-8.0Hz_dB,8.0-12.0Hz_dB,12.0-30.0Hz_dB,30.0-70.0Hz_dB,70.0-150.0Hz_dB
pHG_R3,-92.84518073994028,-100.91196681233609,-104.65531135101196,-114.93757513965645,-122.2738310487608,-128.57189197903713
pHG_R4,-92.37974935536013,-98.32381341475306,-103.04194444022991,-116.47833932976076,-123.19300352135261,-129.0144306153857
pHG_R5,-93.05116636263381,-98.99346668007509,-103.81713507805506,-116.82752973294129,-123.41856311579588,-129.14474876406211
pHG_R6,-93.6150877666602,-100.74806837763516,-106.7436197780844,-118.07951992807365,-123.50250954724947,-129.16687271752818
pHG_R7,-93.74131463112748,-100.92434251515091,-106.70385303036207,-118.35144107410795,-123.6947537581506,-129.25560365325592
pHG_R8,-93.59044407483313,-100.70214804522581,-106.27420073669958,-117.20503026109253,-123.05366855539037,-128.9990357585903
pHG_R9,-92.9815500483836,-99.05883364981791,-104.23959319217786,-116.06665210315464,-123.4078242110349,-129.18398696022413
pHG_R10,-91.61845803773228,-96.8884026674551,-102.12825936282773,-114.54430364037825,-123.16437821293951,-129.0075124418628
pHG_R11,-90.91701591348706,-95.8959409559817,-101.08281450341913,-113.83085498367252,-123.16429101715944,-128.73912509214523
pHG_R12,-88.63522469011002,-94.44643216287092,-100.10193207525913,-112.602148663839,-122.82451616003038,-127.63885342912809
pHG_R13,-80.74039067604853,-91.48841356427704,-96.76937352498862,-103.6699776508475,-111.20241525644387,-116.46939936965855
pHG_R14,-90.78501436179576,-99.09621065000854,-104.37309642436978,-112.73828244713702,-120.02839741022156,-124.51401559618583
pHG_R15,-93.9523485675821,-103.92623293309599,-108.50999377079404,-116.82985935767991,-121.77401601813258,-124.75200474731164
pH_R1,-94.58337334926951,-103.82362551307536,-109.60733724792888,-119.58375777910935,-123.29517978836293,-128.9621728183394
pH_R2,-94.5518423414592,-103.69526058861845,-109.68792495527214,-120.20062428992365,-123.67413706364418,-129.29119819090937
pH_R3,-94.48059231224546,-103.70170105584423,-109.77153526325142,-120.33730507422517,-123.76565575422028,-129.33553213771967
pH_R4,-94.1350575746627,-103.00737934377679,-108.98849374260448,-120.16680064457228,-123.82941659041595,-129.402137767579
pH_R5,-93.30465362598592,-101.85207888978314,-107.54119797545877,-118.89880081305336,-123.76679587841177,-129.3905976062693
pH_R6,-91.13924859324275,-100.0028445650086,-105.88034639145678,-116.4843593371497,-123.36199513975457,-129.2328143614233
pH_R7,-89.17856690097315,-94.41306788306517,-101.7857112911545,-113.55601545530959,-123.17910449238848,-129.22686925851397
pH_R8,-88.69084281246445,-95.78686555553045,-102.8987329768365,-113.65302041071502,-123.03505955593232,-129.0996699431908
pH_R9,-86.27214794245413,-95.3774364099645,-102.95076634941864,-113.38134190263844,-123.26284979784809,-129.06090113539443
pH_R10,-89.09847764035979,-97.612050612265,-104.4154638906615,-114.53380560333522,-123.8347686186565,-128.87385958253412
pH_R11,-93.82091356804585,-102.51900981786,-109.30842746522572,-119.31291604567986,-123.69734303375557,-126.87978362054233
pH_R12,-95.31884448179468,-106.44092934844033,-114.47111772165866,-121.63302621761227,-123.54724243449814,-126.93705684538922
