channel,0.5-4.0Hz_dB,4.0-8.0Hz_dB,8.0-12.0Hz_dB,12.0-30.0Hz_dB,30.0-70.0Hz_dB,70.0-150.0Hz_dB
A_R1,28.699468878715816,22.07252718298146,13.716591050453665,4.265059815971674,-3.7782289031103566,-12.318448305200636
A_R10,35.15524160637313,27.250135886153085,17.54092898493937,5.132555750080706,-6.201211574435269,-13.17344609024164
A_R11,34.616555226564465,24.916671071912248,15.124820081465902,3.668770751147883,-6.818755569369228,-13.346200143187213
A_R12,20.644267377319142,13.81140955597716,5.535128142216635,-2.2478158792718466,-7.611003618372983,-12.056593979530684
A_R2,27.214105070431575,20.697496721419668,11.700659090953224,2.46505562495452,-4.577702844906716,-12.561585561161282
A_R3,26.085122380055854,20.030564529438855,10.321818756605797,0.9507536369279936,-5.47163933591202,-12.912772185801936
A_R4,25.822542382892447,20.173867812773928,9.837897140131624,0.5502453662638462,-5.4172813342416815,-12.87928406721922
A_R6,26.473880975441695,21.00152850390842,9.932840477468499,0.14207963678877553,-6.122081149374987,-13.06095410634938
A_R7,29.904777244852294,24.182206397974753,13.060234045434491,1.2784917366681663,-6.811282369483509,-13.276286233325754
CinG_L1,20.50095431600796,16.3950045386877,9.510134023281232,1.1567682768320726,-7.961149753146154,-14.216431509005114
CinG_L11,21.836377880851007,21.39344684908322,15.550173184970316,11.52945286167478,-2.690661242649912,-12.688442927336197
CinG_L12,19.744322603606097,18.607261411106382,12.907979771923323,8.707194812495311,-4.7556652436068525,-13.534982979008896
CinG_L2,19.993614842448075,15.960529184548601,8.383837707793903,0.4307495745730303,-8.479005803336111,-14.367942788292897
CinG_L3,19.802901866767815,16.068949913479226,9.576506293552892,1.585857643156083,-8.35310695251849,-14.370878289864649
CinG_L4,20.244524388522507,16.422840678653817,12.357547381518318,3.9132879403348846,-7.759008385615988,-14.276293021311165
CinG_R1,21.383418872042192,19.148241034717906,13.521037985039392,6.08277312194799,-3.7203063790644846,-12.528596073961648
