,aud|1-4Hz,aud|4-8Hz,aud|8-13Hz,aud|13-20Hz,aud|20-30Hz,aud|30-50Hz,aud|50-70Hz,aud|70-100Hz,aud|100-130Hz,aud|130-170Hz,aud|170-220Hz,aud|220-270Hz,aud|270-320Hz,aud|320-360Hz,aud|360-400Hz,pic|1-4Hz,pic|4-8Hz,pic|8-13Hz,pic|13-20Hz,pic|20-30Hz,pic|30-50Hz,pic|50-70Hz,pic|70-100Hz,pic|100-130Hz,pic|130-170Hz,pic|170-220Hz,pic|220-270Hz,pic|270-320Hz,pic|320-360Hz,pic|360-400Hz,rea|1-4Hz,rea|4-8Hz,rea|8-13Hz,rea|13-20Hz,rea|20-30Hz,rea|30-50Hz,rea|50-70Hz,rea|70-100Hz,rea|100-130Hz,rea|130-170Hz,rea|170-220Hz,rea|220-270Hz,rea|270-320Hz,rea|320-360Hz,rea|360-400Hz
17Networks_1,-0.00026660587252508826,-0.0041949676742621955,-0.013177023384611781,-0.015214114571888265,-0.002332150332070951,-0.003457648736032774,0.004490612269764301,0.002488442149391001,0.005296786334037209,-0.0010218104589984672,0.005165998558422415,0.004158765598239623,-0.005658400130227461,0.005554793365867589,0.0037816948666848996,0.004372577452086648,0.00040027011564198225,-0.0023710395323818054,-0.002084896285942105,-0.010065380195254662,0.007030219323150932,0.005983170618053065,0.011365840055093872,0.0212984596404744,0.006693137992639837,-0.004143549957613809,-0.004882859810664751,-0.000502469443642693,-0.0022176160789193575,-0.0025368888623765154,0.004576407769962277,0.005131185384623286,0.004380994386389309,0.0024006001272234307,0.012185617693049074,0.007323464387679751,0.0029114310212732487,-0.0027222978804283945,-0.006933804598254672,-0.010716224103452084,0.00038827950371824886,-0.0007866396715282971,-0.004580674032546088,-0.0012892671740503676,0.0027787944396318125
17Networks_10,0.01223169847233466,0.009726460154892863,0.00230531494219148,-0.010877109342921128,-0.007764210351947284,0.0022382716595935087,-0.018082763082101876,-0.01580956977434691,-0.005101059720524292,-0.005283743134277768,0.004853688046260271,-0.004826002159089324,-0.004746582140602394,0.0015376011852100912,0.014221427099472633,0.001612730101762538,-0.0027853620281296457,0.004902253686549487,-0.004302574335440862,0.0024888043309823954,-0.0026727034231135236,-0.019274634101982654,-0.007104041816504149,-0.003823573605014668,0.00836603631526909,0.00991973930197858,0.006389633133235705,0.008992706850893473,-0.0049955186561882,-0.004902294353278121,0.006285773233217259,0.003443753592010295,-0.0035768922201955176,-0.004273705563766253,0.006626650372416258,0.008866712122023971,-0.0005867738873547903,0.0016416279824426783,-2.017142765475665e-05,0.016596967183637776,0.011292291968817618,-0.004713588292876974,0.004492143997103634,0.0014420151998346547,-0.011292714290857266
17Networks_11,0.007692550750468495,0.012808187770820269,0.012231017337096549,0.004159728808288786,0.0033888058039639635,-0.006795432295272225,-0.008123878208888286,0.009323481036127212,0.002930589427083098,0.0032806260547145008,-0.006756246249028162,0.0043634688984336345,0.0023496165490446896,0.0008565999293427432,0.0013893712350145295,-0.013046590452787773,-0.0063698012946912606,-0.004742226702738519,-0.009206100556032482,0.0014619859395424216,-0.010332895455825853,0.010434989690397032,0.003761647033964798,0.005289396730136934,0.005653481887674247,-0.0022842294442513016,-0.0018046891826425133,0.000428486953160255,0.006511732698510084,-0.0008438001925750141,-0.004859936893371821,0.0009872835838669095,0.008501030804279367,0.004168528870492622,-0.012264126754524462,-0.018283121300979897,-0.01017874897627969,-0.0024676472342125017,-0.00017886008507318722,-0.0022267016980909186,0.0005476778345964321,-0.003915236962124448,-0.0013826155785976397,0.002929449820712085,-0.0007609294673290369
17Networks_12,-0.007039992523213098,-0.00019557075532070507,0.0020502123794244793,-0.009949668783629838,-0.007647224606789265,0.01155678129998112,0.008445158750398741,-0.011800586729278298,-0.009077616901190718,-0.0028723628690005814,-0.0021531934701831796,0.0005410175270056857,-0.01038850409429965,-0.002063613249945003,-0.01007535182269053,-0.00585647780779953,-0.0012158105918102383,0.0009542213117321157,0.00178579306012113,-0.0023716810719180475,0.004764936499436037,0.0035631873081946016,-0.0029156127553505887,-0.00022576963227747873,-0.007493597455651518,-0.010407535875453795,0.00041757883906030484,-0.0037675480108974617,0.010642085526388479,0.003807712333021075,-0.009118119735890445,-0.008800034488736423,-0.004961648024981254,-0.004611609261058049,-0.005729757524253631,-0.009536135206913056,0.015508676909442068,0.003303694543240614,0.0069245810901380845,0.004606168786467718,-0.004015924517434613,-0.0035548639205448475,-0.0025885000208848864,0.00855564066309693,0.002305838693967559
17Networks_13,-0.0008947118452381742,-0.0015152836052048225,0.003609083580126481,0.0004894168046232457,-0.001621156872460144,-0.0004596107418480138,-0.00487384133076919,-0.008186108191455039,0.00047527876518802615,0.00839647406903146,-0.009068597039197273,-0.011140615069733533,-0.0025357289693388177,0.0033532576123666297,-0.010735892231598215,0.002960680004245376,-0.0020208599644186667,-0.005988379731168648,0.0035834310094095853,0.012732251073426633,-0.0017099367150650723,-0.001847011412185638,-0.010876002296595426,-0.005987901437325481,-0.015034167010338556,-0.002082551712775372,0.007199395174457321,0.0009516412112837078,0.010722463610968552,0.010834816605367325,0.005784155365802193,0.000681867488339462,-0.0005897879697086164,0.0006677297684220694,0.002033580128608342,0.0029148202796443284,-0.004403334238859543,0.003148953824832984,4.5433813462831515e-05,0.0007815912741977806,-0.005143079376904217,0.0033400159143178896,-0.003701163452898277,0.00961598685128748,0.0017262104719976015
17Networks_14,0.0034463164604441516,0.004358746188224242,-0.0018395149565483596,-0.0077522405095434115,-0.000803077103263009,0.0065469827069744736,-0.0036828167034534485,0.012558624895568126,0.014975410334235535,0.009606640561678963,0.013055307598319127,-0.005550171285596758,0.000541867199003661,0.005653004089319372,0.0012627782398994928,0.006816637552133273,0.0029097520970520663,-0.003031558513314317,0.0021546865740988816,0.00035059407239372206,-0.00847636963156991,-0.002272071246998957,0.0006386877335438825,-0.004430676689685912,-0.005698351522171381,0.007753037448830627,0.00041137179023772574,0.0061192741188728726,-0.012233086163505474,-0.003882609393584161,-0.004665166146024982,3.1275011840451127e-05,0.0031289957602360324,-0.007633664001113808,-0.011725639034861941,0.004133640091820651,0.011942199195705923,0.00473122476040998,0.0068442601798029985,-0.007273611085466963,-0.007015981965322957,0.0026350815751489194,-0.001361666160159518,-0.014644964183060799,-0.0061068445270245665
17Networks_15,-0.008349785707035715,-0.0034647333975201017,0.0026220480079557347,0.01848226951815713,0.022841390917036235,0.005973550377219281,-0.013272629872837144,0.002294486724466861,-0.004107027156384407,0.004096532493294867,-0.0001604527557737821,-6.98792087283183e-05,-0.0026957397907907132,-0.018104291794903807,0.0016805664963527478,-0.006143838817539588,-0.0032771916016824556,-0.005769277120080491,0.0005383011949731835,-0.012845453444810133,0.005528933903200664,-0.004949390705620963,-0.0003474036751166992,-0.010402113168272019,0.007694191084379036,0.002998611374642237,0.010210880156530924,0.0026692977537783654,0.006405527778654616,0.006875453021572888,0.014025183587611798,0.010837653095488505,0.0052540209050611925,0.000542989165402754,0.001398563452900749,0.003450618884378051,0.005164789103104093,-0.0037380487524507336,-0.008957298881662431,0.0078881437460992,0.007297917141867885,0.0015931643254689205,0.00559057194576504,0.0031467808212528345,-0.013794811001640706
17Networks_16,0.0038588735751111246,0.0023370286788212914,0.0042003748860660805,-0.0023918591141574136,-0.006702318836479666,-0.001580856585083134,-2.883034631586601e-05,-0.005285140978680211,-0.011527911519441022,-0.007467793728992827,-0.019657051032519093,-0.00027090171077726104,-0.00466450586304048,0.003272308606141756,0.006389738810715417,0.005839656512807894,0.005942958346546148,0.004685844225198879,0.015011838931161675,-0.0038367997634656246,-0.0043081540999279294,0.0018201245676653921,-0.009720706072469385,-0.015578288249082877,-0.0006478052870898326,0.022180425930248732,-0.00025829472421161657,-0.010196475436676018,0.007030819883779487,0.0002333573346398153,0.0005121712882716645,0.0003828924660600252,-0.0012751732033002056,-0.002413064309877228,-0.002151612397464063,-0.00016422609102202738,-0.011692238862108408,0.0003629775424040793,0.004030336922824214,-0.0007909696806343412,-0.0010892323979043719,0.002130825912172884,0.012891146934576183,-0.0005675487959439215,0.009811333069557053
17Networks_17,0.0008726945881832169,-0.0017094387675820584,0.0016199777960914756,-0.004019805210852283,-0.012503944804984549,0.009278009770960976,-0.0023049299771729778,-0.00802095140013836,-0.004713572276067575,0.0007191925010081359,-0.00031930126184592024,-0.003007661621941998,-0.0005989790076532314,0.0021237050296177536,-0.0034521789372544453,0.00756739252326461,0.011617541796941923,0.007445159045049515,0.020686974219225832,0.003443707362084301,-0.0052185949156315315,-9.297905373911481e-06,-0.0075240744100830426,0.00047159463578385816,-0.0012701903803306834,-0.006361440005440143,0.005772646149770076,0.006606646720426418,-0.0010689568193025857,-0.0004423685855318901,0.0018053943156320228,0.00371128398867684,0.0027644276335014816,-0.0020403009044134097,-0.0032859615301589085,-0.00044800426112337125,0.003348341368138431,-0.0018784571784586782,-0.0029448140497560227,-0.005171101095191701,-0.007190490073067306,0.008148309850392646,-0.0020226848637453763,0.001203419587377095,-0.002355758769666032
17Networks_2,0.006781804868635181,-0.00252991608114506,-0.011498379108986408,-0.0004894133807555388,0.004062830780690399,0.0029440537960153308,0.005215848710808115,-0.0023788305874363437,0.005179596325279515,-0.005611056878909354,0.00647025644902316,0.004801993191039602,0.012215507596167848,-0.008997729063691244,-0.009399321188745789,0.0004314695936446658,-0.0030676595872637653,-0.003133431180133537,-0.0073410792032309,0.0005208214989784612,0.016826412699793996,0.0048669694937482485,-0.0017564526682356909,0.00556738128001706,0.006786809652369623,0.004163458825027291,-0.009351767614503114,-0.0020746019732895897,0.00275637153674389,7.199602739344722e-05,-0.002356606809590683,6.6621909302325345e-06,0.004023554795509592,0.005171793488248447,0.007025709907231039,-0.0005654607817814553,-0.016649076603036318,0.0054333820078440636,0.0048057104416210925,-0.002918929608305478,0.004843776759284354,-0.003714245877768457,0.002174655659039308,-0.00237694461403103,0.001067073756922342
