band,importance
1-4Hz,2.992770782764887
4-8Hz,2.8015281997857144
8-13Hz,2.7735354510959764
13-20Hz,2.9309131393805727
20-30Hz,3.322515582029845
30-50Hz,3.3780453623516493
50-70Hz,3.4303670376790047
70-100Hz,3.120445318966567
100-130Hz,2.972965775025376
130-170Hz,2.641262408580918
170-220Hz,2.362353926703032
220-270Hz,2.4601924411312184
270-320Hz,2.5664552397750953
320-360Hz,2.743070304754253
360-400Hz,2.876408201043247
