time_bin,importance
0,0.7949471266216613
1,0.7243652834220812
2,0.6226594327770605
3,0.6375134419062962
4,0.5811157284150672
5,0.5493675452879873
6,0.5374941777212376
7,0.5465209894627643
8,0.5657938194685093
9,0.5210080438957736
10,0.5337623215960856
11,0.5558154991692925
12,0.5241469342546878
13,0.5176900462492366
14,0.5222028062861003
15,0.5815682860462357
16,0.5455519077662714
17,0.5399739447754764
18,0.5348759905367251
19,0.513293979865762
20,0.5600210993990746
21,0.5440807557068883
22,0.5356809708235649
23,0.5467712011908579
24,0.561162461498984
25,0.5893282107102725
26,0.5637446228723898
27,0.6112299663421359
28,0.6088808062255817
29,0.8046210543516674
