band_idx,band_lo,band_hi,band,time_bin,kind,coef[audio],coef[picture],coef[reading],importance
0,1.0,4.0,1-4Hz,0,ersp,-0.07814815638336116,0.07570129472722371,0.002446861656137413,0.052098770922240766
0,1.0,4.0,1-4Hz,1,ersp,-0.08646908809315544,0.0780314304606825,0.008437657632473084,0.05764605872877035
0,1.0,4.0,1-4Hz,2,ersp,-0.06316601734480864,0.049529690400128105,0.013636326944680562,0.04211067822987244
0,1.0,4.0,1-4Hz,3,ersp,-0.07937667145763513,0.039531074262849554,0.03984559719478556,0.05291778097175675
0,1.0,4.0,1-4Hz,4,ersp,-0.10298081212558406,0.06926603912251911,0.03371477300306529,0.06865387475038949
0,1.0,4.0,1-4Hz,5,ersp,-0.13720055822376911,0.12154744927938672,0.015653108944382425,0.0914670388158461
0,1.0,4.0,1-4Hz,6,ersp,-0.13971927157234548,0.08424007606315348,0.055479195509192114,0.09314618104823036
0,1.0,4.0,1-4Hz,7,ersp,-0.0951906844131532,0.021397888770250166,0.07379279564290318,0.06346045627543552
0,1.0,4.0,1-4Hz,8,ersp,-0.03550283483142169,0.012267644489485537,0.023235190341936152,0.023668556554281128
0,1.0,4.0,1-4Hz,9,ersp,-0.03818640336498583,0.028403092019237106,0.009783311345748764,0.0254576022433239
0,1.0,4.0,1-4Hz,10,ersp,-0.01112449165454845,0.029000432966007166,-0.01787594131145862,0.019333621977338077
0,1.0,4.0,1-4Hz,11,ersp,0.03797175831386337,-0.02911978982193004,-0.008851968491933147,0.025314505542575517
0,1.0,4.0,1-4Hz,12,ersp,0.06563098217546522,-0.08060968937157076,0.014978707196105829,0.0537397929143806
0,1.0,4.0,1-4Hz,13,ersp,0.042568641668641036,-0.053373244385809704,0.010804602717168498,0.03558216292387308
0,1.0,4.0,1-4Hz,14,ersp,0.06088557814454531,-0.025036177392591053,-0.03584940075195399,0.040590385429696785
0,1.0,4.0,1-4Hz,15,ersp,0.0991772782788515,-0.007750209905422931,-0.09142706837342889,0.06611818551923444
0,1.0,4.0,1-4Hz,16,ersp,0.1082245975591854,-0.015589722763534953,-0.09263487479565076,0.07214973170612371
0,1.0,4.0,1-4Hz,17,ersp,0.10354946108843432,-0.036575119570317144,-0.0669743415181173,0.06903297405895625
0,1.0,4.0,1-4Hz,18,ersp,0.11842994807651912,-0.05125035763162948,-0.06717959044488983,0.07895329871767948
0,1.0,4.0,1-4Hz,19,ersp,0.11460869965116055,-0.05158624505844398,-0.0630224545927168,0.07640579976744044
0,1.0,4.0,1-4Hz,20,ersp,0.050699607703341296,-0.04900573240541526,-0.0016938752979260086,0.03379973846889419
0,1.0,4.0,1-4Hz,21,ersp,0.025083410975850852,-0.041586152693863294,0.016502741718012446,0.027724101795908864
0,1.0,4.0,1-4Hz,22,ersp,0.01594848240891367,-0.08976926489979666,0.07382078249088259,0.0598461765998643
0,1.0,4.0,1-4Hz,23,ersp,-0.005483234510494285,-0.12724328164924315,0.1327265161597372,0.08848434410649154
0,1.0,4.0,1-4Hz,24,ersp,0.03830981093131982,-0.16845834127609058,0.1301485303447705,0.11230556085072696
0,1.0,4.0,1-4Hz,25,ersp,0.04956354101779567,-0.1319696431074138,0.08240610208961804,0.08797976207160918
0,1.0,4.0,1-4Hz,26,ersp,-0.002625282390863942,-0.05131262641391281,0.05393790880477679,0.035958605869851175
0,1.0,4.0,1-4Hz,27,ersp,-0.022373538236808987,-0.04882344972582927,0.07119698796263822,0.047464658641758826
0,1.0,4.0,1-4Hz,28,ersp,-0.044857588467234824,-0.05302963684233022,0.09788722530956491,0.06525815020637665
0,1.0,4.0,1-4Hz,29,ersp,-0.02867702745024985,-0.05737308795640537,0.08605011540665523,0.05736674360443681
0,1.0,4.0,1-4Hz,30,ersp,-0.07569247861296456,-0.040426325187013695,0.11611880379997816,0.07741253586665214
0,1.0,4.0,1-4Hz,31,ersp,-0.08163826505468949,-0.05393134318788188,0.13556960824257122,0.09037973882838087
0,1.0,4.0,1-4Hz,32,ersp,-0.03734312876766928,-0.08931263024991005,0.1266557590175791,0.08443717267838614
0,1.0,4.0,1-4Hz,33,ersp,0.0013863067934037584,-0.09933121109312722,0.09794490429972359,0.06622080739541819
0,1.0,4.0,1-4Hz,34,ersp,0.03683229050883127,-0.08598088830710342,0.0491485977982719,0.05732059220473553
0,1.0,4.0,1-4Hz,35,ersp,0.030647794454400648,-0.051995734324571344,0.021347939870170703,0.03466382288304756
0,1.0,4.0,1-4Hz,36,ersp,0.015245042975800495,-0.049057740017707144,0.03381269704190667,0.03270516001180477
0,1.0,4.0,1-4Hz,37,ersp,0.02863606969289846,-0.007650473046561409,-0.02098559664633691,0.01909071312859893
0,1.0,4.0,1-4Hz,38,ersp,0.06654958946762773,0.026688629938473585,-0.09323821940610123,0.06215881293740085
0,1.0,4.0,1-4Hz,39,ersp,0.07004307004423867,0.05078469575565415,-0.1208277657998928,0.08055184386659521
0,1.0,4.0,1-4Hz,40,ersp,0.07793832990258606,0.03664006184006674,-0.11457839174265262,0.07638559449510181
0,1.0,4.0,1-4Hz,41,ersp,0.04193801665149053,0.03692426916774524,-0.07886228581923571,0.052574857212823824
0,1.0,4.0,1-4Hz,42,ersp,0.04336181311508733,0.030783183726528288,-0.07414499684161566,0.04942999789441042
0,1.0,4.0,1-4Hz,43,ersp,0.05354537784007972,0.047086335955762414,-0.10063171379584211,0.06708780919722808
0,1.0,4.0,1-4Hz,44,ersp,0.06369010623031814,0.06104501913994332,-0.12473512537026155,0.08315675024684101
0,1.0,4.0,1-4Hz,45,ersp,0.05130446527516848,0.06253927481154643,-0.11384374008671473,0.07589582672447655
0,1.0,4.0,1-4Hz,46,ersp,0.05616096607823513,0.039657808744823435,-0.0958187748230586,0.06387918321537239
0,1.0,4.0,1-4Hz,47,ersp,0.08327689950066619,0.01903040613042306,-0.10230730563108933,0.06820487042072619
0,1.0,4.0,1-4Hz,48,ersp,0.10058644932355197,0.00797073095164363,-0.10855718027519574,0.07237145351679712
0,1.0,4.0,1-4Hz,49,ersp,0.03102334489023991,0.02511118145072678,-0.05613452634096681,0.0374230175606445
0,1.0,4.0,1-4Hz,50,ersp,-0.02755071185387769,0.009763864687198276,0.0177868471666793,0.018367141235918424
0,1.0,4.0,1-4Hz,51,ersp,-0.00940788744189476,0.0024836288577447063,0.006924258584149809,0.0062719249612630925
0,1.0,4.0,1-4Hz,52,ersp,0.024599731440104248,0.03581457392191358,-0.0604143053620179,0.04027620357467858
0,1.0,4.0,1-4Hz,53,ersp,0.027454953553188888,0.03938441805821166,-0.06683937161140073,0.044559581074267086
0,1.0,4.0,1-4Hz,54,ersp,0.0005657948618813512,0.01428891463804426,-0.014854709499925805,0.009903139666617138
0,1.0,4.0,1-4Hz,55,ersp,0.0026508149367976135,0.012135985782723483,-0.014786800719521348,0.009857867146347482
0,1.0,4.0,1-4Hz,56,ersp,0.010558737757308232,-4.4452289271314476e-05,-0.01051428546803704,0.0070391585048721955
0,1.0,4.0,1-4Hz,57,ersp,-0.00550382093975976,-0.006322234140798461,0.011826055080557979,0.007884036720372066
0,1.0,4.0,1-4Hz,58,ersp,-0.0016856232768643865,-0.020642682023630503,0.022328305300494636,0.014885536866996507
0,1.0,4.0,1-4Hz,59,ersp,0.04071532289837963,-0.030257104964445062,-0.01045821793393463,0.027143548598919775
0,1.0,4.0,1-4Hz,60,ersp,0.047704289987723573,-0.014508560343860149,-0.03319572964386364,0.031802859991815785
0,1.0,4.0,1-4Hz,61,ersp,0.05663692794338511,-0.014387488821699058,-0.042249439121686126,0.037757951962256765
0,1.0,4.0,1-4Hz,62,ersp,0.08687631612013558,-0.01969847585829011,-0.06717784026184581,0.0579175440800905
0,1.0,4.0,1-4Hz,63,ersp,0.087757475882001,-0.02500124252637679,-0.06275623335562446,0.058504983921334075
0,1.0,4.0,1-4Hz,64,ersp,0.02389991080739566,0.012595571270326702,-0.03649548207772268,0.024330321385148346
0,1.0,4.0,1-4Hz,65,ersp,-0.04094666769651345,0.06679915454999019,-0.02585248685347705,0.04453276969999356
0,1.0,4.0,1-4Hz,66,ersp,-0.05983249809060267,0.05726994934815813,0.0025625487424443525,0.03988833206040172
0,1.0,4.0,1-4Hz,67,ersp,-0.04149625303738777,0.037054595300739616,0.004441657736647938,0.027664168691591776
0,1.0,4.0,1-4Hz,68,ersp,-0.013019860985484653,0.03284141088864624,-0.019821549903161723,0.021894273925764207
0,1.0,4.0,1-4Hz,69,ersp,0.005355447244115831,0.031502426869688537,-0.036857874113804534,0.024571916075869633
0,1.0,4.0,1-4Hz,70,ersp,0.010067071107168665,0.035674735312492684,-0.045741806419661434,0.030494537613107595
0,1.0,4.0,1-4Hz,71,ersp,-0.03833515558475194,0.041110742384544846,-0.002775586799793169,0.027407161589696652
0,1.0,4.0,1-4Hz,72,ersp,-0.06277416974300475,0.02178266329033263,0.040991506452671966,0.04184944649533645
0,1.0,4.0,1-4Hz,73,ersp,-0.03519756285242678,0.022415963890697662,0.012781598961728986,0.02346504190161781
0,1.0,4.0,1-4Hz,74,ersp,-0.03628123264833766,0.0526166892791528,-0.01633545663081517,0.03507779285276855
0,1.0,4.0,1-4Hz,75,ersp,-0.05096429084730249,0.04207231303680755,0.008891977810494814,0.03397619389820162
0,1.0,4.0,1-4Hz,76,ersp,-0.08305146987538418,0.033398775325088656,0.049652694550295536,0.055367646583589454
0,1.0,4.0,1-4Hz,77,ersp,-0.08475118609778377,0.057363757376428674,0.02738742872135513,0.056500790731855856
0,1.0,4.0,1-4Hz,78,ersp,-0.10254437599570415,0.0901874840120009,0.012356891983703159,0.0683629173304694
0,1.0,4.0,1-4Hz,79,ersp,-0.09705580410400717,0.11009294321100638,-0.013037139106999359,0.0733952954740043
0,1.0,4.0,1-4Hz,80,ersp,-0.045058732771326604,0.07510485191084972,-0.030046119139523063,0.05006990127389979
0,1.0,4.0,1-4Hz,81,ersp,0.02068925201473752,0.02696604582069778,-0.047655297835435546,0.03177019855695695
0,1.0,4.0,1-4Hz,82,ersp,0.057936396817406303,0.027786773558026612,-0.08572317037543307,0.05714878025028867
0,1.0,4.0,1-4Hz,83,ersp,0.08436017202138002,0.044698869129691766,-0.12905904115107192,0.08603936076738124
