,1-4Hz,4-8Hz,8-13Hz,13-20Hz,20-30Hz,30-50Hz,50-70Hz,70-100Hz,100-130Hz,130-170Hz,170-220Hz,220-270Hz,270-320Hz,320-360Hz,360-400Hz
audio,0.005990459778718535,0.002154360759787806,-0.00207082669792811,-0.0029632275010484798,-0.0037700058880260918,-0.003124296946467479,0.0011233240096872028,0.0015528242424345858,0.0010901737001264467,-0.0021794770650262127,-0.0051703219390148766,-0.003664233401566856,0.0031273851707598103,0.010322508711139,-0.005437349449502698
picture,0.0002598783862463561,-0.007611032257452647,0.0021353209992849517,0.0021666076960119907,0.001308111207397371,0.002427323937791012,-0.0006199437714421595,0.0026487672306858795,-0.00216149845911675,-0.0009866452353155294,0.00852557727450167,-0.0017336610802523393,0.0006661580131807435,-0.005520742771374109,0.005848545046867255
reading,-0.006250338164964902,0.005456671497664805,-6.449430135689955e-05,0.0007966198050364552,0.002461894680628678,0.0006969730086763907,-0.0005033802382451025,-0.004201591473120539,0.0010713247589902478,0.003166122300341605,-0.00335525533548689,0.005397894481819087,-0.003793543183940679,-0.004801765939765074,-0.0004111955973647052
