cluster_id,size,jaccard_stability,n_runs
0,157,0.5173891186714172,50
1,45,0.8223150968551636,50
2,580,0.3670077323913574,50
3,6,0.9458107352256775,50
4,78,0.6149999499320984,50
5,50,0.6481595039367676,50
6,67,0.5998285412788391,50
7,38,0.8143041133880615,50
8,245,0.347600519657135,50
