cluster_id,size,jaccard_stability,n_runs
0,349,0.6931798458099365,50
1,33,0.9316268563270569,50
2,154,0.7707459926605225,50
3,574,0.6561559438705444,50
4,96,0.6677759885787964,50
5,36,0.8159465193748474,50
6,294,0.6993408799171448,50
7,468,0.7525367736816406,50
8,98,0.7975929379463196,50
