time_bin,importance
0,0.06526114554279273
1,0.04812301036006452
2,0.04516452670038893
3,0.05174056358353374
4,0.0780222657856671
5,0.07854325719973315
6,0.08100668999418528
7,0.0959159517426567
8,0.08312516421705587
9,0.07754256440597562
10,0.06801255357975418
11,0.09807991148654638
12,0.09257120298346158
13,0.0767832613471168
14,0.0920766751161935
15,0.10800415303649928
16,0.08676037644325767
17,0.07762160172278705
18,0.06770706039070074
19,0.06453253194184765
20,0.07544941902061836
21,0.0851032038945151
22,0.08842057180627996
23,0.0733795435585189
24,0.07761285440190445
25,0.07295744494609294
26,0.07312597836405017
27,0.06020084361202449
28,0.07224388401820926
29,0.08866946559259181
30,0.0829104159856271
31,0.07258710753964176
32,0.0730937559951211
33,0.07224116384581991
34,0.07560370682611811
35,0.054067514455044666
36,0.060465562840518725
37,0.06629768399468353
38,0.06063517110943693
39,0.0569499364759767
40,0.04278463654752964
41,0.052086507112547455
42,0.0731001572290983
43,0.08257431104845808
44,0.08701666214827648
45,0.08247354971472884
46,0.07046609019189179
47,0.07280733217960594
48,0.08620838664991294
49,0.061303071610972364
50,0.06650702626953359
51,0.052743401953947625
52,0.06140493208289714
53,0.06353842740107091
54,0.0647241060141607
55,0.050153896213720746
56,0.05486911626228905
57,0.06347985051405333
58,0.06486492528849738
59,0.0722565858467277
60,0.08904093967443154
61,0.09055206849532872
62,0.07522411789635215
63,0.049193704619297826
64,0.048290159483980744
65,0.06365644030120221
66,0.06384055053309391
67,0.07362798047996094
68,0.05350934508678497
69,0.06794508917633951
70,0.054550217566609494
71,0.04036168257771483
72,0.04578136467218555
73,0.07379000422057101
74,0.04718451689160962
75,0.054676132730198765
76,0.059469900912590495
77,0.053210294052833916
78,0.0537365253303351
79,0.044547161516715485
80,0.050905982187503154
81,0.0654053835284771
82,0.058676272644867924
83,0.05988895459825885
84,0.050221482705429324
85,0.06312365257292459
86,0.06434095542223944
87,0.04897301978864689
88,0.05057680817611153
89,0.07358517688120307
90,0.06276672052997928
91,0.06779948780455544
92,0.0550443044237483
93,0.07153455472318099
94,0.07011579642767449
95,0.07783434027305514
96,0.09348131009998266
97,0.07274114310486784
98,0.0713450986811589
99,0.08401687336289446
100,0.06319634043579271
101,0.050366618210364866
