cluster_id,size,jaccard_stability,n_runs
0,110,0.2913157343864441,50
1,92,0.27598249912261963,50
2,116,0.5065186619758606,50
3,83,0.43953463435173035,50
4,136,0.41795462369918823,50
5,71,0.8017386198043823,50
6,165,0.3873540163040161,50
7,150,0.4770853817462921,50
8,92,0.31635674834251404,50
9,149,0.41715875267982483,50
10,102,0.40924063324928284,50
