condition,band_idx,band_lo,band_hi,band,time_bin,kind,coef[7Networks_1],coef[7Networks_2],coef[7Networks_3],coef[7Networks_4],coef[7Networks_5],coef[7Networks_6],coef[7Networks_7],importance
picture,-1,70.0,150.0,HG 70-150Hz,0,hg,-0.01052975634610875,-0.05119896711434249,-0.11374362841020735,0.0347835469716514,0.0024851071654895486,0.0594276458983027,0.07877605183521494,0.05013495767733102
picture,-1,70.0,150.0,HG 70-150Hz,1,hg,0.22938163823526345,0.022681716485653074,0.0562930857506144,-0.05109462029685489,-0.12872013713895666,-0.11100494913802288,-0.01753673389769622,0.08810184013472308
picture,-1,70.0,150.0,HG 70-150Hz,2,hg,0.09491410626328554,0.0652332883117838,0.11039470491004727,-0.1346839849535227,0.05086677208634193,-0.12114523521044006,-0.06557965140749573,0.09183110616327386
picture,-1,70.0,150.0,HG 70-150Hz,3,hg,0.08979573939063944,-0.05438529368260746,-0.015501921713170988,-0.0889307085033946,0.19292324320701398,-0.03710607674559206,-0.08679498195288812,0.0807768521707581
picture,-1,70.0,150.0,HG 70-150Hz,4,hg,0.20937133438910568,-0.1402962813131679,-0.03188613068205872,-0.04021959387235533,0.004412916117759516,0.06472379609629005,-0.06610604073557351,0.07957372760090152
picture,-1,70.0,150.0,HG 70-150Hz,5,hg,0.22343666500807982,-0.09658264892827072,0.03512203804479465,-0.02632533536527793,0.0024956931935635595,-0.035654366163120135,-0.1024920457897692,0.07458697035612515
picture,-1,70.0,150.0,HG 70-150Hz,6,hg,0.19923932375949455,-0.0701567948699837,0.035928982610435076,-0.021801134159331614,0.016553276887723005,-0.06151230612541951,-0.09825134810291766,0.07192045235932931
picture,-1,70.0,150.0,HG 70-150Hz,7,hg,0.0883226477288319,-0.07242250153863296,-0.019325727047672662,0.053188710428882645,0.03918477102221041,-0.043761994172670265,-0.045185906420948954,0.05162746547997853
picture,-1,70.0,150.0,HG 70-150Hz,8,hg,0.024330827798474213,-0.07816320972672505,0.006415869833596752,0.00740958969754976,0.04515265770646998,0.015608734686843373,-0.020754469996209102,0.028262194206552606
picture,-1,70.0,150.0,HG 70-150Hz,9,hg,0.04589107625979308,-0.05409076782319217,0.06792455943997949,0.015214433403045518,-0.06772712621407694,0.045494640918945804,-0.05270681598449483,0.049864202863361115
picture,-1,70.0,150.0,HG 70-150Hz,10,hg,0.11744529458637445,-0.021755141756438782,-0.01679175629908966,-0.013403431480213002,-0.027294334028609486,0.05214898053623746,-0.09034961155826098,0.048455507177889115
picture,-1,70.0,150.0,HG 70-150Hz,11,hg,0.06627020223044101,-0.023734960305864382,-0.00949931344194807,0.013443973765122281,-0.0019596486602829295,0.025085176597394926,-0.0696054301848628,0.029942672169416627
picture,-1,70.0,150.0,HG 70-150Hz,12,hg,0.006558772092437163,0.04294550866372848,-0.03739641361022494,0.03505341600022351,0.036244907891508096,-0.05774639146102363,-0.025659799576648577,0.034515029899399204
picture,-1,70.0,150.0,HG 70-150Hz,13,hg,-0.04680147702416002,0.03874611426025416,-0.09169969618190425,0.12457652664873466,-0.03710056096261589,0.02939433062441612,-0.017115237364724555,0.05506199186668709
picture,-1,70.0,150.0,HG 70-150Hz,14,hg,-0.08966218677050042,0.00034465018240729836,0.0032614351458592097,0.15667315059072812,-0.07413829376587817,0.011902409502336014,-0.008381164884952025,0.04919475583466589
picture,-1,70.0,150.0,HG 70-150Hz,15,hg,-0.024827334626645693,0.029324368841219917,0.07097842240806754,0.0532439202318731,-0.08426797739119203,-0.025435118272329738,-0.01901628119099308,0.043870488994617304
picture,-1,70.0,150.0,HG 70-150Hz,16,hg,-0.0168128900338056,0.030210715557550567,0.027135907564573084,0.04108864100605338,-0.014132611262943996,-0.020038773897620623,-0.04745098893380684,0.028124361179479158
picture,-1,70.0,150.0,HG 70-150Hz,17,hg,-0.10877446704646566,0.012326215834362542,0.09234665541911877,0.02483882104411714,0.037874464911627354,-0.040206921189010036,-0.018404768973750155,0.047824616345493086
picture,-1,70.0,150.0,HG 70-150Hz,18,hg,-0.1542340863179653,-0.007927517586671758,0.11238765100462994,-0.019182830044702438,0.07371381094898466,-0.01367650387051543,0.008919475866240258,0.055720267948529974
picture,-1,70.0,150.0,HG 70-150Hz,19,hg,-0.06577128726640599,0.006656026601155156,0.0627446250076797,-0.07639960765755467,0.06337656491672693,-0.013991950683792507,0.023385629082191352,0.044617955887929474
picture,-1,70.0,150.0,HG 70-150Hz,20,hg,0.019002826250448895,0.025871521696505147,-0.028411689643892853,-0.10841845932023668,0.071967543600799,-0.03656320187513276,0.056551459291509364,0.04954095738264639
picture,-1,70.0,150.0,HG 70-150Hz,21,hg,0.029112564163269922,0.039408504132492236,-0.0828319654819125,-0.039181797403969224,0.016850965034679873,0.03205320515782179,0.004588524397618018,0.03486107511025193
picture,-1,70.0,150.0,HG 70-150Hz,22,hg,0.01849505777922066,0.0559149127863957,0.037852987263156494,-0.03238807137227167,-0.03907544789055744,0.028077445548004436,-0.06887688411394813,0.04009725810765065
picture,-1,70.0,150.0,HG 70-150Hz,23,hg,0.044740817094312005,0.12746396585854908,0.029169638308841117,-0.016462026902291545,-0.07588113459773144,-0.08161664759426059,-0.02741461216741862,0.05753554893191491
picture,-1,70.0,150.0,HG 70-150Hz,24,hg,0.0036237049847186635,0.1268055850790225,-0.058509015924578564,0.07879809342343438,-0.08262025210962465,-0.043787759145373945,-0.024310356307598303,0.05977925242490728
picture,-1,70.0,150.0,HG 70-150Hz,25,hg,0.003716125751189344,0.12499567399106801,-0.0003297005164402554,0.02485195543051764,-0.040904818702898735,-0.09674187215016596,-0.015587363803269985,0.043875358620792844
picture,-1,70.0,150.0,HG 70-150Hz,26,hg,0.035113979758622786,0.1094820692431031,-0.09403086041209921,-0.06155303935021462,0.02835732043555815,-0.0758748258095468,0.05850535613457651,0.06613106444910302
picture,-1,70.0,150.0,HG 70-150Hz,27,hg,0.023587824261938884,0.028140063184805282,-0.09222973877877738,-0.018779195014798345,0.05206576314726843,-0.08313260342738833,0.09034788662695153,0.055469010634561174
picture,-1,70.0,150.0,HG 70-150Hz,28,hg,-0.06805289668579415,-0.016787426315640893,-0.07262158563307529,-0.004672066683296873,0.050515832516618814,-0.03544859930264478,0.14706674210383316,0.056452164177271995
picture,-1,70.0,150.0,HG 70-150Hz,29,hg,-0.04350964485447935,-0.023947255800712622,0.028558755287807963,-0.0139254845825441,-0.04785453129230623,-0.01834066911638758,0.11901883035862196,0.04216502447040854
reading,-1,70.0,150.0,HG 70-150Hz,0,hg,0.13611617110128657,-0.10359396696182382,-0.025473605273636638,-0.07757582699945711,0.13918517242678508,-0.03924853179998437,-0.029409412493169917,0.07865752672230622
reading,-1,70.0,150.0,HG 70-150Hz,1,hg,0.22591015748833856,-0.03210220337504754,0.12974422331973556,-0.1502827663856645,-0.04973059532357672,-0.11026880170859046,-0.01327001401519499,0.10161553737373548
reading,-1,70.0,150.0,HG 70-150Hz,2,hg,0.08388597496100654,0.004037510387047311,-0.022599662880453827,0.02482810105640536,-0.08547508583474196,-0.022577837538108117,0.017900999848844665,0.03732931035808683
reading,-1,70.0,150.0,HG 70-150Hz,3,hg,-0.010055565383847108,-0.007212109530756896,-0.004676333206529945,0.028747376190120303,-0.026097162724599055,0.013942292990642575,0.0053515016649702055,0.013726048813066586
reading,-1,70.0,150.0,HG 70-150Hz,4,hg,-0.009209988063326097,0.005256160698368865,-0.02695075838668192,-0.020980151058224,0.0706785391490924,-0.01852194072324826,-0.00027186161598104604,0.021695628527846088
reading,-1,70.0,150.0,HG 70-150Hz,5,hg,-0.022368548195966457,0.013907106363014213,-0.07130263023379614,-0.045479750035574244,0.06468635908020545,-0.006190512911486434,0.06674797593360349,0.04152612610766377
reading,-1,70.0,150.0,HG 70-150Hz,6,hg,-0.03377934819326558,-0.005030904517015051,-0.014025367692123236,-0.022329096655986987,0.06466204801500272,-0.03318453625708143,0.04368720530046943,0.03095692951870635
reading,-1,70.0,150.0,HG 70-150Hz,7,hg,-0.05483325534041429,-0.022189598264941653,0.025793706337134695,-0.018722916803317315,0.05843899644265742,0.001580991749493549,0.009932075879387598,0.027355934402478077
reading,-1,70.0,150.0,HG 70-150Hz,8,hg,-0.049491296028766056,0.01674329530116904,-0.04653305833428868,-0.05652235638946454,0.06292568191991607,0.04522113028804296,0.027656603243391153,0.043584774500719785
reading,-1,70.0,150.0,HG 70-150Hz,9,hg,-0.05348541094591787,-0.007231276055401053,0.07420611162790484,-0.03739772999913171,0.0015969710110689084,0.0013721958647504185,0.02093913849672636,0.028032690571557307
reading,-1,70.0,150.0,HG 70-150Hz,10,hg,0.0004147532476619414,-0.010069118810583493,0.05553452399326538,-0.08198103031122311,0.008432078033672658,-0.0015956914755743954,0.029264485322780844,0.02675595445639455
reading,-1,70.0,150.0,HG 70-150Hz,11,hg,0.0035265962608024078,-0.017631653768187015,0.005035458031954615,-0.03607926755147678,-0.013691370723561714,0.02254046300301752,0.03629977474745098,0.01925779772663586
reading,-1,70.0,150.0,HG 70-150Hz,12,hg,-0.06039867728241143,-0.029192891569022595,-0.0192021588600651,0.06072279037327454,-0.010194325732883678,0.030515767498793683,0.027749495572314594,0.03399658669839509
reading,-1,70.0,150.0,HG 70-150Hz,13,hg,-0.07228003105485131,0.03024469568041391,0.0689401170415113,0.08181654667726043,-0.045485714106527166,-0.0230916758402735,-0.0401439383975338,0.05171467411405306
reading,-1,70.0,150.0,HG 70-150Hz,14,hg,-0.05859225015680634,0.047895093308440564,0.0376587342303602,0.0381029448273303,-0.0341420386158633,0.01413416197201774,-0.045056645565478996,0.0393688383823282
reading,-1,70.0,150.0,HG 70-150Hz,15,hg,-0.04945434765137089,0.08088711845720521,-0.008692063273810613,0.10715759874051332,-0.031859548778620614,-0.01640645440109379,-0.08163230309282261,0.05372706205649101
reading,-1,70.0,150.0,HG 70-150Hz,16,hg,-0.06672542739052842,0.040639602334220426,0.012044520643528244,0.09945282064067854,-0.025302616259197153,-0.015698184449017574,-0.044410715519683994,0.04346769817669348
reading,-1,70.0,150.0,HG 70-150Hz,17,hg,-0.06523682032775409,0.013857785725257032,0.056355286669484535,-0.0004192029910591464,0.04468299977434706,-0.016897172201379995,-0.03234287664889538,0.03282744919116818
reading,-1,70.0,150.0,HG 70-150Hz,18,hg,-0.06605291218388906,0.0483424985229032,0.06175778115143921,-0.026290233975287403,0.0058842259761781555,0.006566013949721483,-0.030207373441065458,0.03501443417149771
reading,-1,70.0,150.0,HG 70-150Hz,19,hg,-0.052550151441879654,0.07073158841738461,-0.028638210953141226,-0.0022088933068093973,0.0032453128119369107,0.0061668765328558505,0.0032534779396528983,0.02382778734338008
reading,-1,70.0,150.0,HG 70-150Hz,20,hg,-0.027209273275922582,-0.0034547272008662766,-0.05404677889222099,0.03470275833397096,0.028808533237625878,-0.01525936525869508,0.03645885305610796,0.028562898465058533
reading,-1,70.0,150.0,HG 70-150Hz,21,hg,0.02100016287257907,-0.0400807353723843,-0.060023200339176734,0.024396277177489153,0.020838218130649195,0.026938286573803844,0.006930990957039639,0.028601124489017422
reading,-1,70.0,150.0,HG 70-150Hz,22,hg,0.09925912718205585,-0.049622232207343325,-0.09696951680826305,0.0022484020713521074,-0.0020817142439601135,0.011193279020140577,0.03597265498601816,0.042478132359876165
reading,-1,70.0,150.0,HG 70-150Hz,23,hg,0.02290675167701607,0.020215397378394544,-0.11700987379361476,-0.02137913013307091,-0.026730820803583806,0.06595955599131964,0.05603811968353925,0.04717709278007699
reading,-1,70.0,150.0,HG 70-150Hz,24,hg,-0.027891906951630754,0.09976087058372286,-0.12727206077035488,-0.024727541369120996,-0.020806488760760133,0.0626669583569918,0.03827016891115226,0.05734228510053339
reading,-1,70.0,150.0,HG 70-150Hz,25,hg,0.01308737642094272,0.12571480446702077,-0.03623907162888336,-0.02752778961084289,-0.04135051027047383,-0.049218665872464776,0.015533856494701381,0.04409601068076139
reading,-1,70.0,150.0,HG 70-150Hz,26,hg,0.04693874552452064,0.042983228348106875,-0.00411350228697115,-0.059048082151491585,0.00390660967099818,-0.036134706946391024,0.005467707841228081,0.028370368967101076
reading,-1,70.0,150.0,HG 70-150Hz,27,hg,0.014980213839079064,0.0418432885870017,-0.03205123110718045,0.028866308976053925,-0.04850689210227655,0.07079135177529963,-0.07592303996797736,0.04470890376498123
reading,-1,70.0,150.0,HG 70-150Hz,28,hg,0.013858758360357262,-0.05939255663676231,-0.05765151722656398,0.023195597947647625,0.007896570565494105,0.09373393746500534,-0.021640790475178067,0.03962424695385839
reading,-1,70.0,150.0,HG 70-150Hz,29,hg,-0.07829836637527071,0.026070719323071066,-0.153684517181288,0.2125473052530467,-0.0822770654295715,0.09208647517694063,-0.01644455076692812,0.09448699992944523
