condition,band_idx,band_lo,band_hi,band,time_bin,kind,impurity_importance,perm_importance,perm_importance_std,importance
audio,-1,70.0,150.0,HG 70-150Hz,46,hg,0.0006636283176740282,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,47,hg,0.0014362797737845377,-0.00023219814241489666,7.739938080496555e-05,0.0
audio,-1,70.0,150.0,HG 70-150Hz,48,hg,0.0012902630234901897,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,49,hg,0.001244995135931843,-0.00025799793601655185,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,50,hg,0.001071729733067918,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,51,hg,0.0009346332846354984,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,52,hg,0.001314644534824936,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,53,hg,0.0019515722701781218,-0.00025799793601654074,0.00011538018459750542,0.0
audio,-1,70.0,150.0,HG 70-150Hz,54,hg,0.0014396205410548244,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,55,hg,0.0011282845299730967,-0.00028379772961819596,7.739938080493225e-05,0.0
audio,-1,70.0,150.0,HG 70-150Hz,56,hg,0.001148732367477094,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,57,hg,0.0012092849718603256,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,58,hg,0.0016132811223310826,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,59,hg,0.0009509667219389073,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,60,hg,0.0008761645055195301,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,61,hg,0.0014212479373648945,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,62,hg,0.0015640163663460354,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,63,hg,0.0012284234307932342,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,64,hg,0.0008324277832007326,-0.00010319917440662074,0.0001263926595863549,0.0
audio,-1,70.0,150.0,HG 70-150Hz,65,hg,0.0011729230858259652,-7.739938080496556e-05,0.00011822950709382226,0.0
audio,-1,70.0,150.0,HG 70-150Hz,66,hg,0.0009682220435761079,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,67,hg,0.0005426760398334082,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,68,hg,0.001627855090365028,-0.00025799793601655185,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,69,hg,0.0014667301434761254,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,70,hg,0.0014449485472814109,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,71,hg,0.0013955162793392682,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,72,hg,0.0007874009630395928,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,73,hg,0.0007618555189096678,-0.00020639834881324147,0.00010319917440662074,0.0
audio,-1,70.0,150.0,HG 70-150Hz,74,hg,0.0006020992010589056,-5.159958720331037e-05,0.00010319917440662074,0.0
audio,-1,70.0,150.0,HG 70-150Hz,75,hg,0.000771479260989774,-0.00025799793601655185,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,76,hg,0.0006170680707994404,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,77,hg,0.001202891771061529,-0.00010319917440662074,0.0001263926595863549,0.0
audio,-1,70.0,150.0,HG 70-150Hz,78,hg,0.0015650138267740898,-0.00015479876160993112,0.00012639265958635487,0.0
audio,-1,70.0,150.0,HG 70-150Hz,79,hg,0.0007929529581180409,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,80,hg,0.0007883620295702425,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,81,hg,0.0009374187561018967,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,82,hg,0.0007611946595487507,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,83,hg,0.0009961991392551126,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,84,hg,0.0012663412821221035,-2.5799793601655184e-05,7.739938080496555e-05,0.0
audio,-1,70.0,150.0,HG 70-150Hz,85,hg,0.0009455275699007371,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,86,hg,0.0010903705586604753,-0.00023219814241489666,7.739938080496555e-05,0.0
audio,-1,70.0,150.0,HG 70-150Hz,87,hg,0.001087621628242835,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,88,hg,0.0006587679067585269,-0.00025799793601655185,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,89,hg,0.0012338538485668223,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,90,hg,0.0011391566986245292,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,91,hg,0.0006717081654124838,-0.00023219814241489666,7.739938080496555e-05,0.0
audio,-1,70.0,150.0,HG 70-150Hz,92,hg,0.0007237802279157615,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,93,hg,0.000921737375944691,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,94,hg,0.0012696244190281002,-0.00025799793601655185,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,95,hg,0.0009814058663326338,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,96,hg,0.0016585993290082926,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,97,hg,0.0008148485693582624,-0.00025799793601655185,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,98,hg,0.0013963770936894892,-0.00020639834881324147,0.00010319917440662075,0.0
audio,-1,70.0,150.0,HG 70-150Hz,99,hg,0.0011463664186423625,-0.00025799793601655185,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,100,hg,0.0007977371631221538,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,101,hg,0.0008540382207770014,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,102,hg,0.0007660672041115593,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,103,hg,0.000960434709311854,-0.00023219814241489666,7.739938080496555e-05,0.0
audio,-1,70.0,150.0,HG 70-150Hz,104,hg,0.001205609438271004,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,105,hg,0.0011283141015953528,-0.00020639834881324147,0.00010319917440662074,0.0
audio,-1,70.0,150.0,HG 70-150Hz,106,hg,0.0004552134183695587,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,107,hg,0.0012433957387504363,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,108,hg,0.0012478029688668846,-2.5799793601655184e-05,7.739938080496555e-05,0.0
audio,-1,70.0,150.0,HG 70-150Hz,109,hg,0.0010708861371577555,-5.159958720331037e-05,0.00010319917440662074,0.0
audio,-1,70.0,150.0,HG 70-150Hz,110,hg,0.0010121624289473002,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,111,hg,0.0011561125922681774,-0.0001805985552115863,0.00011822950709382225,0.0
audio,-1,70.0,150.0,HG 70-150Hz,112,hg,0.0013520324666841835,-0.00012899896800827593,0.00012899896800827593,0.0
audio,-1,70.0,150.0,HG 70-150Hz,113,hg,0.0010338879572427343,-0.00010319917440662074,0.0001263926595863549,0.0
audio,-1,70.0,150.0,HG 70-150Hz,114,hg,0.001268841859450831,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,115,hg,0.0008901111850850376,-0.00020639834881324147,0.00010319917440662075,0.0
audio,-1,70.0,150.0,HG 70-150Hz,116,hg,0.0009508344074693091,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,117,hg,0.001061934558830304,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,118,hg,0.0010579880640420045,-0.0001805985552115863,0.00011822950709382225,0.0
audio,-1,70.0,150.0,HG 70-150Hz,119,hg,0.0014717568745345852,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,120,hg,0.0020983739366147863,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,121,hg,0.0013148768451193443,-0.00010319917440662074,0.00012639265958635487,0.0
audio,-1,70.0,150.0,HG 70-150Hz,122,hg,0.0015515888850245602,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,123,hg,0.0011394652485142765,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,124,hg,0.0010213786352851742,-2.5799793601655184e-05,7.739938080496555e-05,0.0
audio,-1,70.0,150.0,HG 70-150Hz,125,hg,0.0011854266029347308,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,126,hg,0.0010909565260272215,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,127,hg,0.0007524414968736329,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,128,hg,0.0007299240399935985,-0.0001805985552115863,0.00011822950709382225,0.0
audio,-1,70.0,150.0,HG 70-150Hz,129,hg,0.0013128200695843107,-2.5799793601655184e-05,7.739938080496555e-05,0.0
audio,-1,70.0,150.0,HG 70-150Hz,130,hg,0.0009471773359132497,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,131,hg,0.0016287953711863902,-7.739938080496556e-05,0.00011822950709382226,0.0
audio,-1,70.0,150.0,HG 70-150Hz,132,hg,0.002480911419085982,-5.159958720331037e-05,0.00010319917440662074,0.0
audio,-1,70.0,150.0,HG 70-150Hz,133,hg,0.0010625217114902548,-0.00015479876160993112,0.0001263926595863549,0.0
audio,-1,70.0,150.0,HG 70-150Hz,134,hg,0.0008453597503363023,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,135,hg,0.0009993268716806186,-0.00010319917440662074,0.0001263926595863549,0.0
audio,-1,70.0,150.0,HG 70-150Hz,136,hg,0.00137753136710951,-0.00025799793601655185,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,137,hg,0.0013232307279084185,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,138,hg,0.0007178842978019824,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,139,hg,0.0011095281357620531,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,140,hg,0.001443219665498669,-0.00023219814241489666,7.739938080496556e-05,0.0
audio,-1,70.0,150.0,HG 70-150Hz,141,hg,0.0009236910965160599,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,142,hg,0.002356879783967809,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,143,hg,0.001696541959691788,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,144,hg,0.002670750198905112,-0.00023219814241489666,7.739938080496555e-05,0.0
audio,-1,70.0,150.0,HG 70-150Hz,145,hg,0.0013586567783448152,-5.159958720331037e-05,0.00010319917440662074,0.0
audio,-1,70.0,150.0,HG 70-150Hz,146,hg,0.0013997272545061851,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,147,hg,0.0008695223615727396,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,148,hg,0.0013050219403817642,-0.00012899896800827593,0.00012899896800827593,0.0
audio,-1,70.0,150.0,HG 70-150Hz,149,hg,0.002087328961052187,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,150,hg,0.0010430424305263148,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,151,hg,0.0009886989255712569,-0.00025799793601655185,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,152,hg,0.001826397806569183,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,153,hg,0.0017134712974072003,-2.5799793601655184e-05,7.739938080496555e-05,0.0
audio,-1,70.0,150.0,HG 70-150Hz,154,hg,0.0013210018425608239,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,155,hg,0.002132813803087824,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,156,hg,0.0012915391582457737,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,157,hg,0.0011836860375423416,-0.00020639834881324147,0.00010319917440662075,0.0
audio,-1,70.0,150.0,HG 70-150Hz,158,hg,0.000943337002520214,-2.5799793601655184e-05,7.739938080496555e-05,0.0
audio,-1,70.0,150.0,HG 70-150Hz,159,hg,0.0009558114774380415,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,160,hg,0.0008723109470728049,-0.0001805985552115863,0.00011822950709382226,0.0
audio,-1,70.0,150.0,HG 70-150Hz,161,hg,0.000735638978566723,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,162,hg,0.0010325036593063417,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,163,hg,0.00122817636914808,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,164,hg,0.0009857937422233904,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,165,hg,0.000938503072063933,-0.00025799793601655185,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,166,hg,0.0010822639570303163,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,167,hg,0.0009266126878718122,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,168,hg,0.0009927620033514304,-0.00025799793601655185,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,169,hg,0.0005223905394369584,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,170,hg,0.000793813021501264,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,171,hg,0.0009632544004008584,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,172,hg,0.0005445499565576399,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,173,hg,0.0005815631794903434,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,174,hg,0.0007167815653883518,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,175,hg,0.0007374949433419632,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,176,hg,0.0006866426202437382,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,177,hg,0.0008929367380604964,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,178,hg,0.0008502687781143138,-0.00025799793601655185,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,179,hg,0.0010479260523007404,-0.00010319917440662074,0.0001263926595863549,0.0
audio,-1,70.0,150.0,HG 70-150Hz,180,hg,0.000728238119680092,-0.00025799793601655185,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,181,hg,0.0008500030278914298,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,182,hg,0.0007194669409352192,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,183,hg,0.0007539391980856469,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,184,hg,0.001197999636645076,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,185,hg,0.001016908256371791,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,186,hg,0.00079025642345556,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,187,hg,0.0007878905619343705,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,188,hg,0.0007225448510802013,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,189,hg,0.0007383205033659752,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,190,hg,0.0008944395470041203,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,191,hg,0.0006232108204177642,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,192,hg,0.0006258275195791596,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,193,hg,0.0005751419403453172,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,194,hg,0.000551741441289472,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,195,hg,0.0009290977517316052,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,196,hg,0.0006451759879804547,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,197,hg,0.000844830552311442,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,198,hg,0.0008190377539925288,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,199,hg,0.0006933559803972556,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,200,hg,0.0009705793525737363,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,201,hg,0.0006637077139144882,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,202,hg,0.0010851733052001477,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,203,hg,0.0012286030265193718,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,204,hg,0.0010973004803718725,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,205,hg,0.0016718669512757335,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,206,hg,0.001056475939607635,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,207,hg,0.0017641283097584997,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,208,hg,0.0012204251045746387,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,209,hg,0.0014475292477672376,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,210,hg,0.001012648920713215,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,211,hg,0.0010475128032140896,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,212,hg,0.0009934760435928358,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,213,hg,0.00073412756909176,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,214,hg,0.00135731183154427,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,215,hg,0.0015680605797684028,-2.5799793601655184e-05,7.739938080496555e-05,0.0
audio,-1,70.0,150.0,HG 70-150Hz,216,hg,0.001751978155161305,-0.00010319917440662074,0.00012639265958635487,0.0
audio,-1,70.0,150.0,HG 70-150Hz,217,hg,0.000846147675758033,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,218,hg,0.0013799882894602732,-2.5799793601655184e-05,7.739938080496555e-05,0.0
audio,-1,70.0,150.0,HG 70-150Hz,219,hg,0.0010957743445411288,-2.5799793601655184e-05,7.739938080496555e-05,0.0
audio,-1,70.0,150.0,HG 70-150Hz,220,hg,0.0009052376616817101,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,221,hg,0.0009746759530518065,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,222,hg,0.0019784741690168197,-2.5799793601655184e-05,7.739938080496555e-05,0.0
audio,-1,70.0,150.0,HG 70-150Hz,223,hg,0.0026918301019818814,-2.5799793601655184e-05,7.739938080496555e-05,0.0
audio,-1,70.0,150.0,HG 70-150Hz,224,hg,0.002167320892870088,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,225,hg,0.002971973270843422,-2.5799793601655184e-05,7.739938080496555e-05,0.0
audio,-1,70.0,150.0,HG 70-150Hz,226,hg,0.002636559374031121,-0.00010319917440662074,0.00012639265958635487,0.0
audio,-1,70.0,150.0,HG 70-150Hz,227,hg,0.00281367754661571,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,228,hg,0.002432991927841023,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,229,hg,0.0022330986490616527,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,230,hg,0.0009159807546155062,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,231,hg,0.0009246455421075782,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,232,hg,0.0009351152991639257,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,233,hg,0.001379233093510784,-0.00025799793601655185,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,234,hg,0.001280122654817085,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,235,hg,0.0007756770901448505,-0.00025799793601655185,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,236,hg,0.0008005590212943409,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,237,hg,0.0009479927343203889,-2.5799793601655184e-05,7.739938080496555e-05,0.0
audio,-1,70.0,150.0,HG 70-150Hz,238,hg,0.0005243494760687507,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,239,hg,0.00120894433828412,-0.00025799793601655185,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,240,hg,0.0009285513970971258,-0.00012899896800827593,0.00012899896800827593,0.0
audio,-1,70.0,150.0,HG 70-150Hz,241,hg,0.0008476448562952911,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,242,hg,0.001007794069898286,-0.00010319917440662074,0.0001263926595863549,0.0
audio,-1,70.0,150.0,HG 70-150Hz,243,hg,0.0006115356550713954,-5.159958720331037e-05,0.00010319917440662074,0.0
audio,-1,70.0,150.0,HG 70-150Hz,244,hg,0.0006268321690367728,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,245,hg,0.0007609327671783427,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,246,hg,0.0008253201308845822,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,247,hg,0.0007309992089050628,-0.00012899896800827593,0.00012899896800827593,0.0
audio,-1,70.0,150.0,HG 70-150Hz,248,hg,0.0007902070824429897,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,249,hg,0.0006527501376196523,0.0,0.0,0.0
audio,-1,70.0,150.0,HG 70-150Hz,250,hg,0.0008964616033853713,-0.00025799793601655185,0.0,0.0
