sample_idx,k_10,k_11,k_12,k_13,k_14,k_15,k_16,k_17,k_18,k_19,k_20
115,1,0,8,3,10,9,14,5,17,4,15
116,8,5,6,5,8,2,5,6,17,14,1
117,3,7,8,7,2,7,14,8,15,0,12
118,9,8,2,0,5,4,6,2,0,7,7
119,6,2,6,9,9,3,2,11,9,6,2
120,9,1,3,0,7,14,6,13,13,17,10
121,2,6,9,10,3,10,1,16,12,13,13
122,5,4,7,1,12,7,4,7,15,2,18
123,1,0,0,3,10,9,3,15,7,4,15
124,9,8,2,4,5,4,9,2,0,7,7
125,0,3,4,8,1,6,8,12,4,18,5
126,3,7,8,7,2,12,14,5,14,9,8
127,7,9,11,5,9,3,15,13,8,1,17
128,9,10,3,0,7,14,6,13,13,17,10
129,5,0,7,1,12,7,12,7,15,2,18
130,4,5,5,8,1,1,11,12,3,18,9
131,2,6,9,10,3,10,1,16,12,13,13
132,5,4,5,11,4,13,0,3,11,5,6
133,7,9,11,5,11,1,10,0,6,1,16
134,4,10,3,12,6,11,3,4,5,3,11
135,9,8,2,4,5,4,4,2,0,7,7
136,7,1,11,9,9,3,15,11,8,6,16
137,3,7,8,7,2,12,14,10,14,9,8
138,6,1,11,9,9,3,2,11,8,6,2
139,3,7,8,7,2,12,14,5,14,9,8
140,1,0,0,3,10,9,3,15,7,4,15
141,1,0,0,12,6,0,3,15,7,15,14
142,3,7,8,7,2,12,14,5,14,9,8
143,5,0,7,1,12,7,12,7,15,0,12
144,9,8,2,0,5,4,6,2,0,7,10
145,3,8,2,4,0,8,4,10,2,11,19
146,0,3,4,6,13,8,7,14,4,12,0
147,1,3,4,3,10,9,3,12,4,4,15
148,0,3,4,6,13,9,7,8,16,8,3
149,8,7,8,7,11,12,14,8,17,0,12
150,6,2,6,2,4,13,2,9,9,16,4
151,1,0,4,3,10,9,3,15,16,4,12
152,3,7,8,7,2,9,14,5,14,9,3
153,2,6,9,10,3,10,1,16,12,13,13
154,1,8,0,3,5,0,9,15,7,15,7
155,8,5,5,11,4,13,0,9,3,5,4
156,0,3,4,3,10,6,7,12,16,0,12
157,0,3,10,6,0,8,7,14,4,12,0
158,5,4,5,11,4,6,0,12,3,5,6
159,5,4,10,4,0,8,4,10,2,11,6
160,5,4,7,1,12,0,12,3,11,15,6
161,4,10,5,11,4,13,0,9,10,5,6
162,5,4,5,11,4,13,0,9,10,5,6
163,5,4,7,1,12,7,12,3,11,5,6
164,5,4,10,4,0,8,4,10,2,11,6
165,4,10,3,0,7,14,11,13,13,17,17
166,2,5,9,10,3,10,11,16,17,13,13
167,8,5,6,2,8,2,5,6,17,14,9
168,8,5,5,11,4,13,0,9,10,5,9
169,8,5,9,2,8,2,5,6,17,14,1
170,8,5,5,2,8,1,5,6,3,14,9
171,6,2,6,2,9,13,2,11,9,14,2
172,7,1,11,9,9,3,15,11,8,6,2
173,6,2,5,11,4,13,0,9,10,5,4
174,8,5,6,2,8,2,5,6,17,14,1
175,8,5,5,8,8,1,5,12,3,18,9
176,8,5,5,2,8,1,5,6,3,14,9
177,8,5,5,11,4,1,5,9,3,5,9
178,8,5,5,8,4,1,11,12,3,18,9
179,8,5,11,5,11,1,10,0,6,1,9
180,2,6,9,10,3,10,1,16,12,13,13
181,7,9,5,11,4,1,0,9,10,1,17
182,7,9,5,11,4,13,0,9,10,5,17
183,0,9,1,5,11,1,10,0,6,1,16
184,6,2,6,11,4,13,2,9,9,16,2
185,8,5,5,11,4,1,0,9,3,5,9
186,8,5,5,11,4,1,0,9,3,5,9
187,7,9,5,11,4,13,0,9,10,5,17
188,8,5,6,2,8,2,5,6,3,14,9
189,2,6,9,10,3,10,11,16,12,13,13
190,3,1,8,7,2,3,15,5,8,9,8
191,0,7,8,6,13,12,7,5,14,9,8
192,2,6,9,10,3,10,1,16,12,13,13
193,8,5,1,8,11,6,5,8,3,0,12
194,2,6,1,0,1,5,8,1,1,10,5
195,7,9,10,5,11,8,10,8,2,11,16
196,8,5,6,2,8,2,5,6,17,14,1
197,0,3,1,8,11,1,10,12,6,12,0
198,9,10,3,0,7,14,6,13,13,17,10
199,8,5,1,5,11,1,10,0,6,10,16
200,2,6,9,10,1,11,1,16,1,13,1
201,9,1,2,4,0,8,4,10,2,11,19
202,4,10,9,10,3,10,11,12,4,12,0
203,3,7,8,7,2,12,14,7,15,9,8
204,5,4,5,11,4,8,0,3,10,5,6
205,9,10,3,0,7,14,6,13,13,17,10
206,0,3,4,6,0,8,7,14,4,12,0
207,5,4,7,1,10,0,12,3,11,15,6
208,1,10,0,12,6,0,3,7,5,15,6
209,1,0,0,3,10,0,3,15,7,4,15
210,0,3,4,6,13,6,7,14,4,12,0
211,8,5,5,8,4,1,11,12,3,18,9
212,6,2,6,2,8,2,2,11,17,14,2
213,7,1,11,4,0,3,15,10,8,11,19
214,4,10,3,11,4,14,0,9,10,5,17
215,3,7,8,7,11,12,10,0,14,9,8
216,9,10,3,0,7,14,6,13,13,17,10
217,8,5,8,7,8,12,5,5,17,9,8
218,8,5,9,2,8,10,5,16,17,14,13
219,0,6,1,8,1,5,8,1,6,10,5
220,5,4,5,11,4,13,13,9,10,16,4
221,5,4,7,1,12,13,12,3,11,15,6
222,0,3,4,6,13,12,7,8,16,8,3
223,2,6,9,10,3,10,1,16,12,13,13
224,0,3,1,6,0,5,8,8,16,10,5
225,5,4,7,1,12,7,12,7,15,2,18
226,7,9,10,5,0,8,4,13,2,11,19
227,0,3,1,0,1,5,8,1,16,8,5
228,4,0,7,1,12,0,3,3,11,18,14
229,9,8,2,4,5,4,9,2,0,7,7
230,2,6,9,10,3,10,1,16,12,13,13
231,1,0,0,3,10,0,3,15,7,4,15
232,2,9,1,5,1,5,8,1,6,10,5
233,5,4,7,1,12,13,13,3,11,16,4
234,2,7,1,5,11,12,10,0,6,10,16
235,0,3,4,6,13,5,7,8,16,8,0
236,2,7,1,7,1,5,8,8,16,8,3
237,3,7,8,7,2,12,14,5,14,9,3
238,7,9,11,5,9,3,10,0,8,1,16
239,9,10,3,0,5,14,6,2,13,17,7
240,5,4,7,1,12,7,12,3,11,15,14
241,0,3,10,6,0,8,7,8,16,8,0
242,8,5,7,1,12,2,5,6,3,0,12
243,4,5,5,8,4,13,13,12,3,18,4
244,7,9,11,5,11,3,10,0,6,1,16
245,3,7,8,7,2,12,14,5,14,9,8
246,1,3,4,3,13,9,3,15,16,8,3
247,0,3,4,6,13,9,7,8,16,8,3
248,0,3,4,10,13,9,8,8,16,8,3
249,9,8,2,0,13,4,6,2,0,8,3
250,0,7,4,6,13,12,14,8,16,8,3
251,0,3,4,6,0,6,7,14,4,12,0
252,0,7,8,6,13,12,14,8,16,8,3
253,9,8,2,4,0,8,4,10,2,11,19
254,0,3,4,6,12,6,8,8,16,8,14
255,2,6,1,10,3,5,8,1,12,10,3
256,7,9,11,5,11,1,10,0,6,1,16
257,2,6,1,8,1,11,8,1,1,18,5
258,0,3,1,6,1,5,8,8,16,10,5
259,0,3,4,6,13,6,7,8,16,8,12
260,2,6,9,10,3,10,1,16,12,13,13
261,0,7,4,6,13,9,7,8,16,8,3
262,0,3,4,6,13,9,7,8,16,12,0
263,2,6,1,10,3,5,8,1,6,10,5
264,0,3,10,6,0,8,4,14,2,11,0
265,0,3,4,6,13,9,7,14,4,12,0
266,1,0,8,7,13,9,14,5,14,9,3
267,3,8,2,4,5,4,9,2,0,7,7
268,6,2,5,11,4,13,13,9,10,16,4
269,8,5,5,2,8,2,5,6,3,14,9
270,5,4,7,1,12,7,0,7,15,2,6
271,2,6,9,10,3,10,1,16,12,13,13
272,8,5,5,8,11,6,12,8,3,0,12
273,8,5,5,8,4,1,5,6,3,18,9
274,7,9,11,9,9,3,15,11,8,16,2
275,5,4,7,1,12,6,12,3,11,0,12
276,1,0,0,3,10,9,3,15,7,4,15
277,3,7,8,7,2,12,14,5,14,9,8
278,8,5,5,11,4,1,0,9,10,5,9
279,7,1,11,9,9,3,15,10,8,6,19
280,9,8,2,4,5,4,9,2,0,7,7
281,6,5,5,11,4,13,0,9,10,5,9
282,7,1,11,9,9,3,15,11,8,6,2
283,6,1,11,9,9,3,15,11,8,6,2
284,0,3,4,6,13,9,7,8,16,8,3
285,7,9,11,0,7,14,6,13,13,17,17
286,1,0,0,3,10,0,3,15,7,4,15
287,6,1,11,9,9,3,15,11,8,6,2
288,6,2,6,2,4,13,13,9,9,16,4
289,2,6,1,10,3,5,8,16,12,10,3
290,6,2,6,2,9,13,2,11,9,16,2
291,2,1,11,9,3,3,15,11,17,6,1
292,0,3,4,6,13,9,8,15,16,8,14
293,2,3,1,0,7,5,8,1,13,10,5
294,9,6,9,0,7,14,6,13,13,17,10
295,0,6,1,10,1,5,8,1,6,10,5
296,8,5,6,2,8,2,5,6,17,14,1
297,7,9,3,9,9,3,13,13,9,16,4
298,7,1,11,9,9,3,15,11,8,6,2
299,7,9,10,5,11,8,10,8,2,11,16
300,0,3,1,8,1,5,8,1,16,18,5
301,0,3,1,0,1,5,8,1,16,10,5
302,5,4,10,1,0,8,4,10,2,11,19
303,7,9,1,5,7,5,10,13,6,10,16
304,2,6,1,0,1,5,8,1,1,10,5
305,5,4,10,4,0,8,4,10,2,11,19
306,4,10,3,11,4,13,13,9,11,16,4
307,4,10,5,8,6,11,11,12,5,18,9
308,8,5,5,5,11,1,0,0,3,5,6
309,0,3,4,6,13,9,7,14,4,12,0
310,8,5,5,8,4,6,11,12,3,5,9
311,6,1,6,9,9,3,2,11,9,6,2
312,2,6,9,8,1,11,11,1,1,18,5
313,7,9,10,4,0,8,4,10,2,11,19
314,1,0,4,3,10,9,3,15,7,4,15
315,8,5,6,2,8,2,5,6,17,14,1
316,9,6,3,0,7,14,6,13,13,17,10
317,5,4,7,1,12,6,12,3,11,0,12
318,9,8,2,4,0,8,4,10,2,11,19
319,8,5,5,11,4,1,0,9,3,5,9
320,0,3,4,6,13,9,7,14,4,12,0
321,9,8,2,4,5,4,9,2,0,7,7
322,1,0,8,3,10,9,14,7,15,4,15
323,0,3,4,6,13,9,7,8,16,8,3
324,0,7,10,6,0,8,4,8,2,11,19
325,6,2,5,11,4,13,13,9,10,16,4
326,0,3,4,6,13,9,8,8,16,8,3
327,6,2,6,2,8,2,2,6,9,14,1
328,9,8,2,4,5,4,4,2,0,7,7
329,4,10,3,12,6,11,2,4,5,3,11
330,2,6,9,10,3,10,1,16,12,13,13
331,1,0,0,3,10,0,3,15,7,15,14
332,1,0,0,3,10,0,3,12,7,4,15
333,2,1,11,9,3,3,15,11,8,6,2
334,7,7,8,5,11,12,10,0,6,1,16
335,0,7,10,5,11,6,10,8,6,0,16
336,4,10,3,12,6,11,11,4,5,3,11
337,7,1,11,9,9,3,15,10,8,6,19
338,1,0,0,12,6,11,3,15,7,4,15
339,0,3,10,6,0,8,7,14,4,12,0
340,4,9,5,11,4,13,13,9,10,16,4
341,2,6,1,8,1,5,8,1,1,10,5
342,0,9,1,5,11,5,10,8,6,10,16
343,5,4,7,1,12,7,12,3,11,2,18
344,3,7,8,7,2,12,14,8,15,0,12
345,5,4,7,1,12,6,12,3,11,0,12
346,7,5,11,5,11,1,10,0,6,1,16
347,2,6,1,10,7,5,1,1,13,10,5
348,1,0,0,3,10,0,3,15,11,15,14
349,6,2,5,11,4,13,13,9,9,16,4
350,5,4,7,1,12,0,13,3,11,15,14
351,5,4,7,1,12,0,12,3,11,15,14
352,7,1,11,9,9,3,15,0,8,1,17
353,8,5,6,2,8,2,5,6,17,14,9
354,8,5,5,11,4,1,0,9,3,5,9
355,1,0,0,3,10,0,3,15,7,4,15
356,9,1,11,9,7,3,15,13,8,6,10
357,8,5,5,11,4,6,13,12,3,5,12
358,2,6,1,8,1,5,8,8,16,10,5
359,4,10,0,8,1,11,3,1,1,18,5
360,6,2,6,2,9,13,2,11,9,16,2
361,6,2,6,9,9,3,2,11,9,6,2
362,0,8,4,6,5,4,9,14,4,12,0
363,8,5,6,2,8,2,5,6,17,14,9
364,3,0,8,7,2,7,14,7,17,9,8
365,5,4,10,6,0,8,4,3,2,11,19
366,2,9,1,5,1,5,8,1,6,10,5
367,9,1,3,0,7,14,6,13,13,17,10
368,4,10,3,12,6,11,6,4,5,3,11
369,9,8,2,4,5,4,9,2,0,7,7
370,5,4,10,4,0,8,4,10,2,11,19
371,9,9,3,0,7,14,6,13,13,17,17
372,8,5,1,8,1,1,11,12,1,18,9
373,2,0,9,3,13,9,1,15,16,8,3
374,5,4,7,1,12,7,12,3,11,0,12
375,2,6,1,8,1,5,8,1,6,10,5
376,2,0,9,10,3,9,14,5,12,13,3
377,5,4,10,1,0,8,4,3,2,11,19
378,3,7,8,7,2,12,14,5,14,9,8
379,3,4,10,4,0,8,4,10,2,11,19
380,2,6,9,10,3,10,1,16,12,13,13
381,4,4,7,1,12,0,13,3,11,15,14
382,3,0,8,7,13,9,14,5,14,9,8
383,0,8,2,4,5,4,9,14,4,12,0
384,1,0,0,3,10,9,3,15,7,4,15
385,0,3,4,6,13,6,7,14,4,12,0
386,8,5,5,2,8,1,5,6,3,14,9
387,1,3,4,8,10,6,11,12,4,18,0
388,8,5,8,7,11,6,10,0,3,0,8
389,0,3,4,6,0,8,7,8,16,8,3
390,2,6,1,10,1,5,8,1,6,10,5
391,4,10,0,12,6,0,11,4,5,15,6
392,3,7,2,7,2,12,14,10,14,8,3
393,4,10,3,0,7,14,6,13,13,17,17
394,0,3,1,6,1,5,8,8,16,10,5
395,9,8,2,4,5,4,9,2,0,7,7
396,5,4,7,1,10,0,12,3,11,15,14
397,2,6,9,10,3,10,1,16,12,13,13
398,2,6,1,10,1,5,8,1,1,10,5
399,2,6,1,0,1,5,8,1,1,8,5
400,2,6,1,0,1,5,8,1,1,8,5
401,0,3,4,6,13,9,7,8,16,8,3
402,3,7,8,7,2,12,14,5,14,9,8
403,2,6,1,8,1,5,8,1,1,10,5
404,1,0,0,3,10,9,3,15,7,4,15
405,5,4,10,1,0,8,4,3,2,11,19
406,5,3,4,6,10,6,7,12,4,15,6
407,2,6,9,10,3,10,1,16,17,13,1
408,1,8,2,3,5,9,9,2,0,7,3
409,5,7,7,1,12,6,12,8,15,0,12
410,9,6,3,0,7,14,6,13,13,17,10
411,2,9,1,5,11,5,10,1,6,10,16
412,3,7,8,7,2,12,14,5,14,9,8
413,7,9,5,11,4,1,0,9,10,5,17
414,0,3,4,8,10,6,8,12,16,18,12
415,3,7,8,7,2,12,14,5,14,9,3
416,0,7,10,6,11,8,7,14,6,12,0
417,5,4,7,1,12,6,12,12,3,0,6
418,4,3,4,8,1,6,11,12,4,18,0
419,9,8,2,4,5,4,9,2,0,7,7
420,7,9,1,5,11,1,10,0,6,1,16
421,4,10,3,0,6,0,3,3,11,15,14
422,5,4,7,1,12,6,12,8,16,0,12
423,0,3,4,6,13,9,8,8,16,8,3
424,9,8,2,4,5,4,9,2,0,7,7
425,4,10,3,12,6,11,11,4,5,3,11
426,0,7,4,6,13,9,7,5,14,12,0
427,1,10,0,3,5,0,3,15,7,15,14
428,5,4,10,4,0,8,4,10,2,11,19
429,5,4,7,1,12,7,12,7,15,2,6
430,6,10,6,12,6,11,11,4,5,3,11
431,7,1,11,9,9,3,15,11,8,6,2
432,5,4,7,1,12,7,12,7,11,15,6
433,7,9,11,5,11,1,10,0,6,1,16
434,7,1,11,9,9,3,15,11,8,6,2
435,6,2,6,11,4,13,2,9,9,16,4
436,4,10,3,12,6,11,11,4,5,3,11
437,4,10,0,12,6,11,11,4,5,3,11
438,6,2,6,2,8,2,2,11,9,14,2
439,8,5,6,2,8,2,5,6,17,14,1
440,0,3,4,6,13,9,7,8,16,8,3
441,5,4,7,1,12,7,0,7,15,2,6
442,1,10,0,12,6,11,3,4,5,3,11
443,2,6,9,10,3,10,1,16,12,13,13
444,9,1,11,9,9,3,15,11,8,6,2
445,7,1,11,9,9,3,15,11,8,6,10
446,3,7,8,7,2,12,14,5,14,9,8
447,5,4,5,11,4,7,0,7,10,5,6
448,7,1,11,9,9,3,15,11,8,6,2
449,1,0,0,3,10,11,3,15,7,4,15
450,9,8,2,4,5,4,9,2,0,7,7
451,1,0,0,3,10,9,3,15,7,4,15
452,4,10,0,12,6,11,3,4,5,3,11
453,3,7,10,4,2,8,4,10,2,11,19
454,1,0,7,3,10,6,12,7,15,0,12
455,8,5,5,2,8,2,5,6,3,14,9
456,7,1,11,9,9,3,15,10,8,6,19
457,1,0,0,3,10,11,3,15,7,4,15
458,4,9,5,11,4,13,13,9,10,16,4
459,7,9,10,5,0,8,4,10,2,11,19
460,7,1,11,9,9,3,15,11,8,6,2
461,1,0,0,12,6,11,3,4,7,4,15
462,5,4,10,1,0,8,4,3,2,11,6
463,6,2,7,1,12,7,2,7,9,2,18
464,4,10,3,12,6,11,13,4,5,3,11
465,2,6,9,8,1,11,11,1,1,18,5
466,5,4,7,1,12,7,12,7,15,2,18
467,5,0,7,1,12,7,12,7,15,2,18
468,5,4,10,4,0,8,4,3,2,11,19
469,0,7,8,7,13,9,14,5,14,9,3
470,0,3,4,6,13,9,7,14,4,12,0
471,4,10,1,8,1,11,11,12,1,18,5
472,8,5,5,6,11,6,7,12,3,0,12
473,5,4,7,1,12,6,12,3,11,0,12
474,1,3,0,3,10,0,3,15,11,15,14
475,4,10,3,0,7,14,6,13,13,17,10
476,8,5,6,2,8,2,5,6,17,14,1
477,3,7,8,7,2,12,14,5,14,9,8
478,3,7,8,7,2,12,14,5,14,9,8
479,4,10,3,12,6,11,11,4,5,3,11
480,4,10,3,12,6,11,11,4,5,3,11
481,8,5,8,5,11,1,10,0,6,1,16
482,0,3,4,6,13,9,7,14,4,12,0
483,8,7,8,7,11,6,7,0,3,0,8
484,0,3,4,6,13,12,7,14,4,12,0
485,0,3,4,6,13,6,7,14,4,12,0
486,3,1,2,4,9,7,15,7,8,2,18
487,1,0,8,3,10,9,14,7,15,4,15
488,8,5,5,11,4,13,13,9,3,16,4
489,9,1,11,9,9,3,15,11,8,6,2
490,7,9,11,5,4,1,10,0,10,1,17
491,9,1,2,9,7,14,6,2,0,7,10
492,6,2,3,11,6,13,13,9,9,16,4
493,6,2,6,12,6,11,2,4,9,3,11
494,3,9,10,5,0,8,4,10,2,11,19
495,4,9,3,0,7,14,6,13,13,17,10
496,9,10,3,0,7,14,6,13,13,17,10
497,2,6,9,10,3,10,1,16,12,13,13
498,7,9,11,5,11,1,10,0,8,1,17
499,5,4,7,1,10,6,12,12,15,0,12
500,2,6,9,10,3,10,1,1,1,13,5
501,4,10,3,0,7,14,6,13,13,17,10
502,9,8,2,10,3,4,9,5,12,13,13
503,8,5,1,8,11,1,10,0,6,1,9
504,4,9,3,11,7,13,13,9,10,16,4
505,5,4,10,6,0,8,4,10,2,11,19
506,5,4,7,1,12,7,12,3,11,15,18
507,1,0,4,3,13,9,7,15,16,8,3
508,6,2,7,1,12,13,13,3,9,16,4
509,4,10,3,8,1,5,11,1,1,18,5
510,3,7,8,7,13,12,14,5,14,9,8
511,4,9,5,11,4,13,0,9,10,5,17
512,6,2,6,2,8,2,5,6,9,14,1
513,6,2,6,2,8,2,5,6,17,14,1
514,2,6,9,10,3,10,1,16,12,13,13
515,6,2,6,2,9,13,2,11,9,16,2
516,8,0,6,2,8,2,5,6,17,14,1
517,6,1,11,9,9,3,15,11,9,6,2
518,8,7,1,5,11,12,10,0,6,10,16
519,6,2,6,2,8,2,2,6,17,14,1
520,6,2,6,2,8,2,5,6,17,14,1
521,6,2,6,9,9,3,2,11,9,6,2
522,6,2,7,1,12,13,13,3,9,16,4
523,2,6,1,8,1,5,8,1,1,18,5
524,2,6,1,8,1,5,8,1,1,18,5
525,1,0,0,3,10,9,3,15,7,4,15
526,6,2,6,2,6,2,2,4,9,14,1
527,6,2,6,2,8,2,2,6,9,14,1
528,3,2,6,2,8,2,5,6,17,14,1
529,8,7,8,7,8,2,5,6,17,14,1
530,5,2,7,1,12,13,13,3,11,16,4
531,4,10,3,11,4,13,13,9,9,16,4
532,4,10,0,12,6,11,11,4,5,3,11
533,9,8,2,4,5,4,2,2,0,7,18
534,6,1,3,12,6,11,2,4,9,3,2
535,2,6,9,12,6,11,11,4,1,3,11
536,6,2,6,12,6,11,2,4,5,3,11
537,6,2,6,9,9,3,2,11,9,6,2
538,3,7,8,7,2,12,14,5,14,9,8
539,6,2,6,2,8,2,2,6,9,14,1
540,8,5,5,11,4,13,0,9,10,5,9
541,2,6,9,10,3,10,1,16,12,13,13
542,9,10,3,12,5,14,6,2,5,3,7
543,1,10,0,12,6,11,3,4,5,3,11
544,9,10,3,12,6,11,6,4,13,3,10
545,6,2,7,1,12,7,2,7,15,2,18
546,9,8,2,10,3,10,1,16,12,13,13
547,7,1,11,9,9,3,15,11,8,6,2
548,9,1,11,9,9,3,15,10,8,6,19
549,6,2,6,2,6,2,2,4,9,3,2
550,8,5,8,2,8,2,5,6,17,14,1
551,7,9,5,11,4,13,0,9,10,5,17
552,9,10,3,12,6,11,11,4,5,3,11
553,9,8,2,4,5,4,9,2,0,7,7
554,8,5,8,2,8,2,5,6,17,14,8
555,5,4,7,1,12,7,12,7,11,2,6
556,6,2,6,2,8,2,2,6,9,14,1
557,7,9,11,9,9,3,15,13,8,6,17
558,6,2,6,2,6,11,11,4,5,3,11
559,9,8,2,4,5,4,9,2,0,7,7
560,3,4,8,4,2,7,9,7,15,2,18
561,5,4,10,4,0,8,4,3,11,15,6
562,1,8,2,4,5,4,9,2,0,7,7
563,5,4,7,1,12,0,12,3,11,15,14
564,7,9,11,11,9,13,13,9,10,16,4
565,6,2,6,2,8,2,2,6,9,14,1
566,7,1,11,9,9,3,15,11,8,6,2
567,9,1,11,9,9,3,15,11,8,6,2
568,8,5,8,7,8,2,5,7,17,14,8
569,9,8,2,4,5,4,9,2,0,7,7
570,3,1,11,9,9,3,15,11,8,6,2
571,5,4,5,11,4,13,0,9,10,5,6
572,6,2,6,2,9,13,2,11,9,16,2
573,6,2,6,12,6,7,2,4,9,2,18
574,3,7,8,7,2,7,14,7,15,2,18
575,2,6,1,8,1,5,8,1,1,10,5
576,0,0,4,6,13,9,14,8,16,8,3
577,0,7,1,6,11,6,7,8,16,0,12
578,3,7,8,7,8,2,5,6,17,14,1
