cluster_id,size,jaccard_stability,n_runs
0,323,0.5246946215629578,50
1,100,0.5881900787353516,50
2,3,1.0,50
3,192,0.569091796875,50
4,10,0.9263474941253662,50
5,568,0.6673391461372375,50
6,497,0.4532369077205658,50
