sample_idx,k_5,k_6,k_7,k_8,k_9,k_10,k_11,k_12,k_13,k_14,k_15,k_16,k_17,k_18,k_19,k_20,k_21,k_22,k_23,k_24,k_25,k_26,k_27,k_28,k_29,k_30
44,3,1,1,0,7,1,9,7,9,7,6,7,13,8,2,15,15,3,16,19,7,25,24,20,23,16
45,3,1,1,0,0,1,8,7,9,7,6,7,13,8,2,15,15,3,16,19,7,25,24,20,23,16
46,3,1,1,0,0,1,8,7,9,7,6,7,13,8,2,15,15,3,16,19,7,25,24,20,23,16
47,3,1,1,0,8,1,8,7,9,7,6,7,6,8,2,15,11,3,16,19,7,25,24,20,23,16
48,3,3,4,6,8,4,6,11,9,6,9,13,6,16,2,5,11,3,7,7,11,23,14,27,4,1
49,3,3,4,6,8,4,6,11,9,6,9,13,6,16,0,5,11,3,7,7,11,23,14,27,4,1
50,3,3,4,6,8,4,6,11,9,6,9,13,6,16,0,5,11,3,7,7,11,23,14,27,4,1
51,3,1,1,0,0,4,8,11,3,11,4,1,6,1,18,8,11,2,7,7,11,23,14,27,4,1
52,2,3,4,6,8,4,6,11,3,11,4,1,6,1,18,8,11,2,7,7,11,23,14,27,4,1
53,3,1,1,0,0,4,8,11,3,11,4,1,6,1,18,8,11,2,7,7,11,23,14,27,4,1
54,3,1,1,0,0,4,8,4,8,2,4,8,6,1,3,8,11,5,7,7,11,23,14,27,14,1
55,3,1,1,0,0,1,8,4,8,2,3,8,6,17,3,17,11,5,7,7,11,23,14,27,14,1
56,0,1,1,0,0,3,8,4,8,2,3,8,8,17,3,12,8,5,2,23,24,22,8,3,14,9
57,0,1,1,0,0,3,8,4,8,2,3,8,8,17,3,12,8,5,2,23,24,22,8,3,14,9
58,3,1,1,0,0,1,8,4,8,2,3,8,8,17,3,17,8,5,2,23,24,22,15,3,14,9
59,0,0,2,3,3,3,1,4,6,2,3,10,8,17,3,12,4,5,2,23,24,3,8,15,14,9
60,1,4,0,5,3,7,4,2,6,9,2,4,0,11,7,6,19,1,4,2,13,7,19,19,20,25
61,2,3,4,6,8,4,6,2,6,9,8,4,0,11,7,6,19,1,4,2,13,7,19,19,20,25
62,2,3,4,6,8,4,6,11,6,6,4,4,0,11,7,6,19,1,4,7,11,7,14,27,20,1
63,2,3,4,6,8,4,6,11,3,11,4,1,6,11,18,8,11,2,7,7,11,7,14,27,4,1
64,2,3,4,6,8,4,6,11,3,11,4,1,6,1,18,8,11,2,7,7,11,23,14,27,4,1
65,2,3,4,6,8,4,6,11,3,11,4,1,6,1,18,8,11,2,7,7,11,23,14,27,4,1
66,0,0,6,3,0,3,8,4,8,2,3,8,8,17,3,12,4,5,2,23,24,22,8,3,14,9
67,0,0,6,3,0,3,1,4,8,2,3,8,8,17,3,12,4,5,2,23,24,22,8,3,14,9
68,1,4,0,5,3,3,1,4,6,9,2,10,16,17,3,3,4,5,18,23,24,3,8,15,14,9
69,4,1,1,0,0,1,0,7,2,7,12,11,8,8,3,9,11,5,7,23,7,23,12,2,14,9
70,4,1,1,0,0,1,0,7,2,7,1,7,8,8,3,9,15,5,16,19,7,22,24,20,14,16
71,3,1,1,0,8,1,6,11,9,11,4,7,6,1,18,8,11,3,7,7,11,23,14,27,4,1
72,2,3,4,6,8,4,6,11,9,6,9,13,6,16,0,5,11,3,7,7,11,23,14,27,4,1
73,2,3,4,6,8,4,6,11,9,6,9,13,6,16,0,5,11,3,7,7,11,23,14,27,4,1
74,3,1,1,0,8,1,9,7,5,7,12,11,9,8,2,15,0,12,19,11,1,2,3,22,15,16
75,3,1,1,0,0,1,8,7,9,7,6,7,13,8,2,15,15,3,16,19,7,25,24,20,23,16
76,3,1,1,0,0,1,8,7,9,7,6,7,6,8,2,15,11,3,16,19,7,23,24,20,23,16
77,3,1,1,0,0,1,8,4,8,11,4,1,3,7,16,8,18,17,20,1,17,9,20,4,7,6
78,2,3,4,6,8,4,6,11,3,11,4,1,3,1,18,8,1,2,20,1,22,9,21,4,7,6
79,2,3,4,6,8,4,6,11,3,11,4,1,3,1,18,8,1,2,20,1,22,9,21,4,7,6
80,2,3,4,6,8,4,6,11,3,11,4,1,3,1,18,8,1,2,20,1,22,9,21,4,7,6
81,2,3,4,6,8,4,6,11,3,11,4,1,3,1,18,8,1,2,20,1,22,9,21,4,7,6
82,2,3,4,6,8,4,6,11,3,11,4,1,3,1,18,8,1,2,20,1,22,9,21,4,7,6
83,2,3,4,6,8,4,6,11,3,11,4,1,3,1,18,8,1,2,20,1,22,9,21,4,7,6
84,2,3,4,6,8,4,6,11,3,11,4,1,3,1,18,8,1,2,20,1,22,9,21,4,7,6
85,2,3,4,6,8,4,6,11,3,11,4,1,3,1,18,8,1,2,20,1,22,9,21,4,7,6
86,2,3,4,6,8,4,6,11,3,11,4,1,3,1,18,8,1,2,20,1,22,9,21,4,7,6
87,2,3,4,6,8,4,6,11,3,11,4,1,3,1,18,8,1,2,20,1,22,9,21,4,7,6
88,3,1,1,0,0,1,8,7,8,7,6,7,13,8,16,15,18,12,20,15,1,2,3,22,15,20
89,3,3,1,6,8,4,6,11,3,11,4,1,3,1,18,8,1,2,20,1,22,9,3,4,7,6
90,3,3,1,6,8,4,6,11,9,11,6,7,3,1,18,15,1,12,20,1,1,2,3,22,15,0
91,2,3,4,6,8,4,6,11,3,11,4,1,3,1,18,8,1,2,20,1,22,9,21,4,7,6
92,2,3,4,6,8,4,1,11,3,11,4,1,3,1,18,8,1,2,20,1,22,9,3,4,7,6
93,2,3,4,6,1,4,1,11,3,11,4,1,3,1,18,8,1,2,20,1,22,9,21,4,7,6
94,0,4,0,5,3,7,1,6,6,9,2,10,16,6,3,3,4,15,18,20,20,3,8,15,14,5
95,2,3,4,6,1,4,1,11,3,11,4,1,3,1,18,8,1,2,20,1,22,9,21,4,7,6
96,3,1,1,0,8,1,6,11,3,11,4,1,3,1,18,8,1,2,20,1,22,9,21,4,7,6
97,3,3,1,6,8,4,6,11,3,11,4,1,3,1,18,8,1,2,20,1,22,9,21,4,7,6
98,3,3,1,6,8,4,6,11,3,11,4,1,3,1,18,8,1,2,20,1,22,9,21,4,7,6
99,2,3,4,6,0,4,8,4,3,11,4,1,3,1,18,8,1,2,20,1,22,9,21,4,7,6
100,2,3,4,6,8,4,6,11,3,11,4,1,3,1,18,8,1,2,20,1,22,9,21,4,7,6
101,2,3,4,6,8,4,6,11,3,11,4,1,3,1,18,8,1,2,20,1,22,9,21,4,7,6
102,2,3,4,6,8,4,8,11,3,11,4,1,3,1,18,8,1,2,20,1,22,9,21,4,7,6
103,2,3,4,6,8,4,6,11,3,11,4,1,3,1,18,8,1,2,20,1,22,9,21,4,7,6
104,2,3,4,6,8,4,6,11,3,11,4,1,3,1,18,8,1,2,20,1,22,9,21,4,7,6
105,2,3,4,6,8,4,6,11,3,11,4,1,3,1,18,8,1,2,20,1,22,9,21,4,7,6
106,2,3,4,6,8,4,6,11,3,11,4,1,3,1,18,8,1,2,20,1,22,9,21,4,7,6
107,2,3,4,6,8,4,6,11,3,11,4,1,3,1,18,8,1,2,20,1,22,9,21,4,7,6
108,2,3,4,6,8,4,6,11,3,11,4,1,3,1,18,8,1,2,20,1,22,9,21,4,7,6
109,3,1,1,0,0,1,8,4,8,2,3,8,11,7,16,17,18,17,10,15,17,2,20,3,24,12
110,3,1,1,0,0,1,8,4,8,11,4,1,3,7,16,8,18,17,20,1,17,9,20,4,7,6
111,2,3,4,6,8,4,6,11,3,11,4,1,3,1,18,8,1,2,20,1,22,9,3,4,7,6
112,2,3,4,6,8,4,6,11,3,11,4,1,3,1,18,8,1,2,20,1,22,9,21,4,7,6
113,3,1,1,0,0,1,8,11,3,11,4,1,3,1,18,8,1,2,20,1,22,2,3,4,7,6
114,2,3,4,6,8,4,6,11,3,11,4,1,3,1,18,8,1,2,20,1,22,9,21,4,7,6
115,2,3,4,6,1,4,6,11,3,11,4,1,3,1,18,8,1,2,20,1,22,9,21,4,7,6
116,2,3,4,6,1,4,1,11,3,11,4,1,3,1,18,8,1,2,20,1,22,9,21,4,7,6
117,2,3,4,6,8,4,6,11,3,11,4,1,3,1,18,8,1,2,20,1,22,9,21,4,7,6
118,2,3,4,6,8,4,6,11,3,11,4,1,3,1,18,8,1,2,20,1,22,9,21,4,7,6
119,2,3,4,6,8,4,6,11,3,11,4,1,3,1,18,8,1,2,20,1,22,9,21,4,7,6
120,2,3,4,6,8,4,6,11,3,11,4,1,3,1,18,8,1,2,20,1,22,9,21,4,7,6
121,2,3,4,6,8,4,6,11,3,11,4,1,3,1,18,8,1,2,20,1,22,9,21,4,7,6
122,2,3,4,6,8,4,6,11,3,11,4,1,3,1,18,8,1,2,20,1,22,9,21,4,7,6
123,2,3,4,6,8,4,6,11,3,11,4,1,3,1,18,8,1,2,20,1,22,9,21,4,7,6
124,2,3,4,6,1,4,1,11,3,11,4,1,3,1,18,8,1,2,20,1,22,9,21,4,7,6
125,2,3,4,6,1,4,1,11,3,11,4,1,3,1,18,8,1,2,20,1,22,9,21,4,7,6
126,2,3,4,6,8,4,6,11,3,11,4,1,3,1,18,8,1,2,20,1,22,9,21,4,7,6
127,2,3,4,6,8,4,6,11,3,11,4,1,3,1,18,8,1,2,20,1,22,9,21,4,7,6
128,2,3,4,6,8,4,6,11,3,11,4,1,3,1,18,8,1,2,20,1,22,9,21,4,7,6
129,3,3,4,6,8,4,6,11,3,11,4,1,3,1,18,8,1,2,20,1,22,9,21,4,7,6
130,3,1,1,0,0,1,9,7,5,7,6,7,13,8,18,15,18,12,20,15,1,2,3,22,15,20
131,2,3,4,6,8,4,6,11,3,11,4,1,3,1,18,8,1,2,20,1,22,9,21,4,7,6
132,2,3,4,6,8,4,6,11,3,11,4,1,3,1,18,8,1,2,20,1,22,9,21,4,7,6
133,2,3,4,6,8,4,6,11,3,11,4,1,3,1,18,8,1,2,20,1,22,9,21,4,7,6
134,3,1,1,0,0,1,1,11,3,11,4,1,3,1,18,8,18,12,20,15,1,2,3,22,0,20
135,1,4,0,5,3,7,3,6,6,9,2,10,16,6,13,3,9,15,18,20,20,3,25,15,21,5
136,2,3,4,6,8,4,6,11,3,11,4,1,3,1,18,8,1,2,20,1,22,9,21,4,7,6
137,2,3,4,6,8,4,6,11,3,11,4,1,3,1,18,8,1,2,20,1,22,9,21,4,7,6
138,3,3,4,6,8,4,6,11,3,11,4,1,3,1,18,8,1,2,20,1,22,9,3,4,7,6
139,3,3,1,6,8,4,6,11,9,11,6,7,3,1,18,15,1,12,20,1,1,2,3,22,15,0
140,2,3,4,6,8,4,6,11,3,11,4,1,3,1,18,8,1,2,20,1,22,9,21,4,7,6
141,2,3,4,6,1,4,1,11,3,11,4,1,3,1,18,8,1,2,20,1,22,9,21,4,7,6
142,1,4,0,5,3,7,1,6,6,9,2,10,16,11,7,6,9,1,4,20,13,3,4,15,21,5
143,2,3,4,6,1,4,1,11,6,9,2,10,16,11,7,6,9,1,4,20,13,3,4,15,20,5
144,3,1,1,0,8,4,9,11,3,11,4,1,3,1,18,8,1,2,20,1,1,2,3,22,15,6
145,2,3,4,6,8,4,6,11,3,11,4,1,3,1,18,8,1,2,20,1,22,9,21,4,7,6
146,2,3,4,6,8,4,6,11,3,11,4,1,3,1,18,8,1,2,20,1,22,9,21,4,7,6
147,3,3,1,6,8,4,9,11,9,11,6,1,3,1,18,15,1,12,20,1,1,2,3,22,15,6
148,3,3,4,6,8,4,9,11,9,11,6,7,3,1,18,15,1,12,20,15,1,2,3,22,15,0
149,2,3,4,6,8,4,6,11,3,11,4,1,3,1,18,8,1,2,20,1,22,9,21,4,7,6
150,2,3,4,6,8,4,6,11,3,11,4,1,3,1,18,8,1,2,20,1,22,9,21,4,7,6
151,4,5,3,4,7,8,0,1,2,10,1,12,1,2,10,1,16,11,8,3,3,24,5,6,9,4
152,4,5,3,4,7,8,0,1,2,10,1,12,1,2,10,1,16,11,8,3,3,24,5,6,9,4
153,4,5,3,4,7,8,0,1,2,10,1,12,1,2,10,1,16,11,8,3,3,24,5,6,9,4
154,4,5,3,4,7,8,0,1,2,10,1,12,1,2,10,1,16,11,8,3,3,24,5,6,9,4
155,4,5,3,4,7,8,0,1,2,10,1,12,1,2,10,1,16,11,8,3,3,24,5,6,9,4
156,4,5,3,4,7,8,0,1,2,10,1,12,1,2,10,1,16,11,8,3,3,24,5,6,9,4
157,4,5,3,4,7,8,0,1,2,10,1,12,1,2,10,1,16,11,8,3,3,24,5,6,9,4
158,4,5,3,4,7,8,0,1,2,10,1,12,1,2,10,1,16,11,8,3,3,24,5,6,9,4
159,3,1,1,0,7,1,9,7,5,7,12,11,9,8,2,15,0,6,16,11,1,25,12,2,15,16
160,3,1,1,0,0,1,9,7,9,7,6,7,13,8,2,15,15,12,16,19,1,25,24,22,15,16
161,1,4,0,5,3,7,9,6,5,9,12,11,9,10,13,11,0,6,19,11,2,20,12,2,10,13
162,0,0,6,7,2,6,4,4,7,2,3,8,11,3,12,12,4,10,2,12,23,8,8,14,11,12
163,0,0,6,7,4,3,2,3,0,0,14,9,10,13,8,19,4,20,1,0,12,21,11,26,27,27
164,4,5,3,4,7,8,0,1,2,10,1,12,1,2,10,1,16,11,8,3,3,24,5,6,9,4
165,4,5,3,4,7,8,0,1,2,10,1,12,1,2,10,1,16,11,8,3,3,24,5,6,9,4
166,1,4,0,5,3,7,9,6,5,3,12,11,9,10,13,11,0,0,19,11,2,20,25,10,22,3
167,1,4,0,5,3,7,9,6,5,9,12,11,9,10,13,11,0,6,19,11,2,20,12,2,6,3
168,0,0,6,7,2,6,9,2,5,13,10,11,9,15,14,16,7,10,17,11,18,6,13,8,18,13
169,3,1,1,0,0,1,9,7,5,7,12,11,9,8,2,15,0,6,16,11,1,2,13,26,15,13
170,0,0,6,7,2,3,4,4,0,2,3,8,11,17,3,12,4,5,2,23,24,8,8,14,14,9
171,4,5,3,4,7,8,0,1,2,10,1,12,1,2,10,1,16,11,8,3,3,24,5,6,9,4
172,4,5,3,4,7,8,0,1,2,10,1,12,1,2,10,1,16,11,8,3,3,24,5,6,9,4
173,4,4,5,1,7,8,9,2,9,1,12,11,9,8,2,11,0,6,15,11,2,20,12,2,10,25
174,1,4,0,5,3,7,3,6,10,3,12,11,9,10,13,11,0,6,19,11,2,20,25,10,6,3
175,1,4,0,5,3,7,9,6,5,9,12,11,9,10,13,11,0,6,19,11,2,20,12,2,6,3
176,1,4,0,5,3,7,3,6,10,3,12,11,9,10,13,11,0,6,15,11,2,20,12,2,6,24
177,4,5,3,4,7,8,0,1,2,10,12,11,9,2,5,11,0,6,3,4,2,5,12,2,17,22
178,4,5,3,4,7,8,0,1,2,10,1,12,1,2,5,10,0,6,3,4,3,5,12,2,9,22
179,4,5,3,4,7,8,0,1,2,10,12,11,9,2,5,11,0,6,3,4,2,5,12,2,17,22
180,1,4,0,5,5,2,9,6,5,9,12,11,9,10,13,11,0,6,19,11,2,20,12,2,10,13
181,1,4,0,5,3,7,3,6,0,9,12,10,16,4,13,11,0,6,15,0,2,4,9,2,27,24
182,4,5,3,4,7,8,0,1,2,10,1,12,1,2,5,10,0,6,3,4,14,5,12,2,17,22
183,1,4,0,5,3,7,3,6,10,9,12,11,9,10,13,11,0,0,19,11,2,20,25,10,6,3
184,4,5,3,4,7,8,0,1,2,10,1,12,1,2,10,1,16,11,8,3,3,24,5,6,9,4
185,4,5,3,4,7,8,0,1,2,10,1,12,1,2,10,1,16,11,8,3,3,24,5,6,9,4
186,4,5,3,4,7,8,0,1,2,10,1,12,1,2,10,1,16,11,8,3,3,24,5,6,9,4
187,1,4,0,5,3,7,9,6,5,9,12,11,9,10,13,11,0,0,19,11,2,20,25,10,6,3
188,1,0,2,3,5,2,9,7,5,5,12,11,9,10,13,11,0,0,19,11,1,20,13,22,10,13
189,3,1,1,0,5,1,9,7,5,7,6,11,9,8,2,15,0,12,19,11,1,2,13,22,10,13
190,3,1,1,0,0,1,8,7,8,7,6,7,13,8,2,15,15,12,16,15,17,25,20,22,23,16
191,3,1,1,0,0,1,8,7,8,7,6,7,13,8,2,15,15,12,16,19,17,25,24,20,23,16
192,3,1,1,0,0,1,8,7,8,7,6,7,13,8,2,15,15,12,16,19,17,25,24,20,23,16
193,4,5,3,4,7,8,0,1,2,10,1,11,9,2,2,1,0,6,8,11,3,24,12,2,9,16
194,4,5,3,4,7,8,0,1,2,10,1,12,1,2,10,1,16,6,8,3,3,24,12,6,9,4
195,4,5,3,4,7,8,0,1,2,10,1,12,1,2,10,1,16,11,8,3,3,24,5,6,9,4
196,4,5,3,4,7,8,0,1,2,10,1,12,1,2,10,1,16,11,8,3,3,24,5,6,9,4
197,4,5,3,4,7,8,0,1,2,10,1,12,1,2,10,1,16,11,8,3,3,24,5,6,9,4
198,4,5,3,4,7,8,0,1,2,10,1,12,1,2,10,1,16,11,8,3,3,24,5,6,9,4
199,4,5,3,4,7,8,0,1,2,10,1,12,1,2,10,1,16,11,8,3,3,24,5,6,9,4
200,4,5,3,4,7,8,0,1,2,10,1,12,1,2,10,1,16,6,8,3,3,24,12,6,9,4
201,4,5,3,4,7,8,0,1,2,10,1,12,1,2,10,1,16,6,8,3,3,24,12,6,9,4
202,4,5,3,4,7,8,0,1,2,10,1,12,1,2,10,1,16,11,8,3,3,24,12,6,9,4
203,3,1,1,0,0,1,8,7,8,7,6,7,13,8,2,15,15,12,16,19,1,25,24,20,15,16
204,3,1,1,0,0,1,9,7,9,7,6,7,13,8,2,15,15,12,16,19,1,25,24,22,15,16
205,1,4,0,5,3,7,9,6,5,5,12,11,9,10,13,11,12,0,19,11,1,20,13,22,15,13
206,3,1,1,0,0,1,8,7,8,7,6,7,13,7,16,17,8,17,10,21,9,22,15,3,24,15
207,3,1,1,0,0,1,8,7,8,7,6,7,13,7,16,17,8,17,10,21,9,22,15,3,24,15
208,3,1,1,0,0,1,8,4,8,7,3,8,13,7,16,17,8,17,10,21,9,22,15,3,24,15
209,3,1,1,0,0,1,8,7,8,7,6,7,13,8,2,15,15,12,10,15,1,2,3,22,15,0
210,3,0,1,0,0,3,8,4,8,2,3,8,8,7,16,17,8,5,2,23,9,22,15,3,24,15
211,3,0,2,3,0,3,8,4,8,2,3,8,11,7,16,12,8,17,2,23,9,22,8,3,24,15
212,3,0,1,0,0,3,8,4,8,2,3,8,8,7,16,17,8,5,10,23,9,22,15,3,24,15
213,3,1,1,0,0,1,8,7,8,7,6,7,13,8,16,15,18,12,10,15,1,2,20,22,0,20
214,3,1,1,0,0,1,8,4,8,2,3,8,8,7,16,17,8,17,10,21,9,22,15,3,24,15
215,0,0,6,7,0,3,8,4,8,2,3,8,11,17,12,12,4,17,2,12,24,8,8,3,11,12
216,0,0,6,7,0,3,8,4,8,2,3,8,11,17,12,12,4,17,2,12,24,8,8,3,11,12
217,3,1,1,0,0,1,8,4,8,7,3,8,8,7,16,17,8,5,10,21,9,22,15,3,24,15
218,3,1,1,0,0,1,8,4,8,2,3,8,8,7,16,17,8,5,10,21,9,22,15,3,24,15
219,3,1,1,0,0,1,9,7,9,7,6,7,8,8,2,17,8,5,10,21,9,22,15,3,24,15
220,3,1,1,0,0,1,8,7,8,7,3,8,8,7,16,17,8,5,10,21,9,22,15,3,24,15
221,3,1,1,0,0,1,8,4,8,7,3,8,8,7,16,17,8,5,10,21,9,22,15,3,24,15
222,3,1,1,0,0,1,8,4,8,2,3,8,8,7,16,17,8,17,10,21,9,22,15,3,24,15
223,3,1,1,0,0,1,8,4,8,2,3,8,8,7,16,17,8,17,10,21,9,22,15,3,24,15
224,3,1,1,0,0,1,8,4,8,2,3,8,8,7,16,17,8,5,10,21,9,22,15,3,24,15
225,3,1,1,0,0,1,8,4,8,2,3,8,8,7,16,17,8,17,10,21,9,22,15,3,24,15
226,3,1,1,0,0,1,8,4,8,2,3,8,8,7,16,17,8,5,10,21,9,22,15,3,24,15
227,3,1,1,0,0,1,8,4,8,2,3,8,8,7,16,17,8,17,10,21,9,22,15,3,24,15
228,3,1,1,0,0,1,8,4,8,2,3,8,8,7,16,17,8,17,10,21,9,22,15,3,24,15
229,0,0,6,7,1,3,1,4,0,2,3,8,11,17,12,12,4,5,2,12,24,8,8,16,11,12
230,0,0,6,7,0,3,8,4,8,2,3,8,11,17,12,12,4,17,2,12,24,8,8,3,11,12
231,3,1,1,0,0,1,8,4,8,2,3,8,8,7,16,17,8,5,10,21,9,22,15,3,24,15
232,3,1,1,0,0,1,8,4,8,2,3,8,8,7,16,17,8,17,10,21,9,22,15,3,24,15
233,3,1,1,0,0,1,8,7,8,7,6,7,13,7,16,15,18,12,10,15,17,2,20,22,24,20
234,3,1,1,0,0,1,8,4,8,2,3,8,13,7,16,17,18,17,10,15,17,22,20,3,24,15
235,2,0,2,3,5,2,10,5,4,5,11,2,5,15,6,4,10,21,22,17,19,19,17,11,11,28
236,1,0,2,3,5,2,10,5,4,5,11,2,5,15,6,4,10,21,22,17,19,19,17,11,25,28
237,2,0,2,3,5,2,10,5,4,5,11,2,5,15,6,4,10,21,22,17,19,19,17,11,25,28
238,2,0,2,3,1,9,1,9,6,12,2,10,16,6,7,3,9,15,18,20,20,3,4,15,21,5
239,2,0,2,3,5,2,10,5,4,5,11,2,5,15,6,4,10,21,22,17,19,19,17,11,11,28
240,2,0,2,3,5,2,10,5,4,5,11,2,5,15,6,4,10,21,22,17,19,19,17,11,11,28
241,2,0,2,3,5,2,10,5,4,5,11,2,5,15,6,4,10,21,22,17,19,19,17,11,11,28
242,2,0,2,3,5,2,10,5,4,5,11,2,11,15,6,4,10,21,22,17,19,19,17,11,11,28
243,0,0,2,3,5,2,10,5,4,5,11,2,11,15,6,4,10,21,22,17,19,19,17,11,11,28
244,0,0,2,3,5,2,10,5,4,8,11,2,5,15,6,4,10,21,22,17,19,19,17,11,11,28
245,2,0,2,3,5,2,10,5,4,5,11,2,5,15,6,4,10,21,22,17,19,19,17,11,11,28
246,3,1,1,0,0,1,8,7,8,7,6,7,13,7,16,15,18,17,10,15,17,2,20,22,0,20
247,2,3,4,6,8,4,6,11,9,6,9,13,14,16,0,18,5,4,0,14,8,1,16,0,16,23
248,3,1,1,0,0,1,8,7,8,7,6,7,13,7,16,15,18,17,10,15,17,2,20,22,0,20
249,3,1,1,0,8,1,9,7,5,7,6,7,13,8,2,15,15,12,16,15,1,2,3,22,15,23
250,3,3,1,6,8,4,9,11,5,6,6,13,14,8,2,15,5,12,0,14,1,2,3,22,15,23
251,3,3,1,6,8,4,9,11,9,6,9,13,14,16,0,5,5,4,0,14,1,1,3,0,15,23
252,3,3,1,6,8,4,6,11,9,6,9,13,14,16,0,18,5,4,0,14,1,1,3,0,16,23
253,2,3,4,6,8,4,6,11,9,6,9,13,14,16,0,18,5,4,0,14,8,1,16,0,16,23
254,2,3,4,6,8,4,6,11,3,6,9,13,14,16,0,18,5,4,0,14,8,1,16,0,16,23
