cluster_id,size,jaccard_stability,n_runs
0,87,0.4776850938796997,50
1,178,0.5440576672554016,50
2,120,0.2852941155433655,50
3,119,0.7470018863677979,50
4,56,0.5958701372146606,50
5,213,0.48995479941368103,50
6,161,0.5430853962898254,50
7,251,0.36358118057250977,50
8,25,0.7579333782196045,50
9,12,0.7963635921478271,50
10,72,0.6481533646583557,50
11,244,0.3387054204940796,50
