band,importance
1-4Hz,11.414083658706465
4-8Hz,10.601457250991283
8-13Hz,11.65253602530734
13-20Hz,14.51085113854078
20-30Hz,15.008461224506878
30-50Hz,16.154741190607545
50-70Hz,15.551393979751138
70-100Hz,15.319390275365347
100-130Hz,15.595363599934911
130-170Hz,14.61633196563662
170-220Hz,13.140865235740497
220-270Hz,14.411421514014124
270-320Hz,14.440486173096664
320-360Hz,15.697243940357202
360-400Hz,14.692318715321054
