,1-4Hz,4-8Hz,8-13Hz,13-20Hz,20-30Hz,30-50Hz,50-70Hz,70-100Hz,100-130Hz,130-170Hz,170-220Hz,220-270Hz,270-320Hz,320-360Hz,360-400Hz
audio,0.017788635302100304,0.011617476426673577,0.0021609130707096556,0.006257922581589811,0.01576565625003674,-0.08031654235922646,-0.05864905374647913,0.015257962927176414,0.007377441456745659,0.027602409538159033,0.02182826749457561,0.03493288697695382,0.04560692878041392,0.0794289411959756,0.04348444120791428
picture,-0.02933147042957802,-0.010047903089597037,0.028170587317941656,0.059501139019974246,0.10388574311701959,0.168873773601262,0.1384859312539986,0.09963217607656519,0.15274297035364912,0.11408931714941714,0.16823100825306941,0.11414102408832182,0.10292584341652766,0.07686895381108193,0.13407917369901534
reading,0.00861041786944861,-0.0015268907534148931,-0.02386646138433976,-0.05178268191024045,-0.09433186955484618,-0.06748416243723818,-0.06118791983075868,-0.0905811789450153,-0.12588915024324474,-0.11193482119295052,-0.14975913380776038,-0.11791613425760245,-0.11776208504489971,-0.12471603757927002,-0.14049881167987308
