class,support,precision,recall,f1,recall_ci_lo,recall_ci_hi,roc_auc_ovr,perm_p,perm_p_fdr
audio,607,0.5766550522648084,0.5453047775947282,0.5605419136325148,0.41709096449636907,0.6902274255836153,0.7665012648495056,0.004975124378109453,0.007462686567164179
picture,588,0.38519924098671726,0.34523809523809523,0.36412556053811657,0.26264901309360955,0.4404335568424261,0.6323721228904541,0.004975124378109453,0.007462686567164179
reading,749,0.47686832740213525,0.5367156208277704,0.5050251256281407,0.4113152428142976,0.6771663638704508,0.6222600845758082,1.0,1.0
