method,method_label,space,home,silhouette,null_mean,null_sd,z,n_null
kmeans,k-means,dB,False,0.04134386867855571,0.037898081852130054,0.0011596236136652593,2.971470040640556,50
kmeans,k-means,unit-norm,True,0.09071149539994305,0.03253249717621675,0.0018274500270939525,31.836163704155407,50
hierarchical,Ward,dB,False,0.024684328128786223,0.013904411323068357,0.002349808724254169,4.587572041268772,50
hierarchical,Ward,unit-norm,True,0.07094260552333548,0.009013189709119677,0.0045566987316595945,13.59085150482628,50
cnmf,convex NMF,dB,False,0.048705612097114014,0.0174745609912037,0.0018841260563815644,16.57588195870985,50
cnmf,convex NMF,unit-norm,True,0.07441858343865973,0.015823807932088617,0.0019104969154773832,30.669913692024892,50
