condition,band_idx,band_lo,band_hi,band,time_bin,kind,coef[17Networks_1],coef[17Networks_10],coef[17Networks_11],coef[17Networks_12],coef[17Networks_13],coef[17Networks_14],coef[17Networks_15],coef[17Networks_16],coef[17Networks_17],coef[17Networks_2],coef[17Networks_3],coef[17Networks_4],coef[17Networks_5],coef[17Networks_6],coef[17Networks_7],coef[17Networks_8],coef[17Networks_9],importance
audio,6,50.0,70.0,50-70Hz,1,ersp,0.012632968477545409,-0.029784125607118288,-0.009214230419018884,-0.025816674430214587,-0.00905134215598318,0.0527358609825759,-0.000556361600565688,-0.0007797694289052677,-0.01931144627675318,0.0005513849853293309,-0.00843921242126199,-0.0016489377596151738,0.007698821149081385,-0.0162756192618163,0.02540960361133393,0.010114816184065109,0.011734263971321627,0.014220908160147367
audio,6,50.0,70.0,50-70Hz,2,ersp,0.004920777615800677,-0.021338070130953193,-0.020223070987559145,-0.0006700392093605598,0.00084428023375454,0.03688120117093169,-0.00737216455717107,0.014670423770363147,-0.01917888691492908,0.00556438969399405,-0.003945615364850956,0.01621997172961043,0.02384856771846385,-0.03807941786387144,-0.005218775407911413,0.00433597467350224,0.008740453830186314,0.013650122404306695
audio,6,50.0,70.0,50-70Hz,3,ersp,0.005946367343918355,-0.022755650909961744,-0.011646528385914486,-0.0057398528766145285,0.0021572737208536467,0.01993907703629535,0.015203463256103226,-0.002068459806038706,-0.02149316763913182,0.0078066381903848904,0.016984050189444246,0.024825079760189123,0.003193406771698756,-0.023102849180890964,-0.006922776814019659,-0.010183623104111058,0.007857552447795003,0.012225048084315621
audio,6,50.0,70.0,50-70Hz,4,ersp,0.011605789957075847,-0.021872065471395544,-0.009418058584387832,-0.0299124280371131,-0.01696949599650199,0.03512630245472587,0.013422984796225522,-0.0021510378094709588,0.0010246844608672932,0.01019211187191387,-0.003876406540970237,0.012086175707895165,-0.014613450602951354,-0.013117266352919484,0.03455400060906,-0.012141195471754664,0.006059355009701615,0.01459663586676061
audio,6,50.0,70.0,50-70Hz,5,ersp,0.0018598290808405455,-0.02875828364363346,-0.018725931224918998,0.0020415752075238526,-0.01429796830881556,0.016023076876722248,0.023351423605184343,-0.0016349708056308137,0.010338577820240042,0.005692520069748048,-0.010021142493375207,-0.011305497912095872,0.011773486717053055,-0.00932796473208626,0.020508697221909733,-0.008257432238642452,0.01074000475997651,0.012038728395199823
audio,6,50.0,70.0,50-70Hz,6,ersp,0.0029776783944103296,-0.024816265361118067,0.001787304724215406,0.02146022514350377,0.015713218611105164,0.0017492805350431983,0.023500954753711334,-0.005473562931261696,0.008514326817605765,0.008189724339189308,-0.037829195928664426,0.011924517463448497,0.00518570477632998,-0.025336233369814772,-0.00039250145407437734,-0.025713888541587637,0.018558712027958172,0.014066076186649524
audio,6,50.0,70.0,50-70Hz,7,ersp,0.0007178592479096174,-0.01643407138942939,-0.018150196776391573,0.01960125738014907,0.008858096998222343,0.016511490113880967,0.00268050051140186,-0.000753309605276843,0.016929306073864333,0.01888467360067866,-0.00534232886866061,0.0020217283744074256,0.004159549827883795,0.005186196618194964,-0.02339383099981995,-0.03838559745489016,0.006908676347875434,0.012054039422878646
audio,6,50.0,70.0,50-70Hz,8,ersp,-0.000937068167877697,-0.00512092926455118,-0.020343111285934516,0.018372993115962105,-0.0047858588031694915,0.017069799274050366,0.0054543969021410114,-0.030062384718710113,0.022463369240519022,0.016455508515496903,0.0061443697845427105,-0.011270211270433051,0.00888565854808263,0.030711253191150933,0.002542512461983531,-0.05277317713265374,-0.002807120390599787,0.015070571886344631
audio,6,50.0,70.0,50-70Hz,9,ersp,-0.0049261685410006365,-0.017017481678604982,-0.010493581244136935,0.010398840245728399,-0.030623479916170884,0.01969475433944658,0.009076367876812378,-0.026990300877686575,0.011304500329539701,0.011866392622778936,-0.008624381520907177,-0.025626912866279723,0.0252222459913011,0.005560414911733744,0.014667661100523447,-0.0006473617796437992,0.017158491006566048,0.014699960991109474
audio,6,50.0,70.0,50-70Hz,10,ersp,-0.00758719372208356,-0.020067429667652112,-0.01592231742431638,0.017526509066196752,-0.022925223387488015,0.013495644254667184,0.004971672606907225,-0.002363657385328047,0.0013205312610466468,0.006012315767989376,-0.008096000771093877,-0.031520974213331436,0.041883004221652545,0.025920966917525556,0.0040430582314229645,-0.006023933361566612,-0.0006669723945486343,0.01354984733263629
