cluster_id,size,jaccard_stability,n_runs
0,139,0.3871200382709503,50
1,169,0.46164798736572266,50
2,186,0.5276437401771545,50
3,132,0.7264428734779358,50
4,191,0.5330100655555725,50
5,297,0.39845216274261475,50
6,152,0.3313521444797516,50
