,aud|1-4Hz,aud|4-8Hz,aud|8-13Hz,aud|13-20Hz,aud|20-30Hz,aud|30-50Hz,aud|50-70Hz,aud|70-100Hz,aud|100-130Hz,aud|130-170Hz,aud|170-220Hz,aud|220-270Hz,aud|270-320Hz,aud|320-360Hz,aud|360-400Hz,pic|1-4Hz,pic|4-8Hz,pic|8-13Hz,pic|13-20Hz,pic|20-30Hz,pic|30-50Hz,pic|50-70Hz,pic|70-100Hz,pic|100-130Hz,pic|130-170Hz,pic|170-220Hz,pic|220-270Hz,pic|270-320Hz,pic|320-360Hz,pic|360-400Hz,rea|1-4Hz,rea|4-8Hz,rea|8-13Hz,rea|13-20Hz,rea|20-30Hz,rea|30-50Hz,rea|50-70Hz,rea|70-100Hz,rea|100-130Hz,rea|130-170Hz,rea|170-220Hz,rea|220-270Hz,rea|270-320Hz,rea|320-360Hz,rea|360-400Hz
17Networks_1,0.0006374499862632436,0.00048122021257079205,-0.001384606164732266,-0.0028954934329461775,-0.00048160707977562897,-0.0005279809107746323,-0.0003514322663936807,4.969930632869969e-05,0.0029858653108062925,0.0003150666374169783,0.0018944182809318526,-5.742116793706407e-05,-0.0008260925108400822,0.0011336332817725293,0.0005388468499050568,0.0001514287555879625,-0.0005023154746210675,-0.0004343529722147719,0.0005502036407243783,-0.0017248159113431563,0.0006837969047576072,-0.000329438360979623,0.0028098426843659085,0.005286143789171818,0.002170414328469169,-0.0003818582275286562,-0.0017035129016841788,-0.0009977076569214023,-0.0014338634065700446,-0.00020566048139120422,0.0004992085918052284,0.0010779670964386424,0.0013700719686624487,0.0008199590197831265,0.0022882761813933466,0.0012725512430852353,-0.0005181379731070714,-0.0002173567663294144,-0.0010033125701091545,-0.0006066888757429713,0.0011495089218246269,0.000936527434681106,-0.0005193080070358311,-0.00027363253446675,0.0013669202415774414
17Networks_10,0.002066465574165983,0.0016587108391676755,0.0004962982797786344,-0.001820519962276086,-0.0008870169011671505,0.0010786737902892505,-0.002291157387701296,-0.0013627448918326903,0.0006940692983918358,-0.00023210139884714644,0.0002727734575864185,-0.0011002538302182783,-0.0008638146300398973,-0.0007733931660842576,0.002654355445464391,-0.00022869033957175354,-0.0008017269871972116,0.0010619535416010305,-0.0013045716749529878,0.0012245030402463074,0.00014821021300018633,-0.0032461375296045304,-0.0003400314827664631,-0.0002541902500910708,0.0017243161292313698,0.0015134393828825214,0.0022704728236423413,0.0024613328944745254,-0.0019249300339620268,-0.001953114306349154,-0.00010481195910962868,-0.0003695339216527194,-0.0013285405172141958,-0.0005222878844511302,0.0017615861652187973,0.0008332280821435457,-2.2474227992316567e-05,0.0006797039187504768,-0.0003379056944814868,0.0026938490332947414,0.0016059151934785052,-0.001736515869418942,0.0001779520392050509,-0.0003551970657468458,-0.004171123230822083
17Networks_11,-7.393815800012744e-05,0.0008895306180018633,0.0008081530620209157,-0.0004049628348968917,0.001121022198559593,2.2169200535494166e-05,-0.0015508989436365912,0.0023128753795815062,0.0015481085153975643,-0.0001761254815845013,-0.00246198598681777,0.0007455266490450771,0.00042999192338631474,-0.0013115531485191306,-3.016860457703649e-05,-0.0018827124332914484,0.00012662838119461618,-0.00016519845947474054,-0.0025879051086788326,0.0006594448041907374,-0.002599627233589506,0.00200579617943707,0.000896681559552522,0.0015162144552272547,0.0007004251535993553,-0.0008259676003129034,-0.00015915301047014085,0.00016164802299330742,0.0009160770398153486,-0.00011866662142402094,-0.0018128062178255438,2.5989295328240163e-05,0.0018201168897554664,-6.494357739687497e-05,-0.0014782412496712567,-0.0022370705089649386,-0.0005577401853121165,0.000735352397407858,0.0002671649970952526,-0.0012965806124088106,0.00022322415138945206,0.0001621557648708274,0.0004316305904522736,0.001075492314801667,0.0006331428135946724
17Networks_12,-0.0012980187239667396,0.00026307597580123467,9.212692541717157e-05,-0.002178355290709399,-0.001915137049166881,0.003807389833936877,0.002358493385880176,-0.0029619086708497994,-0.0032240052644565923,-0.0011062866057340614,0.0012540283653318365,0.00020458532917625423,-0.0036285487392849268,1.8020077549102397e-05,-0.00270323032203489,-0.0011278042743045663,-0.0006562472023806989,0.0011448595816660558,0.0004339354307165483,-0.001548139855355058,0.0020162304660173215,0.0020560156948430416,0.0005001698662552653,-0.000966875045997184,-0.0018523371042472282,-0.0039041302943151417,0.0007380929745465686,-0.0020857715839499554,0.0028719397403220285,0.000816912157006014,-0.0015369092785271078,-0.0018201199299192838,-0.0020570527115183973,-0.0005640915944062145,-0.0015637995174817298,-0.003057852415625534,0.003554202244918642,-0.00015985668031404628,0.001497613357343267,0.0013368890470226808,-0.0012535980287503381,-7.72970554738701e-05,0.001036299886730812,0.0021602196001986496,0.0010474349376677005
17Networks_13,-0.00030751685377614237,-0.001418655975489857,0.0008030082081523774,0.0013334156728130938,0.0010217744309521078,0.0007943206613872249,-0.0016836917644841834,-0.0031413553923663852,-0.00041810241968081945,0.002540853945700073,-0.001912171647049532,-0.0016144297903277571,-0.0022685339610695925,0.00046329902584710156,-0.0038718952175482075,-0.0009722096672620656,-0.0013576210342212023,-0.0015824906438038377,0.00041109309458487646,0.003847561954554101,-0.0006179726010436149,-0.0022799930709559613,-0.0043135093672909105,-0.0013699045844355563,-0.0048030688903914895,0.001156370798740293,0.003203836947129557,0.0010305969735752115,0.004364010663026227,0.001885356278528418,0.0027984844811787986,0.0006319372366155107,-0.000756581418208557,0.0014733264333361418,0.001082029451555998,-0.0004299653638381053,-0.001377412967707893,0.001467427348164033,-0.0012114473905763272,0.00187701589802079,-4.767533718644949e-05,2.189246836709578e-05,-0.0025818537638392304,0.002240060826704786,0.0022377632043144202
17Networks_14,0.0025879191929825854,0.0014007816057062306,-0.0010349165896077514,-0.002750011842157632,0.000812220913582333,0.0017212306058100868,-0.0020775322234264097,0.0043805386343856775,0.002581967124698988,0.0027583364847421467,0.00405205383297475,-0.0009502737012123604,-0.0016139249958689818,0.001806784441409905,0.0016334886392649578,0.0015701522593250096,4.2078861883173764e-05,-0.0021286910481678033,-0.00012736278906518803,-0.0016606180395801473,-0.0013069185687303822,0.00028550824550718453,-0.0006562352592152315,3.3031629368074356e-06,-0.000879694337131558,0.0014650110262714989,0.00134737523431213,0.0027063096746446588,-0.00341581449041276,-0.0006890387752928836,-0.00012051295914630883,-8.898184180155163e-07,0.0005940260195990765,-0.0021008545472956963,-0.0041861219037989585,0.0005962348341716075,0.002667288050256377,0.0006754857782171126,-4.0809825666834886e-05,-0.002685394235677895,-0.0011067922170092288,0.0019265300405959833,0.0005480421258768482,-0.0038671461197726294,-0.0012574162743851601
17Networks_15,-0.0014055474581019139,0.00036059624487890445,0.001332752276311469,0.0023748588200919792,0.0031743807442774067,7.847999306963476e-05,-0.0023774915509850486,-0.0001564994694887406,4.4697729429867645e-05,0.00013639217373011595,0.0007507611932814654,-0.0001203185230047979,6.347711350468093e-05,-0.0036301791481492427,0.0013951465462564438,-0.001469021574741992,-0.0005050035909191778,-0.000777136257643184,-0.0009605838202811309,-0.0040217396536699436,0.001759180877267359,-0.0006018913871594755,0.002487475858003447,-0.0014770577998644827,0.0024642468570544285,0.0005457098614741888,0.0020299815982208506,-0.0001272411289303355,-0.00017580586580483556,0.001597826351373964,0.0023518414118124174,0.0021913549729909525,0.0014303257376039429,-0.0001976630174177644,-0.0007453484564362182,0.00011123963002799087,-0.00018171647180817974,-0.0014925693260282758,-0.0026373443937193334,0.000995926721987075,0.001656829255405215,0.0008157999628651946,0.001150207449555483,0.00020463402457748776,-0.0026155991244470917
17Networks_16,0.0013403984814387385,0.0011629118720359276,0.0006136629535690093,-0.000945355389863774,0.0010965995927740893,-7.625278709834944e-05,-2.7398856420238113e-05,-0.002680286693363529,-0.0037974463224019488,-0.0014468162752800477,-0.004082731032075933,0.0010207309691663649,-0.0014512834434468,0.0008801650854627415,0.0019846727271989485,0.00037473159087819327,7.673402672140913e-05,0.0006423985181891598,0.002544183045774295,0.0001997414103300126,-0.0009655304167434566,0.0009585326261548286,-0.003001637495988995,-0.004208925338421237,8.129766241117858e-05,0.005609949154432482,-0.002027183063538916,-0.003595736272119585,0.0021313226473901902,0.0009046414470804165,0.001458932961388184,-0.00022067488654316223,-0.0008307538886780282,-0.0008570268203278399,-0.0002695237444166054,7.79788476854792e-05,-0.0037586929262266883,0.00014739029428242114,0.0023877357448853958,-7.639475606049516e-05,0.0008209912788519773,0.00012981733830435928,0.0019057839812801336,-0.001304803208518664,0.0028307915584077775
17Networks_17,0.0008271047713004036,-0.0010357900924583008,0.0007035977701716511,-5.277334850732155e-06,-0.006837036301844878,0.005713492011727762,-0.002344457278739136,-0.0013079172805427711,-0.0011164098461521365,0.001899135086520206,-0.003970692547484696,-0.00264727724842099,-0.0009198778459274389,0.0038336432740606816,-0.00016036062792689588,0.0035289267086500067,0.003767714725792675,0.0009819931885895513,0.010719508022751565,0.002002310274380175,-0.0024745837386591536,-0.001156417838032584,-0.006353939378902919,-0.002954891534964931,-0.0006256962963801756,-0.0035174761594960555,0.0014277569092483089,0.0026929400507503263,-0.0009348815601630389,-0.002050876705885043,0.0009692251106018994,0.001563696532311277,0.001075681107739219,-0.003285550475212788,-0.0014739167894096913,0.00016001103749496684,0.0009803084826692139,-0.0022175313088867218,-0.00037024604711467427,-0.0005075939546538292,-0.0032327805905805426,0.00033790008358562386,5.086489891445944e-05,0.0024889655297056484,-0.003178082993456787
17Networks_2,0.0012119344735451105,-0.0002566793914264326,-0.0014665532432401591,-0.00031521235478101586,-0.001149415116571223,0.0002759536008602063,-0.000495860810860993,-0.00019580195414425433,0.0013337992696795605,-0.0010427214320363372,0.0004981303316726168,0.0003668769468314186,0.002421466002719723,-0.0015709981735094235,-0.0019516253925836629,0.0006847859518336908,-0.00011326654605997526,1.928622679551502e-05,-0.0006040807543225616,0.0013278839859065762,0.0026721384943728223,-0.000777853884042767,-8.211912017908056e-05,0.0010047084137054078,0.0016685659257759525,0.0015408386263691765,-0.001776360291454934,-0.00046634862943695454,-0.0004722396349743837,0.0010164475602627786,-0.0010923375234291844,-0.0001687569050422209,0.0010655660373982648,0.0004048075503065029,0.0007631365728523209,0.00021122702739081369,-0.0023889694154764383,0.0010930693778725025,0.0007590760853721354,-0.0010639460677209181,0.000749631241340897,-0.0012222729616286376,0.00048040276522485733,-0.0002539511260095593,0.0001836852230625948
