band,importance
1-4Hz,0.032313932475201236
4-8Hz,0.03526897602906228
8-13Hz,0.041244193942208573
13-20Hz,0.06576834648180054
20-30Hz,0.059003933285413174
30-50Hz,0.05273820751409052
50-70Hz,0.05148234325691073
70-100Hz,0.08222414208676002
100-130Hz,0.09223624297432773
130-170Hz,0.08374644785391058
170-220Hz,0.11658504390088975
220-270Hz,0.0808377620306999
270-320Hz,0.07257930496624805
320-360Hz,0.07227410414094718
360-400Hz,0.06169701906152977
