band_idx,band_lo,band_hi,band,time_bin,kind,impurity_importance,importance
4,20.0,30.0,20-30Hz,295,ersp,0.00012614454770455775,0.00012614454770455775
4,20.0,30.0,20-30Hz,296,ersp,8.203159158628383e-05,8.203159158628383e-05
4,20.0,30.0,20-30Hz,297,ersp,8.88112543274112e-05,8.88112543274112e-05
4,20.0,30.0,20-30Hz,298,ersp,9.977312626162752e-05,9.977312626162752e-05
4,20.0,30.0,20-30Hz,299,ersp,8.876378606906638e-05,8.876378606906638e-05
5,30.0,50.0,30-50Hz,0,ersp,4.509361080368164e-05,4.509361080368164e-05
5,30.0,50.0,30-50Hz,1,ersp,0.00014191603945212238,0.00014191603945212238
5,30.0,50.0,30-50Hz,2,ersp,9.513367203168627e-05,9.513367203168627e-05
5,30.0,50.0,30-50Hz,3,ersp,0.00013114412893822937,0.00013114412893822937
5,30.0,50.0,30-50Hz,4,ersp,0.00010535840999260766,0.00010535840999260766
5,30.0,50.0,30-50Hz,5,ersp,8.900943913853316e-05,8.900943913853316e-05
5,30.0,50.0,30-50Hz,6,ersp,0.00019689449536724487,0.00019689449536724487
5,30.0,50.0,30-50Hz,7,ersp,0.000385838769256216,0.000385838769256216
5,30.0,50.0,30-50Hz,8,ersp,0.0008011071034395817,0.0008011071034395817
5,30.0,50.0,30-50Hz,9,ersp,0.00026655196334168194,0.00026655196334168194
5,30.0,50.0,30-50Hz,10,ersp,0.00016858203250398902,0.00016858203250398902
5,30.0,50.0,30-50Hz,11,ersp,0.00011988104608759739,0.00011988104608759739
5,30.0,50.0,30-50Hz,12,ersp,0.00011126146240036677,0.00011126146240036677
5,30.0,50.0,30-50Hz,13,ersp,7.664558640107036e-05,7.664558640107036e-05
5,30.0,50.0,30-50Hz,14,ersp,0.00014577945576421306,0.00014577945576421306
5,30.0,50.0,30-50Hz,15,ersp,6.797703361504238e-05,6.797703361504238e-05
5,30.0,50.0,30-50Hz,16,ersp,8.906890934353532e-05,8.906890934353532e-05
5,30.0,50.0,30-50Hz,17,ersp,0.0002115991846033129,0.0002115991846033129
5,30.0,50.0,30-50Hz,18,ersp,0.00032475096786388887,0.00032475096786388887
5,30.0,50.0,30-50Hz,19,ersp,0.0006982572499286525,0.0006982572499286525
5,30.0,50.0,30-50Hz,20,ersp,0.0005598315892876131,0.0005598315892876131
