band,importance
1-4Hz,0.028837468153299926
4-8Hz,0.02473051941507204
8-13Hz,0.03346782313091853
13-20Hz,0.047130086937920715
20-30Hz,0.03444561109551527
30-50Hz,0.03266431276342359
50-70Hz,0.019511972638076015
70-100Hz,0.029676365391693126
100-130Hz,0.020786361270337707
130-170Hz,0.025108412572645965
170-220Hz,0.03429135933956703
220-270Hz,0.017660685250604713
270-320Hz,0.020223227454749425
320-360Hz,0.021006939337611462
360-400Hz,0.02242204964808837
