condition,band_idx,band_lo,band_hi,band,time_bin,kind,impurity_importance,perm_importance,perm_importance_std,importance
picture,10,170.0,220.0,170-220Hz,3,ersp,0.0004047595896708532,0.0,0.0,0.0
picture,10,170.0,220.0,170-220Hz,4,ersp,0.0005363538920719493,-0.00013576029322796002,0.000467042046733623,0.0
picture,10,170.0,220.0,170-220Hz,5,ersp,0.0007725945288506869,0.0003173974608203345,0.00045119838508934966,0.0003173974608203345
picture,10,170.0,220.0,170-220Hz,6,ersp,0.0003281394056998161,0.0,0.0,0.0
picture,10,170.0,220.0,170-220Hz,7,ersp,0.0004289133521793353,0.00030492283534259144,0.000634846033415299,0.00030492283534259144
picture,10,170.0,220.0,170-220Hz,8,ersp,0.000282324864731673,5.572520785503965e-05,0.0004885038397507509,5.572520785503965e-05
picture,10,170.0,220.0,170-220Hz,9,ersp,0.0002939883299604064,0.0,0.0,0.0
picture,10,170.0,220.0,170-220Hz,10,ersp,0.0004137545760862399,0.0012311901504787337,0.0004103967168262446,0.0012311901504787337
picture,10,170.0,220.0,170-220Hz,11,ersp,0.0005967613014841799,0.0,0.0,0.0
picture,10,170.0,220.0,170-220Hz,12,ersp,0.0002722460633684078,-6.464124111182912e-05,0.00019392372333548735,0.0
picture,10,170.0,220.0,170-220Hz,13,ersp,0.0002747363174749018,0.00025039975504373977,0.00030676638482638683,0.00025039975504373977
picture,10,170.0,220.0,170-220Hz,14,ersp,0.0003350012533036226,0.0,0.0,0.0
picture,10,170.0,220.0,170-220Hz,15,ersp,0.0002604775679257534,0.00047987616099075535,0.00033997041093973047,0.00047987616099075535
picture,10,170.0,220.0,170-220Hz,16,ersp,0.0007729447869380891,0.0005355016500527832,0.0005183733598309913,0.0005355016500527832
picture,10,170.0,220.0,170-220Hz,17,ersp,0.000438526527671107,0.00041039671682624457,0.0006268913399392076,0.00041039671682624457
picture,10,170.0,220.0,170-220Hz,18,ersp,0.0007169408954143358,-0.00010319917440657634,0.0001263926595863005,0.0
picture,10,170.0,220.0,170-220Hz,19,ersp,0.00017258237704867677,0.0,0.0,0.0
picture,10,170.0,220.0,170-220Hz,20,ersp,0.0005530754732419883,0.00012383900928794044,0.0002476780185758809,0.00012383900928794044
picture,10,170.0,220.0,170-220Hz,21,ersp,0.00031008476243684404,0.0010230179028132725,0.0012529359298123345,0.0010230179028132725
picture,10,170.0,220.0,170-220Hz,22,ersp,0.0014658092119692867,0.000546279049701437,0.0008351655515127453,0.000546279049701437
picture,10,170.0,220.0,170-220Hz,23,ersp,0.0008636538655402973,0.00012899896800827593,0.00012899896800827593,0.00012899896800827593
picture,10,170.0,220.0,170-220Hz,24,ersp,0.0004921042967661166,-0.0001367989056087593,0.0004103967168262779,0.0
picture,10,170.0,220.0,170-220Hz,25,ersp,0.0003156643515955117,0.0005826178288963257,0.00041661097187301206,0.0005826178288963257
picture,10,170.0,220.0,170-220Hz,26,ersp,0.00031484460131863496,0.0,0.0,0.0
picture,10,170.0,220.0,170-220Hz,27,ersp,0.00034714973595875704,0.00022187822497422572,0.0002807795224027738,0.00022187822497422572
picture,10,170.0,220.0,170-220Hz,28,ersp,0.00047231896275348663,-5.159958720328817e-05,0.00010319917440657634,0.0
picture,10,170.0,220.0,170-220Hz,29,ersp,0.00019036652469186315,0.0,0.0,0.0
picture,11,220.0,270.0,220-270Hz,0,ersp,0.0004380035559045391,-0.00010319917440656523,0.00017113647009055425,0.0
picture,11,220.0,270.0,220-270Hz,1,ersp,0.0014875586673744686,0.00020569228190416843,0.00034239771159379244,0.00020569228190416843
picture,11,220.0,270.0,220-270Hz,2,ersp,0.00028931046004475954,0.0,0.0,0.0
picture,11,220.0,270.0,220-270Hz,3,ersp,0.0005249035972449733,0.00019392372333548735,0.0002962233804108483,0.00019392372333548735
picture,11,220.0,270.0,220-270Hz,4,ersp,0.0006066176760966697,-5.840821389690998e-06,0.0010863810779811495,0.0
picture,11,220.0,270.0,220-270Hz,5,ersp,0.0005485664196234856,0.00021155830753356587,0.00027734478122555826,0.00021155830753356587
picture,11,220.0,270.0,220-270Hz,6,ersp,0.0006674187902241301,-0.00010020333630430533,0.0007565070338284602,0.0
picture,11,220.0,270.0,220-270Hz,7,ersp,0.00044165556073657414,-0.0006352716301557537,0.0006964948616906207,0.0
picture,11,220.0,270.0,220-270Hz,8,ersp,9.277214113973751e-05,0.0,0.0,0.0
picture,11,220.0,270.0,220-270Hz,9,ersp,0.00028576297560031316,0.0,0.0,0.0
picture,11,220.0,270.0,220-270Hz,10,ersp,0.0004291757766913599,0.0008732785310131663,0.0003140130489541718,0.0008732785310131663
picture,11,220.0,270.0,220-270Hz,11,ersp,0.0004608089564707276,0.00018575851393191068,0.0002837508170251632,0.00018575851393191068
