time_bin,importance
0,0.015154372401776084
1,0.0137928546698329
2,0.014038807670445474
3,0.010913303625790748
4,0.012751301264820282
5,0.011696667286639007
6,0.007466149402551125
7,0.008422708873883999
8,0.010700988636712138
9,0.01721153395257754
10,0.022664071060447044
11,0.01803173508317244
12,0.011810822079578199
13,0.012182275202486426
14,0.020831831361815524
15,0.015272960964165005
16,0.01573562252593861
17,0.015283269010251122
18,0.015881114635903647
19,0.011275038414674799
20,0.012829135772034973
21,0.011116452038868074
22,0.015531941345030775
23,0.008369556240068932
24,0.016258295649135134
25,0.013545457700878871
26,0.012179146367184257
27,0.014597653663682231
28,0.013358462919063863
29,0.01305966458011466
