,aud|1-4Hz,aud|4-8Hz,aud|8-13Hz,aud|13-20Hz,aud|20-30Hz,aud|30-50Hz,aud|50-70Hz,aud|70-100Hz,aud|100-130Hz,aud|130-170Hz,aud|170-220Hz,aud|220-270Hz,aud|270-320Hz,aud|320-360Hz,aud|360-400Hz,pic|1-4Hz,pic|4-8Hz,pic|8-13Hz,pic|13-20Hz,pic|20-30Hz,pic|30-50Hz,pic|50-70Hz,pic|70-100Hz,pic|100-130Hz,pic|130-170Hz,pic|170-220Hz,pic|220-270Hz,pic|270-320Hz,pic|320-360Hz,pic|360-400Hz,rea|1-4Hz,rea|4-8Hz,rea|8-13Hz,rea|13-20Hz,rea|20-30Hz,rea|30-50Hz,rea|50-70Hz,rea|70-100Hz,rea|100-130Hz,rea|130-170Hz,rea|170-220Hz,rea|220-270Hz,rea|270-320Hz,rea|320-360Hz,rea|360-400Hz
17Networks_1,-0.2508995493618456,-0.32095607585843094,-0.35827723276861373,-0.21264921748495771,0.1556833051590709,0.01843624968118519,0.18626105205290686,0.32171370606479355,0.3055213206379007,0.1899961921392333,0.27664421171245107,0.1531424404825966,0.04161041018418468,0.20020213935131537,0.1178460755751433,0.049426769661914054,-0.09751821006427976,-0.2566117100945335,-0.25363255689524955,-0.00551836789980765,0.4615840123884487,0.6023178872291023,0.9735695219295079,1.1131687348312114,0.7567854747507645,0.3901072640914235,0.1460417938657516,0.17841708983257817,0.03177348271622796,0.22158575626907784,0.145593113080834,0.145401861172669,0.15498267567702312,0.1989493426417216,0.4170819263742838,0.1530095950441091,0.006828983670367563,0.07590438627575051,-0.115894569464833,-0.30784319477605987,-0.1261544530996161,-0.33678827951505325,-0.34737906449347444,-0.33668443952672605,-0.3058472396491607
17Networks_10,0.11600940623399314,0.058855168550385084,-0.08047805160850822,-0.2581324290443529,-0.036255038727064426,-0.18390616913738417,-0.5633492071649056,-0.7880875099022095,-0.2510770767807796,-0.12587063564993753,0.06463400044283235,0.12547173371898723,0.10636578659214554,0.11910004109915785,0.23756556566079193,-0.1175109895708234,-0.133327909087503,-0.01666385126264375,-0.12944240672494492,-0.07196891464367468,-0.014227141551440423,-0.37853483248349795,-0.2376537123460116,-0.22098091348828064,0.11158916226987398,0.1894331754985212,0.21194904446946122,0.267857867060149,0.06311531159913608,0.08433429089253955,0.12927713534136567,0.09087713954246053,-0.035813614664855595,0.018980828437214284,0.2825231742319737,0.3493248158994671,0.2993599180451135,0.380385398694734,0.45323023586798744,0.7461779193969624,0.5606560405805113,0.46297357080600643,0.5801024634871781,0.4825373396562199,0.29621088027615844
17Networks_11,0.07979100564847591,0.2428369157285974,0.3296646781013385,0.1237581550931735,-0.21516381069126622,-0.5043747744134871,-0.10972411095384393,0.39375072704198677,0.159537529244341,0.35939267056239554,0.14213952990170045,0.3594819760670391,0.2703446873215029,0.29398954238727865,0.20329497326032525,-0.5817911574363867,-0.4522462876124332,-0.381168192298434,-0.5228782001983956,-0.21596482969230957,-0.21618386477091137,0.3021564503411875,0.10911649867786359,0.14130360965284997,0.192663758859039,0.042127202979385645,-0.04422183313557393,0.05937291512334726,0.21024086491410052,0.052917375948370204,-0.1394539569335306,-0.016131998481193982,0.1745367737169501,0.039521042205233836,-0.6133061591596729,-0.6909330033470202,-0.5356771553781423,-0.3107807769775043,-0.09202841785473466,-0.2106659953051464,-0.14205756462242314,-0.27534915484687056,-0.1699728664438472,-0.20587714924251557,-0.309726192182644
17Networks_12,-0.2341820231829121,-0.3149204250940152,-0.409332894119123,-0.39387228656558937,-0.1930080992390143,0.05843778067408433,0.0007648417401389313,-0.09911737270359769,-0.0885269839036124,-0.09593906250843454,-0.01581659250244371,-0.08950676477618112,-0.024356324708206024,0.07197998969063002,0.058850836186148316,-0.3672223286235906,-0.3709335345894634,-0.3009939816088251,-0.19535762394626416,-0.13902984939914753,0.00044973989164542156,0.02046525287625603,-0.002454231036403153,0.028337211401067142,-0.06430973844962753,0.049850377782151865,0.0653929626935696,0.03775231732940669,0.12382700293362166,0.142060048102094,-0.4335156211242424,-0.5498724848375872,-0.6266133633116165,-0.5774418154315081,-0.40001814429690474,-0.23667628952556347,0.10972001781871568,0.10504591415184347,0.015693552789444693,0.07012869193552879,0.0659928372769009,-0.03862255379081983,0.07415260301823355,0.15059070213178255,0.15093481566902786
17Networks_13,0.05785806993009347,0.0837525675327546,0.11617024315493887,0.09896493706552768,0.10544894107921339,0.0066307973669305145,-0.13662077593763888,-0.1957271463368298,-0.2028186622151723,-0.12173312524674228,-0.1781902360430305,-0.13861373733670412,-0.11755745646836936,-0.07962341623435756,-0.1490320477211059,0.07503587880797781,0.07048186348514031,0.06161128430839009,0.10326466354201397,0.1379457785428534,-0.0030811382293452925,-0.1378548570616033,-0.2460395920871208,-0.18800691078576026,-0.15364174792595714,-0.08723875231596231,-0.02682411721240057,-0.06778767687433353,0.018200014319714374,-0.0017100889547510662,0.1361461267778165,0.13547242548244962,0.15957282179816196,0.2030317461049467,0.2145860962123544,0.14355313282271318,-0.03285654334191325,-0.05803372465017947,-0.06151160974209441,-0.006404606520925098,-0.02660457183097717,0.05275880705758996,0.004970877895092298,0.12806467886759848,0.047563975540765156
17Networks_14,0.16155383088094935,0.03315831753244716,-0.19136519940142122,-0.2949339667265555,-0.1508785671360743,0.3554004124961732,0.4281680611671999,0.5965280805282439,0.4547691529456638,0.2629269292921008,0.25764186986577264,0.11039011243208538,0.12152465196889276,0.07770668263039035,0.12730308761514383,-0.0741534056737376,-0.17970769483951446,-0.30259852766416295,-0.32113547954153937,-0.2368501166220462,-0.14941283698259616,-0.0011211905756746518,0.012573039990171168,0.0037870119891514464,-0.11745213012072989,-0.006071044681858294,-0.0610029696229444,-0.03278020801019823,-0.19404758211560946,-0.07569273169965718,-0.30998248856594585,-0.3754355245551315,-0.4455310739341747,-0.4959110695574543,-0.4404152299349889,-0.16781871212269286,0.027812888890585228,0.005350399932684322,0.0660708913189197,-0.10074726091304033,-0.06994446937337415,-0.07242672776098365,-0.07551250165979094,-0.25998568247536374,-0.06708846367628633
17Networks_15,-0.24329287826508517,-0.21196191064658293,-0.09775751646352945,0.26194815174005615,0.39603886295110663,0.1049686681352708,-0.15435813925626293,-0.09595986031932258,-0.13618559577163655,0.10670573058083517,0.05054681391478717,0.10563846984316905,0.029356084413115404,-0.06806666997823883,0.06393454504751835,-0.21100894411976528,-0.2291070300386128,-0.27306798092184265,-0.1864994567983429,-0.08303236960775993,0.042424916104273055,-0.055611804820574935,0.04876741217750638,-0.046376272831174965,0.1871862298316653,0.11471679864431658,0.24718246751031347,0.17416003119944243,0.20132758949800883,0.17766830109150974,0.3804962968930034,0.32917312030856094,0.22210500295424254,0.13387090053352846,0.24637030905497054,0.22843796530033514,0.16286260312399123,0.07224869668075418,0.10197046822378165,0.2819589360533286,0.25454405216130943,0.24209091273391123,0.2341221384268175,0.19302288983232585,0.011498235091399628
17Networks_16,0.22583969575897803,0.25750722258792014,0.26443015290064426,0.16834814336212306,0.052451657634099945,-0.15612367438283598,-0.2734716795051353,-0.29446640952695585,-0.2695694176554756,-0.18214535938733067,-0.2590260138148911,-0.1039310372636137,-0.1211822403670971,-0.05107818723549646,-0.010589196071608437,0.2065090116714506,0.25246233149547637,0.2782069722006499,0.2937013838621914,0.07437055671595538,-0.09789493351000317,-0.19719254762701646,-0.23085647616534102,-0.22247321727587152,-0.04644061481296636,0.06121521709261131,-0.012357568145319372,-0.09598350412773836,0.0829472772573011,0.03294040015997409,0.28908679201092935,0.3245637306167474,0.3304616287323082,0.30549899193686014,0.18363556754447038,0.04149074067635884,-0.1674643630005127,-0.0798577644385194,-0.04194956179411898,0.06865423584064873,0.10424515145227625,0.14983822840336303,0.21557765894775135,0.2244217414502044,0.20517454660153805
17Networks_17,0.07771608586857794,0.10059518322273324,0.1349808701428882,0.12446482442430272,0.060581984138103936,0.013686800055753302,-0.06684897596550372,-0.13727546764073506,-0.11757327296349325,-0.10364699146950947,-0.11202546162978529,-0.1045962230611189,-0.08170371302557985,-0.10101596894121764,-0.10783535831553771,0.19575471017778578,0.25397293155596207,0.2832814205117416,0.280225955004636,0.12756414571131208,0.04097989594567594,-0.005187628742597976,-0.09008005725562239,-0.08239563815436532,-0.052067914022941274,-0.10754693668922086,-0.04849337943233514,-0.049276540821188965,-0.06334041531687555,-0.0884842974863059,0.15716199988885418,0.17989792305369298,0.1785576301645911,0.13646750698994892,0.09379021481102659,0.05762993571696704,-0.03187370857297888,-0.09689375902040674,-0.1311056329088351,-0.131533636482611,-0.08541384856143919,-0.06758812114748923,-0.0883342658460673,-0.07777104006277827,-0.09926307145822419
17Networks_2,0.05321079307651893,-0.19673797501311763,-0.3954940840393697,0.07849934563702499,0.3318474278208101,0.16506338558089248,0.24216381614021243,-0.05605569500105729,0.20444441583828685,0.006004985132090847,0.4603903699226568,0.3605038840258543,0.5260754120366039,-0.11539128896481005,-0.06084503007022033,-0.12485982612910589,-0.22818660499011187,-0.26076408087486064,-0.3462322375463729,-0.04136325443979295,0.45331029741978224,0.24977682008939883,0.016746558432875994,0.20909252043563245,0.23486004044965436,0.18426355554995025,-0.16506122554368494,-0.00634361502416092,0.2361015711517476,0.07401876471151571,-0.1364110195853286,-0.07501394910038188,0.06220152175616578,0.23360026493318706,0.3355448581069143,0.08084961007781569,-0.3852609797459314,0.23011694991374218,0.25772811148706537,0.12641233825035986,0.3137272149813763,0.06883363324266568,0.20491086845729237,0.027262998151647694,0.15262935074375553
