sample_idx,k_5,k_6,k_7,k_8,k_9,k_10,k_11,k_12,k_13,k_14,k_15,k_16,k_17,k_18,k_19,k_20,k_21,k_22,k_23,k_24,k_25,k_26,k_27,k_28,k_29,k_30
33,3,1,6,2,1,3,6,2,11,10,14,10,5,11,3,4,20,11,20,1,5,12,4,26,24,22
34,1,5,1,4,6,6,5,9,2,6,6,8,15,15,15,4,20,11,20,1,5,12,4,23,24,21
35,4,2,2,6,5,9,2,4,3,12,10,1,13,3,12,4,20,11,20,1,5,12,4,26,24,22
36,4,2,2,6,5,0,8,4,0,12,10,1,13,3,12,4,20,11,20,1,5,12,4,26,24,22
37,4,2,2,6,5,0,8,4,0,12,10,1,13,3,12,4,20,11,20,1,5,12,4,26,24,22
38,4,2,2,6,4,0,8,4,0,12,10,1,2,3,12,4,20,11,20,1,5,12,4,26,24,22
39,4,2,2,6,4,0,8,4,0,12,10,1,2,3,12,4,20,11,20,1,5,12,4,26,24,22
40,0,0,4,3,5,6,7,9,3,0,12,8,14,1,14,4,20,11,20,1,5,12,4,26,24,21
41,0,0,4,3,5,9,2,5,3,0,12,5,14,13,14,4,20,11,20,1,5,12,4,26,24,21
42,0,0,4,2,1,3,2,11,3,10,14,5,13,11,3,4,20,11,20,1,5,12,4,26,24,22
43,4,2,2,6,4,0,2,0,0,12,5,5,13,3,13,4,20,11,20,1,5,12,4,26,24,0
44,0,0,4,3,5,9,2,11,3,5,12,5,13,1,6,4,20,11,20,1,5,12,4,26,24,22
45,0,0,4,3,5,9,2,11,3,5,12,5,13,1,6,4,20,11,20,3,5,12,4,20,24,22
46,0,0,4,3,5,9,2,11,3,5,12,5,13,1,6,4,20,3,20,3,19,9,4,26,24,24
47,0,0,2,2,5,3,2,2,3,10,14,10,13,11,12,4,20,11,20,1,5,12,4,26,24,22
48,3,1,6,2,1,3,6,2,11,10,14,10,1,11,3,4,20,11,20,1,5,12,4,26,24,22
49,3,1,6,2,1,3,6,2,11,10,14,10,1,11,3,4,20,11,20,1,5,12,4,26,24,22
50,3,1,6,2,1,3,6,2,11,10,14,10,1,11,3,4,20,11,20,1,5,12,4,26,24,22
51,2,0,4,3,5,7,2,5,7,0,3,10,14,11,14,4,20,11,20,1,5,12,4,26,24,21
52,2,4,0,0,0,3,0,2,3,10,14,10,1,11,3,4,20,11,20,1,5,12,4,26,24,21
53,0,0,4,3,5,3,2,5,4,10,14,10,14,11,3,4,20,11,20,1,5,12,4,26,24,21
54,0,0,4,5,5,7,7,5,7,0,3,0,14,8,14,4,20,11,20,1,5,12,4,26,24,21
55,0,0,4,3,5,7,7,5,7,0,3,0,14,8,14,4,20,11,20,1,5,12,4,26,24,21
56,0,0,4,5,3,7,7,5,7,0,3,0,14,8,14,6,8,11,19,1,5,15,21,19,5,21
57,0,0,4,5,3,7,7,5,7,0,3,0,14,8,14,6,8,11,19,11,5,15,21,19,5,21
58,2,4,0,0,0,2,8,0,7,0,3,0,14,16,14,4,20,11,20,1,5,12,4,26,24,21
59,2,5,1,5,3,1,3,0,7,0,3,0,14,8,14,18,8,4,21,19,20,25,21,19,3,21
60,1,3,3,7,8,8,10,3,5,3,8,7,7,16,2,4,20,11,20,1,5,12,4,21,3,17
61,1,3,3,7,8,8,10,2,11,3,8,10,1,16,9,4,20,11,20,1,5,12,4,26,3,22
62,1,3,6,2,1,3,6,2,11,10,8,10,1,2,3,4,20,11,20,1,5,12,4,26,3,22
63,1,1,6,2,1,3,6,2,11,10,14,10,1,11,3,4,20,11,20,1,5,12,4,26,24,22
64,3,1,6,2,1,3,6,2,11,10,14,10,1,11,3,4,20,11,20,1,5,12,4,26,24,22
65,3,1,6,2,1,3,6,2,11,10,14,10,1,11,3,4,20,11,20,1,5,12,4,26,24,22
66,1,5,1,5,3,7,3,5,7,0,3,0,14,8,14,18,8,7,19,10,23,15,21,19,3,21
67,2,5,1,5,3,1,3,0,7,0,3,0,14,8,14,18,8,7,21,19,23,25,21,19,3,21
68,2,5,1,5,3,1,3,0,2,0,3,0,14,8,14,18,20,11,20,1,5,25,21,19,3,21
69,4,5,1,6,4,6,5,9,2,0,6,0,14,13,14,4,20,11,20,1,5,12,4,19,24,21
70,4,2,2,6,4,0,3,0,0,0,3,0,14,8,14,4,20,11,20,1,5,12,4,26,24,21
71,3,1,6,2,1,3,6,2,11,10,14,10,1,11,3,4,20,11,20,1,5,12,4,26,24,22
72,0,1,6,2,2,3,6,2,11,10,14,10,1,11,3,4,20,11,20,1,5,12,4,26,24,22
73,2,1,6,2,1,3,6,2,11,10,14,10,1,11,3,4,20,11,20,1,5,12,4,26,24,22
74,2,4,0,0,0,9,2,11,6,9,5,14,10,12,13,14,4,18,11,16,16,6,13,12,20,0
75,0,0,4,3,5,3,2,11,3,10,14,5,13,11,6,4,20,11,20,3,19,9,4,26,24,22
76,0,0,4,3,5,3,2,2,3,10,14,10,13,11,3,4,20,11,20,1,19,12,4,26,24,22
77,0,0,4,3,5,7,2,8,4,5,14,0,5,11,3,2,12,15,3,21,10,15,10,3,5,3
78,3,1,6,2,1,3,6,2,4,10,14,10,5,11,3,2,12,15,3,21,10,4,10,3,10,3
79,3,1,6,2,1,3,6,2,4,10,14,3,5,11,3,2,12,15,3,21,10,4,10,3,10,3
80,0,1,6,2,1,3,2,8,4,8,14,3,5,11,3,2,12,15,3,21,10,4,10,3,10,3
81,3,1,6,2,1,3,2,8,4,10,14,3,5,11,3,2,12,15,3,21,10,4,10,3,10,3
82,3,1,6,2,1,3,6,8,4,10,14,3,5,11,3,2,12,15,3,21,10,4,10,3,10,3
83,3,1,6,2,1,3,6,8,4,10,14,3,5,11,3,2,12,15,3,21,10,4,10,3,10,3
84,3,1,6,2,1,3,6,8,4,10,14,3,5,11,3,2,12,15,3,21,10,4,10,3,10,3
85,3,1,6,2,1,3,6,8,4,10,14,3,5,11,3,2,12,15,3,21,10,4,10,3,10,3
86,3,1,6,2,1,3,6,8,4,10,14,3,5,11,3,2,12,15,3,21,10,4,10,3,10,3
87,3,1,6,2,1,3,6,2,4,10,14,3,5,11,3,2,12,15,3,21,10,4,10,3,10,3
88,0,0,4,3,5,9,2,11,3,5,12,5,10,1,13,14,3,15,18,16,16,9,13,20,20,0
89,0,0,4,3,1,9,2,11,4,5,14,5,5,11,3,2,3,15,3,21,10,4,10,3,10,3
90,0,0,4,2,1,9,2,11,3,10,14,5,5,11,3,2,3,15,3,21,10,9,13,3,10,3
91,3,1,6,2,1,3,6,2,4,10,14,3,5,11,3,2,12,15,3,21,10,4,10,3,10,3
92,2,4,0,0,0,9,2,11,3,9,14,5,5,11,3,14,3,15,18,16,10,5,13,20,20,0
93,3,1,6,2,1,1,4,0,6,10,14,14,10,11,3,14,4,15,20,16,10,6,13,19,26,0
94,2,4,0,0,3,1,3,0,6,8,0,12,9,0,2,18,18,4,21,19,20,25,22,21,3,17
95,3,1,6,2,1,3,3,8,4,8,14,12,5,11,3,2,12,15,3,21,10,4,10,3,10,3
96,0,0,6,2,1,3,2,11,4,10,14,3,5,11,3,2,12,15,3,21,10,4,10,3,10,3
97,2,4,0,0,0,2,0,0,4,10,14,3,5,11,3,2,12,15,3,21,10,4,10,3,10,3
98,0,0,4,3,1,3,2,11,4,10,14,3,5,11,3,2,12,15,3,21,10,4,10,3,10,3
99,3,0,4,5,3,7,3,8,4,8,14,3,5,11,3,2,12,15,3,21,10,4,10,3,10,3
100,3,1,6,2,1,3,6,2,4,10,14,10,5,11,3,2,12,15,3,21,10,4,10,3,10,3
101,3,1,6,2,1,3,6,2,4,10,14,10,5,11,3,2,12,15,3,21,10,4,10,3,10,3
102,3,0,6,2,1,3,2,8,4,10,14,3,5,11,3,2,12,15,3,21,10,4,10,3,10,3
103,3,0,6,2,1,3,6,8,4,10,14,3,5,11,3,2,12,15,3,21,10,4,10,3,10,3
104,3,1,6,2,1,3,6,8,4,10,14,3,5,11,3,2,12,15,3,21,10,4,10,3,10,3
105,3,1,6,2,1,3,6,8,4,10,14,3,5,11,3,2,12,15,3,21,10,4,10,3,10,3
106,3,1,6,2,1,3,6,8,4,10,14,3,5,11,3,2,12,15,3,21,10,4,10,3,10,3
107,3,1,6,2,1,3,6,8,4,10,14,3,5,11,3,2,12,15,3,21,10,4,10,3,10,3
108,3,1,6,2,1,3,6,8,4,10,14,3,5,11,3,2,12,15,3,21,10,4,10,3,10,3
109,0,0,4,3,5,7,2,5,7,5,12,0,14,11,3,6,8,20,19,11,21,15,3,24,5,3
110,0,0,4,3,5,3,2,8,4,5,14,5,5,11,3,2,12,15,3,21,10,4,10,3,10,3
111,3,1,6,2,1,3,2,8,4,10,14,3,5,11,3,2,12,15,3,21,10,4,10,3,10,3
112,3,1,6,2,1,3,6,8,4,10,14,3,5,11,3,2,12,15,3,21,10,4,10,3,10,3
113,0,0,4,3,5,3,2,11,3,5,14,5,5,11,3,2,13,15,3,11,10,15,10,20,5,3
114,3,0,4,3,5,3,6,5,4,10,14,3,5,11,3,2,12,15,3,21,10,4,10,3,10,3
115,3,0,6,5,1,3,6,5,4,10,14,3,5,11,3,2,12,15,3,21,10,4,10,3,10,3
116,3,1,6,2,1,3,3,8,4,10,14,3,5,11,3,2,12,15,3,21,10,4,10,3,10,3
117,3,1,6,2,1,3,6,8,4,10,14,3,5,11,3,2,12,15,3,21,10,4,10,3,10,3
118,3,1,6,2,1,3,6,8,4,10,14,3,5,11,3,2,12,15,3,21,10,4,10,3,10,3
119,3,1,6,2,1,3,6,8,4,10,14,3,5,11,3,2,12,15,3,21,10,4,10,3,10,3
120,3,1,6,2,1,3,6,0,4,10,14,10,5,11,3,2,12,15,3,21,10,4,10,3,10,3
121,3,1,6,2,1,3,2,8,4,10,14,3,5,11,3,2,12,15,3,21,10,4,10,3,10,3
122,3,1,6,2,1,3,6,8,4,10,14,3,5,11,3,2,12,15,3,21,10,4,10,3,10,3
123,2,1,6,2,1,3,2,0,4,10,14,10,5,11,3,2,12,15,3,21,10,4,10,3,10,3
124,3,0,6,5,3,3,6,5,4,10,14,3,5,11,3,2,12,15,3,21,10,4,10,3,4,3
125,2,4,0,0,0,1,4,0,6,9,5,14,10,12,13,18,4,18,8,16,16,6,10,12,3,21
126,3,1,6,2,1,3,2,8,4,10,14,3,5,11,3,2,12,15,3,21,10,4,10,3,10,3
127,0,1,6,2,1,3,2,8,4,10,14,3,5,11,3,2,12,15,3,21,10,4,10,3,10,3
128,0,1,6,2,1,3,2,8,4,10,14,3,5,11,3,2,12,15,3,21,10,4,10,3,10,3
129,0,1,6,2,1,3,2,8,4,10,14,3,5,11,3,2,12,15,3,21,10,4,10,3,10,3
130,0,4,0,0,0,9,2,11,3,5,5,5,10,12,13,14,3,3,18,16,16,9,13,20,20,0
131,3,1,6,2,1,3,6,2,4,10,14,10,5,11,3,2,12,15,3,21,10,4,10,3,10,3
132,3,1,6,2,1,3,6,2,4,10,14,3,5,11,3,2,12,15,3,21,10,4,10,3,10,3
133,3,1,6,2,1,3,6,2,4,10,14,10,5,11,3,2,12,15,3,21,10,4,10,3,10,3
134,0,0,4,3,5,9,2,11,3,9,14,6,16,13,13,14,3,15,18,17,12,6,13,6,20,13
135,2,4,0,0,0,1,3,0,9,8,0,12,9,0,2,18,18,4,21,19,20,25,22,21,3,17
136,2,4,6,0,0,1,3,0,4,10,14,14,5,11,3,2,12,15,3,21,10,4,10,3,10,3
137,2,1,6,2,1,3,2,0,4,10,14,3,5,11,3,2,12,15,3,21,10,4,10,3,10,3
138,0,4,0,0,0,9,2,11,4,10,14,14,5,11,3,2,3,15,3,21,10,4,10,3,10,3
139,0,0,3,2,1,9,2,11,3,10,14,5,5,11,3,2,3,15,3,21,10,4,13,3,20,3
140,3,1,6,2,1,3,3,8,4,10,14,10,5,11,3,2,12,15,3,21,10,4,10,3,3,3
141,2,4,0,5,3,1,3,0,9,8,5,12,9,12,13,18,18,4,21,19,20,25,22,21,3,0
142,2,4,0,0,0,1,4,0,6,9,5,14,10,12,13,14,4,18,8,16,16,6,13,12,26,21
143,2,4,0,0,0,1,4,0,6,9,5,14,10,12,13,14,4,18,8,16,16,6,21,12,26,21
144,2,4,0,0,0,9,4,0,6,9,5,14,10,12,13,14,4,18,8,16,16,6,13,12,26,0
145,2,1,6,2,1,3,6,0,6,10,14,10,5,11,3,2,12,15,3,21,10,4,10,3,10,14
146,3,1,6,2,1,3,6,8,4,10,14,3,5,11,3,2,12,15,3,21,10,4,10,3,10,3
147,0,0,4,3,5,9,2,11,3,5,14,5,12,11,3,15,13,15,3,3,10,4,10,20,9,3
148,3,1,5,1,7,5,9,6,12,4,9,2,4,4,8,8,14,6,5,8,17,9,11,20,7,6
149,3,1,6,2,1,3,6,2,4,10,14,3,5,11,3,2,12,15,3,21,10,4,10,3,10,3
150,3,1,6,2,1,3,2,11,4,10,14,3,5,11,3,2,12,15,3,21,10,4,10,3,10,3
151,4,2,2,6,4,0,8,4,0,12,10,1,2,3,12,7,0,0,17,2,1,22,5,0,15,4
152,4,2,2,6,4,0,8,4,0,12,10,1,2,3,12,7,0,0,17,2,1,22,5,0,15,4
153,4,2,2,6,4,0,8,4,0,12,10,1,2,3,12,7,0,0,17,2,1,22,5,0,15,4
154,4,2,2,6,4,0,8,4,0,12,10,1,2,3,12,7,0,0,17,2,1,22,5,0,15,4
155,4,2,2,6,4,0,8,4,0,12,10,1,2,3,12,7,0,0,17,2,1,22,5,0,15,4
156,4,2,2,6,4,0,8,4,0,12,10,1,2,3,12,7,0,0,17,2,1,22,5,0,15,4
157,4,2,2,6,4,0,8,4,0,12,10,1,2,3,12,7,0,0,17,2,1,22,5,0,15,4
158,4,2,2,6,4,0,8,4,0,12,10,1,2,3,12,7,0,0,17,2,1,22,5,0,15,4
159,0,2,2,6,4,9,2,11,3,13,12,5,16,13,13,7,3,2,18,17,16,9,13,20,26,13
160,0,0,4,3,5,9,2,11,3,5,12,5,13,1,6,15,3,3,18,3,19,9,13,20,20,13
161,1,3,3,7,8,8,10,3,5,13,8,6,16,13,9,3,2,1,4,17,12,1,16,12,26,16
162,0,0,4,5,3,7,7,5,7,0,3,7,7,5,14,1,11,10,16,10,14,5,12,1,12,20
163,2,5,1,5,3,1,4,0,6,9,5,14,10,12,13,5,4,7,8,0,7,6,21,12,19,15
164,4,2,2,6,4,0,8,4,0,12,10,1,2,3,12,7,0,0,17,2,1,22,5,0,15,4
165,4,2,2,6,4,0,8,4,0,12,10,1,2,3,12,7,0,0,17,2,1,22,5,0,15,4
166,2,4,0,0,0,9,4,0,6,9,5,14,10,12,13,14,3,2,18,16,16,5,13,22,0,0
167,2,4,2,6,4,0,4,0,6,9,5,14,10,12,13,3,4,2,18,16,16,6,13,12,26,0
168,0,3,3,7,8,8,10,3,5,3,8,7,7,16,9,12,17,18,16,6,24,24,25,10,18,19
169,2,4,0,0,0,0,4,0,6,9,5,14,10,12,13,14,3,18,8,16,16,6,8,12,20,15
170,2,5,1,5,3,7,4,0,6,9,5,0,14,8,13,6,8,18,8,0,7,15,21,19,26,19
171,4,2,2,6,4,0,8,4,0,12,10,1,2,3,12,7,0,0,17,2,1,22,5,0,26,4
172,4,2,2,6,4,0,8,4,0,12,10,1,2,3,12,7,0,0,17,2,1,22,5,0,15,4
173,1,3,3,7,8,8,10,3,3,13,8,6,16,13,6,3,2,1,4,4,19,1,16,7,14,24
174,1,3,2,6,2,6,5,9,2,13,6,8,16,13,12,7,5,2,18,4,1,5,5,0,26,4
175,4,3,2,6,4,8,10,1,6,13,5,6,16,13,13,3,2,1,4,4,16,6,16,12,26,0
176,4,2,2,6,6,6,4,9,6,9,5,14,2,12,12,7,0,0,17,16,1,22,5,0,26,4
177,4,2,2,6,4,0,4,11,6,9,4,14,10,12,17,14,19,13,10,12,16,20,8,20,26,12
178,4,2,2,6,4,9,8,11,0,12,10,5,2,3,12,14,13,0,18,16,16,9,13,20,26,4
179,4,2,2,6,4,6,4,0,6,9,5,14,10,12,13,14,4,2,8,16,16,6,13,12,26,15
180,4,2,2,6,4,9,4,11,6,9,5,6,10,13,17,14,2,1,8,16,16,6,13,12,26,15
181,2,5,5,5,3,1,4,0,6,9,5,14,10,12,13,18,4,4,8,16,16,25,1,21,3,0
182,4,2,2,6,4,0,8,4,0,12,10,1,6,3,17,17,19,8,10,20,2,20,5,0,16,4
183,2,4,0,0,0,9,4,0,6,9,5,14,10,12,13,14,5,2,18,16,16,5,13,12,26,0
184,4,2,2,6,4,0,8,4,0,12,10,1,2,3,12,7,0,0,17,2,1,22,5,0,15,4
185,4,2,2,6,4,0,8,4,0,12,10,1,2,3,12,7,0,0,17,2,1,22,5,0,15,4
186,4,2,2,6,4,0,8,4,0,12,10,1,2,3,12,7,0,0,17,2,1,22,5,0,15,4
187,1,3,3,4,0,6,4,0,6,9,5,14,10,12,13,14,5,2,18,16,16,6,13,12,26,0
188,2,4,0,3,0,9,4,11,6,9,5,14,10,12,13,14,3,2,8,16,13,6,13,12,28,0
189,0,3,3,7,8,8,2,11,3,13,12,6,16,13,6,3,2,1,4,3,19,9,13,20,20,24
190,0,0,4,3,5,9,2,11,3,5,12,5,13,1,6,15,3,3,1,3,19,9,13,20,1,13
191,0,0,4,3,5,9,2,11,3,5,12,5,13,1,6,15,13,20,1,3,19,9,0,20,1,24
192,0,0,4,3,5,9,2,11,3,5,12,5,13,1,6,15,3,20,1,3,19,9,13,20,1,13
193,4,2,2,6,4,8,10,3,5,3,8,7,7,3,12,7,0,18,1,3,1,22,5,0,20,4
194,4,2,2,6,4,0,8,4,0,12,10,1,2,3,12,7,0,0,17,2,1,22,5,0,15,4
195,4,2,2,6,4,0,8,4,0,12,10,1,2,3,12,7,0,0,17,2,1,22,5,0,15,4
196,4,2,2,6,4,0,8,4,0,12,10,1,2,3,12,7,0,0,17,2,1,22,5,0,15,4
197,4,2,2,6,4,0,8,4,0,12,10,1,2,3,12,7,0,0,17,2,1,22,5,0,15,4
198,4,2,2,6,4,0,8,4,0,12,10,1,2,3,12,7,0,0,17,2,1,22,5,0,15,4
199,4,2,2,6,4,0,8,4,0,12,10,1,2,3,12,7,0,0,17,2,1,22,5,0,26,4
200,4,2,2,6,4,0,8,4,0,12,10,1,2,3,12,7,0,0,17,2,1,22,5,0,26,4
201,4,2,2,6,4,0,8,4,0,12,10,1,2,3,12,7,0,0,17,2,1,22,5,0,26,4
202,4,2,2,6,4,0,8,4,0,12,10,1,2,3,12,7,0,0,17,2,1,22,5,0,15,4
203,0,0,4,3,5,9,4,11,6,9,5,14,10,12,13,14,3,18,18,16,16,6,13,20,20,0
204,2,4,0,0,0,9,4,0,6,9,5,14,10,12,13,14,4,18,8,16,16,6,13,20,26,0
205,0,4,0,0,0,9,4,0,6,9,5,14,10,12,13,14,3,4,18,16,16,5,13,21,20,0
206,0,0,4,3,5,9,2,11,3,5,12,5,12,1,5,15,13,20,18,11,21,18,23,5,5,9
207,0,0,4,3,5,9,2,11,3,5,12,5,12,1,5,6,13,20,18,11,21,18,23,5,5,9
208,0,0,4,3,5,7,7,5,7,5,12,9,12,1,5,6,3,20,19,11,21,18,23,5,5,9
209,0,0,4,3,5,9,2,11,3,5,12,5,12,1,5,15,13,20,18,11,21,18,23,5,5,9
210,3,5,4,5,3,7,7,5,7,0,3,0,14,8,5,6,8,20,19,11,21,15,23,5,5,9
211,3,5,4,5,3,7,7,5,7,0,3,0,14,8,5,6,8,20,19,11,21,15,23,5,5,9
212,1,5,4,5,3,7,7,5,7,0,3,9,12,8,5,6,8,20,19,11,21,15,23,5,5,9
213,0,0,4,3,5,9,2,11,3,5,12,5,12,1,5,14,13,20,18,11,21,18,23,20,5,13
214,0,0,4,3,5,7,7,5,7,0,3,0,14,8,5,6,8,20,19,11,21,15,23,5,5,9
215,3,5,1,5,3,7,7,5,4,0,13,0,14,0,2,2,12,21,19,21,10,4,3,5,22,23
216,0,0,4,5,3,7,7,5,7,8,0,0,14,8,14,18,8,21,19,11,6,15,3,24,22,23
217,0,0,4,3,5,7,7,5,3,5,12,5,12,1,5,6,13,20,18,11,21,18,23,5,5,9
218,0,0,4,3,5,7,7,5,7,5,12,5,12,1,5,6,13,20,17,11,21,18,23,5,5,9
219,4,0,4,3,5,6,2,9,2,5,12,8,12,1,5,7,13,20,17,2,21,18,23,5,9,9
220,4,0,4,3,5,7,2,5,3,5,12,5,12,1,5,6,13,20,18,11,21,18,23,5,5,9
221,4,0,4,3,5,7,7,5,7,5,12,5,12,1,5,6,13,20,19,11,21,18,23,5,5,9
222,0,0,4,5,3,7,7,5,7,0,3,0,14,8,5,6,8,20,19,11,21,15,23,5,5,9
223,0,0,4,3,5,7,2,5,7,0,3,0,14,8,5,6,8,20,19,11,21,15,23,5,5,9
224,0,0,4,5,3,7,2,5,7,0,3,0,14,8,5,6,8,20,19,11,21,15,23,5,5,9
225,0,0,4,5,5,7,7,5,7,0,3,0,14,8,5,6,8,20,19,11,21,15,23,5,5,9
226,0,0,4,5,5,7,7,5,7,0,3,0,14,8,5,6,8,20,19,11,21,15,23,5,5,9
227,0,0,4,3,5,7,2,5,7,0,12,9,12,8,5,6,8,20,19,11,21,18,23,5,5,9
228,0,0,4,3,5,7,7,5,7,0,3,0,14,8,14,6,8,20,19,11,21,15,23,5,5,23
229,1,5,1,5,3,7,7,5,7,0,3,0,14,8,14,6,8,21,19,0,22,15,1,19,22,23
230,1,5,1,5,3,7,7,5,7,0,3,0,14,8,14,6,8,21,19,0,6,15,1,19,22,23
231,0,0,4,3,5,7,7,5,7,0,3,0,12,8,5,6,8,20,19,11,21,15,23,5,5,9
232,0,0,4,3,5,7,7,5,7,0,3,0,14,8,5,6,8,20,19,11,21,18,23,5,5,9
233,0,0,4,3,5,9,2,11,3,5,12,5,12,1,5,15,13,20,18,11,21,9,23,20,5,13
234,0,0,4,3,5,7,2,11,3,5,12,5,13,1,5,6,13,20,18,11,21,9,23,5,5,9
235,1,3,5,1,7,5,3,8,9,8,4,12,4,10,17,17,16,21,2,20,6,11,9,2,27,25
236,1,3,5,1,7,5,3,8,9,8,4,2,4,10,17,17,16,13,2,20,6,11,9,2,27,25
237,0,3,5,1,7,5,2,6,3,5,4,6,4,10,17,17,2,1,2,20,12,11,9,2,27,25
238,3,1,6,2,1,1,3,8,9,8,0,12,9,0,2,18,18,4,21,19,20,25,22,21,3,17
239,3,1,5,5,7,1,3,8,9,8,4,2,4,10,17,17,16,21,2,20,6,11,9,2,27,25
240,3,1,5,1,7,1,3,8,9,8,4,2,4,10,17,17,16,21,2,20,6,11,9,2,27,25
241,0,3,5,5,7,1,3,8,9,8,4,2,4,10,17,17,16,21,2,20,6,11,9,2,27,25
242,3,3,5,5,7,1,3,8,9,8,4,2,4,10,17,17,16,21,2,20,6,11,9,2,27,25
243,0,0,4,5,3,5,3,6,9,8,4,2,4,10,17,17,16,21,2,20,6,11,9,2,27,25
244,1,3,5,1,7,5,9,6,12,4,4,2,4,10,17,17,14,21,2,20,6,11,9,2,27,25
245,0,3,4,3,7,5,2,8,9,5,4,3,4,10,17,17,2,21,2,20,6,11,9,2,27,25
246,0,0,4,3,5,9,2,11,3,5,12,5,13,1,6,15,13,3,18,3,19,9,0,20,9,13
247,3,1,6,2,1,3,6,2,11,10,2,10,1,7,4,19,7,12,12,22,15,16,15,13,8,8
248,0,0,4,3,5,9,2,11,3,5,12,5,13,1,6,15,13,3,18,3,19,9,0,20,9,13
249,0,4,0,0,0,9,2,11,3,5,12,5,13,16,6,15,3,3,1,3,0,5,7,22,1,24
250,2,4,0,0,0,9,2,11,3,5,12,9,13,16,6,16,9,3,0,3,0,24,0,22,1,24
251,2,4,0,2,0,3,2,11,3,5,12,5,13,1,6,15,7,3,1,3,19,9,0,20,1,24
252,0,1,6,2,1,3,2,11,3,5,2,5,13,1,6,15,7,3,1,3,19,9,0,20,1,8
253,3,1,6,2,1,3,6,2,11,10,2,10,1,7,4,19,7,12,12,22,15,16,15,13,8,8
254,3,1,6,2,1,3,6,2,11,10,2,10,1,7,4,19,7,12,12,22,15,16,15,13,8,8
