sample_idx,k_5,k_6,k_7,k_8,k_9,k_10,k_11,k_12,k_13,k_14,k_15,k_16,k_17,k_18,k_19,k_20,k_21,k_22,k_23,k_24,k_25,k_26,k_27,k_28,k_29,k_30
53,1,0,5,0,5,6,10,10,8,10,14,13,15,2,6,8,1,0,22,7,7,19,1,12,1,10
54,1,0,5,0,5,6,10,10,8,10,14,13,15,2,6,8,1,0,22,7,15,19,1,12,10,10
55,1,0,5,0,5,6,10,10,8,10,14,13,15,2,6,8,1,0,22,7,15,19,1,12,10,10
56,1,0,2,2,5,6,10,10,8,10,14,13,15,2,6,8,1,0,0,7,15,11,0,12,14,10
57,2,1,2,2,2,0,0,10,3,10,14,13,15,2,1,8,13,0,0,7,15,8,0,5,14,10
58,2,1,0,5,5,0,1,10,12,10,14,13,15,2,6,8,16,0,22,7,9,19,1,8,1,23
59,3,4,6,1,6,0,8,3,10,13,2,12,10,6,8,0,19,15,10,20,23,1,9,15,15,2
60,2,2,2,2,2,2,9,6,11,12,11,6,2,15,18,13,10,1,10,2,5,9,11,1,8,2
61,3,4,6,2,2,7,9,6,11,12,13,6,2,15,18,3,10,1,13,23,5,9,11,1,0,29
62,3,2,3,2,2,8,9,9,4,12,0,6,13,15,18,13,2,1,13,8,5,9,15,1,0,29
63,0,2,3,4,2,5,9,9,4,9,0,0,13,8,18,13,2,1,13,8,2,9,15,25,0,29
64,0,3,3,4,1,5,7,8,2,9,3,8,7,8,15,7,6,1,8,19,2,16,3,0,0,29
65,0,3,3,6,1,5,7,8,2,9,3,8,7,8,15,7,6,4,8,19,2,16,3,0,0,29
66,2,1,0,5,6,0,1,2,12,13,12,12,1,3,8,0,19,3,10,20,23,1,9,15,15,2
67,2,1,0,5,6,0,1,2,12,13,12,7,1,3,8,0,19,3,6,20,23,1,9,15,15,2
68,3,1,6,1,6,0,1,6,11,13,12,5,1,13,8,0,19,9,10,20,23,1,9,15,15,2
69,2,1,0,5,6,0,1,10,7,8,14,13,1,13,10,18,13,9,0,0,17,8,21,5,10,3
70,1,0,0,0,5,6,10,10,8,10,14,13,15,2,6,8,16,0,22,1,7,19,5,12,1,23
71,1,0,5,0,8,1,4,11,9,3,1,4,4,1,3,16,8,13,21,11,7,0,13,3,28,11
72,0,3,3,0,5,5,7,10,2,9,3,8,15,8,15,7,6,4,8,19,2,16,3,27,18,5
73,0,3,5,0,5,5,7,8,2,9,3,8,15,8,15,7,6,4,8,19,2,16,3,27,18,5
74,1,0,0,0,5,6,10,10,8,10,14,13,15,2,6,8,16,0,22,1,7,19,5,8,1,23
75,1,0,5,0,8,6,10,11,8,3,1,4,15,1,3,16,8,13,12,7,7,0,13,12,28,1
76,1,0,5,0,8,1,4,11,9,3,1,4,4,1,3,16,8,13,21,11,18,0,13,3,28,11
77,1,0,5,0,8,1,4,11,9,5,1,4,4,1,3,16,8,6,12,22,7,0,13,12,28,10
78,0,3,5,6,1,5,7,8,2,9,4,3,7,11,17,6,14,6,2,22,4,24,10,9,20,17
79,0,3,5,6,1,5,7,8,2,9,4,3,7,11,17,6,14,6,2,22,4,24,10,9,20,17
80,1,0,5,6,8,1,4,11,9,5,4,3,7,11,17,10,14,6,2,22,4,24,10,9,20,17
81,0,3,5,6,1,1,4,8,9,5,4,3,7,11,17,6,14,6,2,22,4,24,10,9,20,17
82,0,3,5,6,1,1,7,8,2,5,4,3,7,11,17,6,14,6,2,22,4,24,10,9,20,17
83,0,3,5,6,1,5,7,8,2,9,4,3,7,11,17,6,14,6,2,22,4,24,10,9,20,17
84,0,3,5,6,1,5,7,8,2,9,4,3,7,11,17,6,14,6,2,22,4,24,10,9,20,17
85,0,3,5,6,1,5,7,8,2,9,4,3,7,11,17,6,14,6,2,22,4,24,10,9,20,17
86,0,3,5,6,1,5,7,8,2,9,4,3,7,11,17,6,14,6,2,22,4,24,10,9,20,17
87,0,3,5,6,1,5,7,8,2,9,4,3,7,11,17,6,14,6,2,22,4,24,10,9,20,17
88,1,0,5,0,5,6,10,11,8,3,14,13,15,1,3,16,8,0,12,12,7,19,13,12,28,23
89,1,0,5,6,8,1,4,11,9,5,1,4,4,0,4,10,14,6,21,11,18,25,10,9,9,11
90,1,0,5,6,8,1,4,11,9,5,1,4,4,0,4,10,8,13,21,11,18,25,10,9,9,11
91,0,3,5,6,1,1,4,8,9,5,4,3,7,11,17,6,14,6,2,22,4,24,10,9,20,17
92,1,1,5,0,5,6,10,10,8,10,14,13,15,2,6,8,16,0,22,7,9,19,1,8,10,23
93,2,1,0,4,6,0,1,2,12,10,12,7,1,2,10,9,16,20,6,13,9,8,5,8,10,23
94,2,1,0,5,6,0,1,2,12,13,12,7,1,3,8,0,19,3,6,13,23,1,9,15,15,2
95,1,0,5,0,5,6,10,10,8,10,14,13,15,2,6,8,16,0,22,7,9,19,1,12,1,23
96,1,0,5,6,8,1,4,11,9,5,1,4,4,11,4,10,14,6,21,22,18,24,10,9,20,11
97,1,0,5,0,5,0,1,2,12,10,14,7,15,3,6,9,16,3,22,1,9,19,5,8,1,23
98,1,0,5,6,8,1,4,11,9,5,1,4,4,0,4,10,14,6,21,11,18,25,10,9,9,11
99,1,0,5,6,1,1,4,8,9,5,4,3,7,11,17,6,14,6,2,22,4,24,10,9,20,17
100,0,3,3,6,1,5,7,8,2,9,4,3,7,11,17,6,14,4,2,22,4,24,17,0,20,17
101,0,3,3,6,1,5,7,8,2,9,3,8,7,16,17,6,0,4,3,15,2,24,17,0,26,5
102,1,0,5,6,1,1,4,8,9,5,4,3,7,11,17,6,14,6,2,22,4,24,10,9,20,17
103,0,3,5,6,1,1,7,8,2,5,4,3,7,11,17,6,14,6,2,22,4,24,10,9,20,17
104,0,3,5,6,1,1,7,8,2,5,4,3,7,11,17,6,14,6,2,22,4,24,10,9,20,17
105,0,3,5,6,1,1,7,8,2,5,4,3,7,11,17,6,14,6,2,22,4,24,10,9,20,17
106,0,3,5,6,1,5,7,8,2,9,4,3,7,11,17,6,14,6,2,22,4,24,10,9,20,17
107,0,3,5,6,1,5,7,8,2,9,4,3,7,11,17,6,14,6,2,22,4,24,10,9,20,17
108,0,3,5,6,1,1,7,8,2,5,4,3,7,11,17,6,14,6,2,22,4,24,10,9,20,17
109,1,0,5,0,5,6,10,10,8,3,14,13,15,1,6,8,1,17,12,12,7,11,13,12,28,10
110,1,0,5,0,8,1,4,11,9,5,1,4,4,11,4,10,14,6,21,22,18,24,10,9,20,11
111,1,0,5,6,8,1,4,11,9,5,4,3,7,11,17,6,14,6,2,22,4,24,10,9,20,17
112,0,3,5,6,1,1,4,8,9,5,4,3,7,11,17,6,14,6,2,22,4,24,10,9,20,17
113,1,0,5,0,5,6,10,11,8,3,14,13,15,1,3,16,1,17,12,12,7,11,13,12,28,10
114,1,0,5,0,5,6,10,10,8,3,14,13,7,1,17,8,1,0,12,7,7,11,13,12,28,10
115,0,3,5,4,1,5,7,10,2,0,14,13,7,2,17,8,1,20,5,7,9,11,5,12,10,10
116,0,3,3,4,1,5,7,5,2,0,0,0,9,14,17,11,2,20,5,8,9,8,15,25,10,9
117,0,3,3,6,1,5,7,8,2,0,0,0,9,14,17,11,2,20,5,8,4,8,5,25,12,9
118,0,3,5,6,1,5,7,8,2,9,4,3,7,11,17,6,14,6,2,22,4,24,10,9,20,17
119,1,0,5,6,1,1,4,8,9,3,4,3,7,11,17,6,14,6,2,22,4,24,10,9,20,17
120,0,3,5,6,5,0,7,10,12,10,14,13,15,2,6,8,16,0,22,1,9,19,1,8,1,23
121,1,0,5,6,8,1,4,8,9,5,4,3,7,11,17,6,14,6,2,22,4,24,10,9,20,17
122,0,3,5,6,1,1,4,8,2,5,4,3,7,11,17,6,14,6,2,22,4,24,10,9,20,17
123,1,0,5,0,5,6,10,10,8,10,14,13,15,2,6,8,16,0,22,7,7,19,1,12,1,23
124,0,1,3,4,4,0,1,10,3,10,0,13,9,2,6,8,7,20,22,7,9,8,1,8,10,10
125,2,1,0,5,6,0,1,2,12,2,12,7,1,3,10,9,7,20,6,13,9,8,9,8,10,2
126,1,0,5,6,8,1,4,11,9,5,4,3,7,11,17,6,14,6,2,22,4,24,10,9,20,17
127,1,0,5,6,8,1,4,11,9,5,4,3,4,11,4,10,14,6,21,22,18,24,10,9,20,17
128,1,0,5,6,8,1,4,11,9,5,4,3,4,11,4,10,14,6,21,22,18,24,10,9,20,17
129,1,0,5,6,8,1,4,11,9,5,4,3,4,11,17,10,14,6,21,22,18,24,10,9,20,17
130,1,0,5,0,5,6,10,11,8,3,14,13,15,1,6,16,16,0,12,12,7,19,5,12,1,23
131,0,3,5,6,1,5,7,8,2,9,4,3,7,11,17,6,14,6,2,22,4,24,10,9,20,17
132,0,3,5,6,1,1,4,8,9,5,4,3,7,11,17,6,14,6,2,22,4,24,10,9,20,17
133,0,3,5,6,1,1,7,8,2,5,4,3,7,11,17,6,14,6,2,22,4,24,10,9,20,17
134,1,0,5,0,5,6,10,10,8,10,14,13,15,2,6,8,1,17,12,12,7,11,5,12,10,3
135,3,1,0,5,6,0,1,2,12,13,12,7,1,3,8,0,19,3,6,13,23,1,9,15,15,2
136,2,1,0,5,6,0,1,2,12,0,0,7,9,3,10,9,16,20,22,1,9,8,5,8,1,23
137,1,0,5,6,8,1,4,11,9,5,4,3,7,11,17,6,14,6,2,22,4,24,10,9,20,17
138,1,0,5,6,8,1,4,11,9,5,1,4,4,11,4,10,14,6,21,11,18,25,10,9,9,11
139,1,0,5,0,8,1,4,11,9,5,1,4,4,1,3,10,8,13,21,11,18,0,13,3,28,11
140,2,1,0,5,5,0,1,10,12,10,14,13,15,2,6,8,7,0,22,1,9,19,1,8,1,23
141,2,1,0,5,6,0,1,2,12,10,12,7,1,3,10,9,16,3,22,1,9,8,5,8,1,23
142,2,1,0,5,6,0,1,2,12,2,12,7,1,3,10,9,19,3,6,13,5,1,9,1,15,2
143,2,1,0,5,6,0,1,2,12,2,12,7,1,3,10,9,19,3,6,13,23,1,9,15,15,2
144,1,0,5,0,5,6,10,11,8,3,14,13,15,1,3,16,16,0,12,12,7,19,5,8,1,23
145,2,1,0,5,6,0,1,2,12,0,0,7,9,3,10,11,16,20,22,1,9,8,5,8,1,23
146,0,3,3,4,5,5,7,5,3,0,0,0,9,14,18,11,2,20,5,8,9,11,5,25,10,9
147,1,0,5,0,8,6,10,11,8,3,1,4,4,1,3,16,8,17,12,12,7,0,13,3,28,3
148,1,0,5,0,5,6,10,10,8,3,14,9,15,1,6,16,16,17,12,12,7,11,5,8,1,3
149,1,3,5,0,5,6,10,10,8,0,8,9,9,1,9,11,1,17,12,12,21,11,5,12,16,3
150,0,3,5,6,1,1,4,8,2,5,4,3,7,11,17,6,14,6,2,22,4,24,10,9,20,17
151,4,5,4,3,7,3,3,0,0,4,6,14,12,5,7,4,5,10,20,18,3,10,8,19,17,1
152,4,5,4,3,7,3,3,0,0,4,6,14,12,5,7,4,5,10,20,18,3,21,8,19,17,12
153,4,5,4,5,7,2,3,0,7,8,10,2,12,7,10,5,5,9,4,5,3,10,21,4,7,3
154,4,5,4,3,7,3,3,0,7,4,10,2,12,7,7,5,5,10,4,5,3,10,8,19,7,12
155,4,5,4,3,7,3,3,0,0,4,10,2,12,5,7,5,5,10,20,5,3,10,8,19,7,12
156,4,5,4,3,7,3,3,0,0,4,10,14,12,5,7,4,5,10,20,5,3,10,8,19,7,12
157,4,5,4,3,7,3,3,0,0,4,6,14,12,5,7,4,5,10,20,18,3,10,8,19,17,1
158,4,5,4,3,7,3,3,0,0,3,1,14,12,5,3,4,5,13,20,18,7,10,8,3,28,1
159,2,1,0,5,5,6,10,10,8,8,14,13,15,2,10,8,16,0,22,1,9,19,21,8,1,3
160,1,0,5,0,8,6,10,11,8,3,1,4,4,1,3,16,8,13,12,12,7,0,13,3,28,1
161,2,1,2,2,6,2,1,2,3,8,12,7,1,13,10,18,13,9,0,0,17,8,21,5,10,3
162,2,1,0,5,6,0,1,4,12,2,7,7,1,3,10,15,7,20,1,1,9,8,5,8,10,3
163,2,1,0,5,6,0,1,2,12,2,12,7,1,3,10,18,19,9,6,13,23,1,9,15,15,2
164,2,1,0,5,6,2,1,2,7,8,10,2,1,7,10,5,19,9,4,5,23,1,9,4,15,2
165,4,5,4,3,7,3,3,0,7,4,10,2,12,7,7,5,5,10,4,5,3,2,8,19,13,12
166,2,1,0,5,6,2,1,2,12,2,12,7,1,3,10,15,16,9,1,1,9,8,5,8,1,3
167,2,1,0,5,6,2,1,4,12,2,7,7,1,3,10,15,20,9,1,1,9,8,16,8,15,2
168,2,2,2,2,5,2,1,4,10,2,7,9,5,3,10,15,20,17,1,3,0,8,5,17,24,3
169,2,1,0,5,6,0,1,2,12,2,12,7,1,3,10,15,16,3,6,1,9,8,5,8,1,23
170,2,1,0,5,6,0,1,2,12,2,12,7,1,3,10,9,19,3,6,13,23,1,9,15,15,2
171,4,5,4,3,7,3,3,0,7,4,10,2,12,7,7,5,5,10,4,5,3,10,8,4,7,8
172,4,5,4,3,7,3,3,0,0,4,10,2,12,5,7,5,5,10,20,5,3,2,8,19,13,12
173,2,2,2,2,2,2,9,9,4,7,11,9,13,4,1,13,1,17,11,2,8,8,23,6,10,3
174,2,1,0,5,6,2,1,4,10,2,7,7,1,3,2,15,20,9,1,1,0,8,21,17,24,3
175,2,2,2,5,6,2,1,4,10,2,7,9,5,3,2,15,20,19,1,3,0,23,16,17,24,3
176,2,1,0,5,6,2,1,4,10,2,7,7,1,13,2,18,20,9,1,0,0,1,21,17,15,2
177,2,1,0,5,6,0,1,2,7,8,12,7,1,13,10,18,16,9,6,0,23,1,21,15,15,2
178,2,1,0,5,6,2,1,10,7,8,10,2,1,13,10,18,16,9,0,0,17,10,21,4,7,3
179,2,1,0,5,6,0,1,2,12,8,12,7,1,13,10,18,19,9,6,0,23,1,9,15,15,2
180,2,1,0,5,6,0,1,2,12,8,12,7,1,3,10,18,16,9,6,1,9,8,21,8,15,3
181,2,1,0,5,6,0,1,2,12,8,12,7,1,13,10,18,19,9,10,0,23,1,9,15,15,2
182,2,1,0,5,6,2,1,2,7,8,12,7,1,13,10,18,16,9,1,1,9,8,21,8,15,2
183,2,1,0,5,6,2,1,2,12,2,12,7,1,3,10,18,16,9,6,1,9,8,21,8,15,2
184,4,5,4,3,7,3,3,0,0,4,6,15,8,5,7,4,5,10,16,18,6,21,24,11,17,22
185,4,5,4,3,7,3,3,0,0,4,6,15,8,5,7,4,5,10,16,18,6,21,24,11,17,22
186,4,5,4,3,7,3,3,0,0,4,6,15,8,5,7,4,5,10,16,18,6,21,24,11,17,22
187,2,1,0,5,6,2,1,2,12,8,12,7,1,13,10,18,16,9,6,0,9,8,21,8,15,2
188,2,1,0,5,6,0,1,2,12,2,12,7,1,3,10,18,16,9,6,1,9,8,21,8,15,2
189,1,2,2,2,5,6,10,10,8,10,14,9,15,2,6,15,1,17,22,12,7,11,5,8,1,3
190,1,0,5,0,5,6,10,10,8,3,14,13,15,1,3,16,1,17,12,12,7,0,13,12,28,3
191,1,0,5,0,5,6,10,11,8,3,14,13,15,1,3,16,8,0,12,7,7,0,13,12,28,1
192,1,0,5,0,8,6,10,11,8,3,1,4,4,1,3,16,8,13,12,12,7,0,13,3,28,1
193,2,1,2,5,5,6,1,10,8,10,14,9,15,2,6,15,16,17,22,1,9,8,5,8,1,3
194,4,5,4,3,7,3,3,0,7,4,10,2,12,7,7,5,5,10,4,5,3,2,8,4,7,8
195,4,5,4,5,7,3,3,0,7,4,10,2,0,7,6,5,16,18,4,1,11,10,19,4,7,3
196,1,0,2,0,5,6,10,10,8,3,10,9,15,7,6,15,1,17,12,12,7,10,5,4,7,3
197,4,5,4,3,7,3,3,0,7,4,10,2,12,7,7,5,5,10,4,5,3,10,8,4,7,12
198,4,5,4,3,7,3,3,0,0,4,10,2,12,5,7,5,5,10,4,5,3,2,8,19,13,12
199,4,5,4,3,7,3,3,0,7,4,10,2,12,7,7,5,5,10,20,5,3,10,8,4,7,1
200,4,5,4,3,7,3,3,0,7,4,10,2,12,7,7,5,5,10,4,5,3,10,8,4,7,12
201,4,5,4,3,7,3,3,0,7,8,10,2,12,7,10,5,5,9,4,5,3,10,8,4,7,2
202,4,5,4,3,7,3,3,0,7,4,10,2,12,7,7,5,5,10,4,5,3,10,8,4,7,3
203,1,0,5,0,8,6,10,11,9,3,1,4,4,1,3,16,8,13,12,12,7,0,13,3,28,23
204,1,0,5,0,5,6,10,11,8,3,1,4,15,1,3,16,16,13,12,12,7,0,13,3,1,23
205,2,2,2,5,5,2,1,4,10,2,7,9,5,3,2,15,20,19,1,3,0,23,16,17,24,14
206,1,0,5,0,8,6,4,11,9,3,1,4,4,1,3,16,8,13,12,12,7,0,13,3,28,1
207,1,0,5,0,8,6,4,11,9,3,1,4,4,1,3,16,8,13,12,12,7,0,13,3,28,1
208,1,0,5,0,5,6,10,10,8,3,14,13,15,1,9,8,1,0,12,7,21,19,13,12,28,10
209,1,0,5,0,5,6,10,10,8,3,14,13,15,1,9,16,1,17,12,12,7,11,13,12,28,1
210,2,1,0,5,6,0,1,10,3,8,12,13,1,2,10,18,13,0,0,7,15,8,21,5,10,10
211,2,1,0,5,6,0,0,10,3,8,12,13,1,13,10,18,13,9,0,0,17,8,21,5,10,10
212,2,1,0,5,6,0,1,10,3,8,12,13,1,13,10,18,13,9,0,0,17,8,21,5,10,10
213,1,0,5,0,5,6,10,10,8,3,14,9,5,1,3,16,1,17,12,12,7,0,13,12,28,1
214,1,0,5,0,5,6,10,10,8,10,14,13,15,1,6,8,1,0,12,7,15,19,1,12,28,10
215,2,2,2,5,5,6,10,10,8,10,14,13,15,2,6,8,7,0,22,7,15,8,1,12,10,10
216,1,0,2,0,5,6,10,10,8,10,14,13,15,2,6,8,7,0,22,7,15,8,1,12,10,10
217,1,0,5,0,5,6,10,10,8,3,14,13,15,1,9,16,1,0,12,7,15,0,13,12,28,1
218,1,0,5,0,5,6,10,10,8,3,14,13,15,1,9,8,1,0,12,7,15,19,13,12,28,10
219,2,2,2,5,5,6,10,10,8,8,14,13,15,2,9,8,1,17,0,7,17,11,21,12,10,3
220,1,0,5,0,5,6,10,10,8,3,14,13,15,1,9,8,1,0,0,7,15,11,21,12,28,10
221,1,0,5,0,5,6,10,10,8,3,14,13,15,1,9,16,1,0,12,7,15,0,13,12,28,1
222,1,0,5,0,5,6,10,10,8,10,14,13,15,2,6,8,1,0,22,7,15,19,1,12,1,10
223,1,0,5,0,5,6,10,10,8,10,14,13,15,1,6,8,1,0,12,7,15,19,1,12,28,10
224,1,0,5,0,5,6,10,10,8,10,14,13,15,2,6,8,1,0,22,7,15,19,1,12,28,10
225,1,0,5,0,5,6,10,10,8,10,14,13,15,2,6,8,1,0,12,7,15,19,1,12,28,10
226,1,0,5,0,5,6,10,10,8,10,14,13,15,2,6,8,1,0,22,7,15,19,1,12,10,10
227,1,0,5,0,5,6,10,10,8,3,14,13,15,1,9,8,1,17,12,7,21,11,13,12,28,10
228,1,0,5,0,5,6,10,11,8,10,14,13,15,1,6,8,1,0,12,7,15,19,13,12,28,10
229,2,1,0,5,6,2,1,4,10,8,12,7,1,13,10,18,13,9,10,0,17,8,21,5,10,0
230,2,1,0,5,6,0,1,10,12,8,12,7,1,2,10,18,13,9,0,0,17,8,21,5,10,10
231,1,0,0,0,5,6,10,10,8,10,14,13,15,2,9,8,1,0,0,7,15,19,1,12,10,10
232,1,0,5,0,5,6,10,10,8,10,14,13,15,2,6,8,1,0,12,7,15,19,1,12,10,10
233,1,0,5,0,5,6,10,11,8,3,14,13,15,1,3,16,1,17,12,12,7,0,13,12,28,1
234,1,0,5,0,5,6,10,10,8,3,14,13,15,1,3,16,1,0,12,12,7,11,13,12,28,10
235,2,2,0,5,6,2,1,4,12,2,0,7,9,3,10,11,16,20,1,1,9,8,5,8,10,9
236,2,2,0,5,6,2,1,4,12,0,0,0,9,3,10,11,2,20,5,1,9,8,5,8,10,9
237,2,2,2,2,5,6,10,10,3,0,0,0,9,2,9,11,1,20,5,8,17,8,21,12,10,3
238,2,2,0,5,6,2,1,4,12,0,0,0,9,3,18,11,2,5,5,8,5,8,2,1,12,9
239,2,2,1,7,0,4,6,7,5,1,8,10,9,9,16,17,12,14,9,9,21,15,0,7,16,9
240,1,2,1,7,0,4,6,7,5,1,8,10,9,9,16,17,12,14,9,9,21,15,0,7,16,9
241,2,2,1,7,0,4,6,7,5,1,8,10,14,9,16,17,12,14,9,9,21,15,0,7,16,9
242,2,2,1,7,0,4,6,7,5,1,8,10,14,9,16,17,12,14,9,9,21,15,0,7,16,9
243,1,2,1,7,0,4,6,7,5,1,8,10,14,9,16,17,12,14,9,9,21,15,0,7,16,7
244,2,2,1,7,0,4,6,7,5,1,9,10,14,9,16,17,12,14,9,9,1,15,7,7,23,7
245,2,2,2,2,5,6,10,10,3,0,8,9,9,2,9,11,1,17,0,8,21,11,21,12,16,3
246,1,0,5,0,5,6,10,11,8,3,14,4,15,1,3,16,1,17,12,12,7,0,13,3,28,1
247,0,3,5,6,1,5,7,8,2,9,3,8,15,16,6,7,0,4,3,15,2,4,17,0,26,5
248,1,0,5,0,5,6,10,10,8,3,14,13,15,1,3,16,1,0,12,12,7,0,13,12,28,1
249,2,1,0,5,5,0,1,10,12,10,14,13,15,2,10,8,16,20,22,1,9,8,1,8,10,23
250,2,1,0,5,5,0,1,10,12,8,12,13,1,2,10,18,16,20,22,1,9,8,21,8,10,23
251,1,0,5,0,5,6,10,10,8,10,14,13,15,2,6,8,16,0,22,1,7,19,1,12,1,23
252,1,0,5,0,5,6,10,11,8,3,1,4,15,1,3,16,8,13,12,12,7,0,13,12,28,23
253,0,3,5,6,1,5,7,8,2,9,3,8,7,16,0,7,0,4,3,15,2,4,17,0,26,5
254,0,3,3,6,1,5,7,8,2,9,3,8,6,16,0,7,0,4,3,15,2,4,17,0,26,29
