cluster_id,size,jaccard_stability,n_runs
0,157,0.49326232075691223,50
1,3,1.0,50
2,42,0.7785112261772156,50
3,580,0.32603853940963745,50
4,6,0.8317346572875977,50
5,78,0.6415282487869263,50
6,50,0.5831595063209534,50
7,67,0.5947993993759155,50
8,38,0.8004833459854126,50
9,52,0.9426063299179077,50
10,193,0.3290562629699707,50
