channel,0.5-4.0Hz_dB,4.0-8.0Hz_dB,8.0-12.0Hz_dB,12.0-30.0Hz_dB,30.0-70.0Hz_dB,70.0-150.0Hz_dB
nH_L1,-99.17835159665538,-104.92719533288218,-107.29197508131644,-112.9025253380488,-127.53535262288388,-135.84876859642353
nH_L2,-99.4763495408648,-104.99123970621608,-107.45183618492516,-112.80741936901539,-127.33277653589262,-135.86585680760692
nH_L3,-97.13977557316387,-103.71943769289284,-106.42802040496244,-111.9228813117197,-125.641828374908,-134.9177090016414
nH_L4,-99.02302408149471,-103.78929909175218,-105.99645065870334,-111.88265017585087,-125.9008718390015,-134.8414079155918
nH_L5,-98.47160876540576,-103.05218208331257,-105.3546499011743,-110.45579290482266,-122.3169584397076,-131.5115394364793
nH_L6,-94.45966898061273,-100.20691733235154,-102.61369820990356,-107.74772516558447,-119.13799666294244,-129.38905213631452
nH_L7,-93.04829274919084,-99.40864180047191,-101.18675196514005,-107.07859772599667,-117.42962149841885,-128.57213289965654
nH_L8,-93.1291375817684,-99.18086566982109,-101.31603506047341,-106.8793802802717,-118.15742776453666,-129.63948771057053
pfc_R1,-92.09206392534755,-100.87643303884886,-104.81961221280417,-113.81261338914389,-126.96257840951588,-134.5714737774243
pfc_R2,-91.76913225775805,-100.2204319818874,-103.80666874834807,-114.1053398488287,-127.34460999723706,-134.73183537219293
pfc_R3,-90.85442552610951,-98.83813588489994,-102.49881761543074,-113.15733298182907,-126.41063753400923,-134.52000218063594
pfc_R4,-90.0411994686062,-97.5113561589215,-102.43656757658525,-113.20149732424305,-125.68795068275767,-134.18458473452128
pfc_R5,-89.25826870837484,-95.71178750108555,-100.40494741272553,-112.49219038574148,-125.73910405226543,-134.47669543680567
pfc_R6,-88.51475289652694,-94.94459124387772,-99.84043674931544,-111.1436478012468,-124.17865329055857,-134.10841426670024
pfc_R7,-87.1992922893024,-94.00626737877027,-99.75766487003881,-109.52580888565016,-123.25851012445864,-133.52534007996456
pfc_R8,-87.14889227442072,-94.80642892628578,-101.21765585355064,-109.85262536971113,-124.5760046045331,-133.9895956020917
pfc_R9,-95.1931219005063,-102.36234783118925,-106.64202716581804,-113.92873666396372,-127.35403357506834,-134.7726182968932
pfc_R10,-95.55760017836077,-103.03841262140278,-108.64125892173107,-116.12364029852802,-126.90557494691923,-129.71557605420185
pfc_R11,-98.3300478856711,-107.42496226232919,-113.73965103512717,-118.95952563196423,-125.31924157573724,-128.11149598241582
pfc_R12,-100.02002702837355,-109.35198127001846,-115.01716021524953,-119.10139862333962,-125.46002870660875,-128.18615527130729
A_R1,-92.09548992721996,-101.45695120231944,-106.65724076812737,-113.96673338719182,-125.49848668247947,-134.12092281019014
A_R2,-92.2314266372019,-101.78477515899132,-106.52960931724925,-113.88017517833194,-125.95708037478103,-134.15050913854452
A_R3,-91.88887829759791,-101.50918718922779,-105.45032084273139,-113.87252468651837,-126.21498455622546,-134.0278509835794
A_R4,-91.22661472402662,-99.92236813638885,-102.89902002264077,-113.29569526557975,-126.71917080386034,-134.39746916850976
A_R5,-89.94023078727672,-97.90483291253872,-100.3715187619797,-112.33350235270733,-126.66290008269979,-134.4657354037583
A_R6,-89.04356273268759,-96.67637635754818,-99.27255437999655,-112.20483776932971,-126.87350479419054,-134.52231766208303
A_R7,-88.33958279466599,-95.76647391621042,-99.08462299627185,-112.27359145769216,-127.16474478747239,-134.52093516149685
A_R8,-87.58713789144558,-95.42420090224809,-99.50668461437375,-111.60117446138723,-126.4367024887517,-134.15543904518046
A_R9,-89.45456332882223,-97.23128455438487,-100.59035240307443,-110.82047528483021,-124.20390257035447,-133.01037909622647
A_R10,-88.29356464312241,-96.7518649081149,-101.04906494684565,-109.98258835366603,-124.873766409631,-133.48063068254564
A_R11,-93.74555796808774,-103.09141102084536,-106.67530448146579,-113.80336656664073,-124.94291524162512,-130.64978365863095
A_R12,-98.87292582486016,-107.88950784472814,-112.96205229933818,-118.70203199208062,-125.63840546959557,-128.53058353542033
aH_R1,-82.72360263742085,-90.61100794701304,-93.22331675932809,-100.65763579662534,-113.62842039821336,-128.26651107636718
aH_R2,-84.58631983450509,-92.23009697825157,-94.96809283404542,-101.81286906266855,-116.37731497232963,-130.28671498735486
aH_R3,-90.28548219484755,-99.21955560932166,-103.3533106027595,-109.98380168257478,-123.54490234422379,-133.6883762843439
aH_R4,-90.52587014831059,-98.89232156457732,-103.61512751307795,-111.78190293653837,-125.71682685814267,-134.5374066565223
aH_R5,-90.20708414608063,-97.8497129379202,-103.01008479219666,-112.96059291190653,-126.99400466238944,-134.7516354672287
aH_R6,-89.66206489669818,-97.0121835246523,-102.37156019903168,-112.92217086256542,-126.73130513998322,-134.57164612330206
aH_R7,-88.61532775872402,-96.74412271491158,-101.83642160754809,-110.80965464338257,-122.23973169388073,-132.2241804590279
aH_R8,-86.63237368050817,-93.88388127254912,-99.3944542875895,-108.46270986829319,-122.18773547393917,-132.664278790784
aH_R9,-86.07235616279422,-93.22162249120665,-98.40654931716386,-107.55716804735636,-123.75087134584719,-133.65307387354935
aH_R10,-87.4092691328706,-95.99710896296992,-101.0709291919965,-109.12736058219289,-124.73298783175656,-133.5358291143285
aH_R11,-94.39015114600015,-102.78977115154183,-106.31609035552964,-113.86636288015396,-126.36549628840935,-131.20704836915033
aH_R12,-96.17810304825538,-106.06713767108161,-111.23381895523761,-118.15792795399709,-125.01097560766974,-127.59653432729615
mH_R1,-87.64155486113273,-94.32601699989418,-97.69779857631343,-103.8449919221604,-119.1155145322869,-132.72932756302583
mH_R2,-86.38678892528176,-91.98553610969958,-95.50644508950522,-101.27295200606207,-116.26224216143105,-130.7126054277482
mH_R3,-89.7882153276863,-95.95190600935223,-98.61313470910167,-104.74826040440507,-117.73123591944368,-131.62898302875908
mH_R4,-90.35833901510851,-97.89123062005947,-101.96815225359987,-110.60453153475909,-122.75497622455123,-133.44597928707384
mH_R5,-90.97536965272323,-97.95068282318323,-104.04475605961792,-113.18896209490563,-126.06144314329848,-134.52249317813664
