sample_idx,k_7,k_8,k_9,k_10,k_11,k_12,k_13,k_14,k_15,k_16,k_17,k_19,k_20,k_21,k_22
425,0,0,3,2,1,5,0,0,7,6,6,0,0,0,3
426,0,0,3,2,1,5,0,0,7,6,6,0,0,0,3
427,0,0,3,2,1,5,0,0,7,6,6,0,0,0,3
428,0,0,3,0,1,5,0,0,3,6,0,9,0,4,5
429,0,0,3,0,1,5,0,2,3,6,0,9,1,4,5
430,0,0,3,0,1,5,0,2,3,6,0,9,1,4,5
431,0,0,3,0,1,5,0,2,3,6,0,9,1,4,5
432,0,0,3,0,1,5,0,2,3,6,0,9,1,4,5
433,0,0,3,2,1,5,0,0,7,6,6,0,0,0,3
434,0,0,3,2,1,5,0,0,7,6,6,0,0,0,3
435,0,0,3,2,1,5,0,0,7,6,6,0,0,0,3
436,0,0,3,2,1,5,0,0,7,6,6,0,0,0,3
437,0,0,3,2,1,5,0,0,7,6,6,0,0,0,3
438,0,0,3,2,1,5,0,0,7,6,6,0,0,0,3
439,0,0,3,2,1,5,0,0,7,6,6,0,0,0,3
440,0,0,3,2,1,5,0,0,7,6,6,0,0,0,3
441,2,2,0,5,10,0,2,6,2,1,4,4,11,19,0
442,0,0,3,2,1,5,0,0,7,6,6,0,0,0,3
443,0,0,3,2,1,5,0,0,7,6,6,0,0,0,3
444,0,0,3,2,1,5,0,0,7,6,6,0,0,0,3
445,0,0,3,2,1,5,0,0,3,6,6,5,1,0,3
446,0,0,3,2,1,5,0,0,7,6,6,0,0,0,3
447,0,0,3,2,1,5,0,0,7,6,6,0,0,0,3
448,0,0,3,2,1,5,0,0,7,6,6,0,0,0,3
449,0,0,3,2,1,5,0,0,7,6,6,0,0,0,3
450,0,0,3,2,1,5,0,0,7,6,6,0,0,0,3
451,0,0,3,2,1,5,0,0,7,6,6,0,0,0,3
452,0,0,3,2,1,5,0,0,7,6,6,0,0,0,3
453,0,0,3,2,1,5,0,0,7,6,6,0,0,0,3
454,0,0,3,2,1,5,0,0,7,6,6,0,0,0,3
455,0,0,3,2,1,5,0,0,7,6,6,0,0,0,3
456,0,0,3,2,1,5,0,0,7,6,6,0,0,0,3
457,0,0,3,2,1,5,0,0,7,6,6,0,0,0,3
458,0,0,3,2,1,5,0,0,7,6,6,0,0,0,3
459,0,0,3,2,1,5,0,0,7,6,6,0,0,0,3
460,0,0,3,2,1,5,0,0,7,6,6,0,0,0,3
461,0,0,3,2,1,5,0,0,7,6,6,0,0,0,3
462,0,0,3,2,1,5,0,0,7,6,6,0,0,0,3
463,0,0,3,2,1,5,0,0,7,6,6,0,0,0,3
464,0,0,3,2,1,5,0,0,7,6,6,0,0,0,3
465,0,0,3,2,1,5,0,0,7,6,6,0,0,0,3
466,0,0,3,2,1,5,0,0,7,6,6,0,0,0,3
467,0,0,3,2,1,5,0,0,7,6,6,0,0,0,3
468,0,0,3,2,1,5,0,0,7,6,6,0,0,0,3
469,0,0,3,2,1,5,0,0,7,6,6,0,0,0,3
470,1,1,1,3,0,1,10,3,1,3,2,1,3,1,1
471,1,1,1,3,0,1,10,3,1,3,2,1,3,1,1
472,1,1,1,3,0,1,10,3,1,3,2,1,3,1,1
473,1,1,1,3,2,1,10,3,13,9,9,2,3,1,1
474,1,1,1,3,2,1,10,3,13,9,9,2,3,1,1
475,1,1,1,3,0,1,10,3,1,3,2,1,3,1,1
476,1,1,1,3,0,11,10,3,1,3,2,1,9,1,1
477,1,1,1,3,0,1,10,3,1,3,2,1,3,1,1
478,0,0,3,2,1,5,0,0,7,6,6,0,0,0,3
479,0,0,3,2,1,5,0,0,7,6,6,0,0,0,3
480,0,0,3,2,1,5,0,0,7,6,6,0,0,0,3
481,0,0,3,2,1,5,0,0,7,6,6,0,0,0,3
482,0,0,3,2,1,5,0,0,7,6,6,0,0,0,3
483,0,0,3,0,1,5,0,0,7,6,0,0,0,4,3
484,0,0,3,0,1,5,0,0,7,6,0,0,0,4,3
485,0,0,3,2,1,5,0,0,7,6,6,0,0,0,3
486,1,1,1,3,0,1,10,0,1,3,2,1,0,0,1
487,0,0,3,2,1,5,0,0,7,6,6,0,0,0,3
488,0,0,3,2,1,5,0,0,7,6,6,0,0,0,3
489,0,0,3,2,1,5,0,0,7,6,6,0,0,0,3
490,0,0,3,2,1,5,0,0,7,6,6,0,0,0,3
491,0,0,3,2,1,5,0,0,7,6,6,0,0,0,3
492,0,0,3,2,1,5,0,2,3,6,6,5,1,19,3
493,0,0,3,0,1,5,0,2,3,6,0,5,1,19,5
494,0,0,3,2,1,5,0,0,7,6,6,0,0,0,3
495,0,0,3,2,1,5,0,0,7,6,6,0,0,0,3
496,1,1,1,3,0,1,10,3,1,3,2,1,3,1,1
497,0,0,3,2,1,5,0,0,7,6,6,0,0,0,3
498,0,0,3,0,1,5,0,2,3,6,0,9,1,4,5
499,0,0,3,2,1,5,0,0,7,6,6,0,0,0,3
500,0,0,3,2,1,5,0,0,7,6,6,0,0,0,3
501,0,0,3,2,1,5,0,0,7,6,6,0,0,0,3
502,0,0,3,2,1,5,0,0,7,6,6,0,0,0,3
503,0,0,3,2,1,5,0,0,7,6,6,0,0,0,3
504,0,0,3,2,1,5,0,0,7,6,6,0,0,0,3
505,0,0,3,2,1,5,0,0,7,6,6,0,0,0,3
506,0,0,3,2,1,5,0,0,7,6,6,0,0,0,3
507,0,0,3,2,1,5,0,0,7,6,6,0,0,0,3
508,0,0,3,2,1,5,0,0,7,6,6,0,0,0,3
509,1,1,1,3,0,1,10,3,1,3,2,1,3,1,1
510,2,2,0,5,10,0,2,4,12,1,4,4,11,2,0
511,2,2,0,5,10,0,2,6,2,1,4,4,11,2,0
512,2,2,0,5,10,0,2,6,2,1,4,4,11,2,0
513,2,2,0,5,10,11,5,4,12,12,1,15,9,2,4
514,2,2,0,5,10,11,5,4,12,12,1,15,11,2,4
515,2,2,0,5,10,0,2,4,12,1,6,5,17,19,0
516,0,0,3,2,1,5,2,2,3,6,6,5,1,19,3
517,2,2,0,5,10,0,2,4,12,1,4,4,11,19,0
518,2,2,0,5,10,0,2,6,2,1,4,4,11,2,0
519,0,0,3,2,1,5,0,0,7,6,6,5,1,0,3
520,0,2,3,2,1,5,2,0,12,6,6,5,1,19,3
521,2,2,0,5,10,0,2,4,12,12,6,5,9,19,0
522,0,0,3,2,1,5,2,2,3,6,6,5,1,19,3
523,2,2,0,5,10,0,2,6,2,1,4,4,11,19,0
524,2,2,0,5,10,0,2,4,12,12,1,5,9,2,0
525,2,2,0,5,10,0,2,4,12,12,1,5,17,2,0
526,2,2,0,5,10,0,2,4,12,1,4,4,11,2,0
527,2,2,0,5,10,0,2,4,12,1,4,4,11,2,0
528,2,2,0,2,10,0,2,2,3,6,6,5,1,19,3
529,2,2,0,2,10,0,2,4,12,12,6,5,9,0,3
530,2,2,0,5,10,0,2,2,12,1,6,5,1,19,0
531,2,2,0,5,10,0,2,4,12,1,4,5,17,19,0
532,2,2,0,5,10,11,5,4,12,12,1,15,9,2,4
533,2,2,0,5,10,11,5,4,12,12,1,15,11,2,4
534,2,2,0,5,10,11,5,4,12,12,1,15,9,2,4
535,2,2,0,5,10,11,5,4,12,12,1,15,9,2,4
536,2,2,0,5,10,11,5,4,12,12,1,15,9,2,4
537,2,2,0,5,10,11,5,4,12,12,1,15,9,2,4
538,2,2,0,5,10,11,5,4,12,12,1,15,9,2,4
539,0,0,3,2,1,5,0,2,3,6,6,5,1,19,5
540,0,0,3,2,1,5,0,2,3,6,6,5,1,19,5
541,0,0,3,2,1,5,2,2,3,6,6,5,1,19,5
542,0,0,3,2,10,0,2,2,3,1,4,5,1,19,5
543,2,2,0,5,10,0,2,6,2,1,4,4,11,19,0
544,2,2,0,5,10,0,2,4,12,1,4,5,11,19,0
545,2,2,0,5,10,0,2,4,12,1,4,5,11,19,0
546,2,2,0,5,10,0,2,4,12,1,4,4,11,2,0
547,0,0,3,2,1,5,0,2,3,6,6,5,1,19,5
548,0,0,3,2,1,5,0,2,3,6,6,5,1,19,5
549,0,0,3,0,1,5,0,2,3,6,0,9,1,4,5
550,0,0,3,0,1,5,0,2,3,6,0,9,1,4,5
551,0,0,3,2,1,5,0,2,3,6,6,5,1,0,3
552,0,0,3,2,1,5,0,2,3,6,6,5,1,4,5
553,0,0,3,2,1,5,0,0,7,6,6,5,1,0,3
554,2,2,0,5,10,0,2,4,12,1,4,4,11,19,0
555,0,0,3,2,1,5,0,0,7,6,6,5,0,0,3
556,0,0,3,2,1,5,0,2,3,6,6,5,1,0,3
557,0,0,3,2,1,5,0,2,3,6,6,5,1,4,5
558,0,0,3,0,1,5,0,2,3,6,0,9,1,4,5
559,0,0,3,0,1,5,0,2,3,6,0,9,1,4,5
560,0,0,3,2,1,5,0,2,3,6,0,9,1,4,5
561,2,2,0,5,10,11,5,4,12,12,1,15,9,2,4
562,2,2,0,5,10,11,5,4,12,12,1,15,9,2,4
563,2,2,0,5,10,11,5,4,12,12,1,15,11,2,4
564,2,2,0,5,10,11,5,4,12,12,1,15,11,2,4
565,0,0,3,2,1,5,0,0,7,6,6,0,0,0,3
566,0,0,3,2,1,5,0,0,7,6,6,0,0,0,3
567,0,0,3,2,1,5,0,0,7,6,6,0,0,0,3
568,0,0,3,2,1,11,5,0,7,12,6,0,9,0,3
569,0,0,3,2,1,11,5,0,7,12,6,0,9,0,3
570,2,2,0,5,10,11,5,4,12,12,1,15,9,2,4
571,2,2,0,5,10,11,5,4,12,12,1,15,9,2,4
572,2,2,0,5,10,11,5,4,12,12,1,15,9,2,4
573,2,2,0,5,10,11,5,4,12,12,1,15,9,2,4
574,2,2,0,5,10,11,5,4,12,12,1,15,9,2,4
575,2,2,0,5,10,11,5,4,12,12,1,15,9,2,4
576,2,2,0,5,10,11,5,4,12,12,1,15,11,2,4
577,2,2,0,5,10,11,5,4,12,12,1,15,11,2,4
578,0,0,3,2,1,5,0,0,3,6,6,5,1,0,3
579,2,2,0,5,10,11,5,4,12,12,1,15,9,2,3
580,0,0,3,2,1,5,0,2,3,6,6,5,1,0,3
581,2,2,0,5,10,11,5,4,12,12,1,5,9,2,3
582,2,2,0,5,10,11,5,4,12,12,1,15,9,2,4
583,2,2,0,2,10,11,5,4,12,12,1,5,9,0,3
584,2,2,0,5,10,11,5,4,12,12,1,15,9,2,4
585,2,2,0,5,10,11,5,4,12,12,1,15,9,2,4
586,2,2,0,5,10,11,5,4,12,12,1,15,9,2,4
587,2,2,0,5,10,11,5,4,12,12,1,15,9,2,4
588,2,2,0,5,10,11,5,4,12,12,1,15,11,2,4
589,2,2,0,2,10,11,5,4,12,12,1,5,9,0,3
590,2,2,0,5,10,11,5,4,12,12,1,15,9,2,4
591,2,2,0,5,10,11,5,4,12,12,1,15,9,2,4
592,2,2,0,5,10,11,5,4,12,12,1,15,9,2,4
593,1,1,1,3,0,11,5,4,1,12,1,15,9,2,4
594,2,2,0,5,0,11,5,4,12,12,1,15,9,2,4
595,0,0,3,2,1,11,5,0,7,12,6,0,0,0,3
596,2,2,0,2,10,11,5,4,12,12,1,0,9,2,4
597,2,2,0,2,10,11,5,4,7,12,1,0,9,0,3
598,2,2,0,5,10,11,5,4,12,12,1,15,9,2,4
599,2,2,0,5,0,11,5,4,12,12,1,15,9,2,4
600,2,2,0,5,0,11,5,4,12,12,1,15,9,2,4
601,2,2,0,5,0,11,5,4,12,12,1,15,9,2,4
602,1,1,1,3,0,11,5,4,1,12,1,15,9,2,4
603,1,1,1,3,0,11,5,4,1,12,1,15,9,2,4
604,0,0,3,2,1,5,0,2,3,6,6,5,1,0,3
605,0,2,3,2,1,5,0,4,12,6,6,5,1,0,3
606,0,0,3,2,1,5,0,2,3,6,6,5,1,19,5
607,2,2,0,5,10,0,2,4,12,12,1,5,9,19,0
608,2,2,0,5,10,11,5,4,12,12,1,15,11,2,4
609,0,0,3,2,1,5,0,2,3,6,6,9,1,4,5
610,0,0,3,2,1,5,0,2,3,6,6,5,1,4,5
611,2,2,3,2,1,5,0,4,12,12,6,5,9,0,3
612,0,0,3,2,1,5,0,0,3,6,6,5,1,0,3
613,0,0,3,2,1,5,0,0,3,6,6,5,1,0,3
614,2,2,0,5,10,11,5,4,12,12,1,15,9,2,4
615,2,2,0,5,10,11,5,4,12,12,1,15,11,2,4
616,2,2,0,2,10,11,5,4,12,12,6,5,9,19,3
617,0,0,3,2,1,5,0,2,3,6,6,5,1,19,3
618,0,0,3,0,1,5,0,2,3,6,0,9,1,4,5
619,0,0,3,0,1,5,0,2,3,6,6,5,1,4,5
620,0,0,3,2,1,5,0,2,3,6,6,5,1,0,3
621,0,0,3,2,1,5,0,2,3,6,6,5,1,19,3
622,2,2,0,2,1,5,0,4,12,12,6,5,9,19,3
623,0,0,3,2,1,5,0,0,7,6,6,5,1,0,3
624,2,2,0,5,10,11,5,4,12,12,1,15,9,2,4
625,0,0,3,2,1,5,0,2,3,6,6,5,1,0,3
626,0,0,3,2,1,5,0,2,3,6,6,5,1,19,5
627,0,0,3,2,1,5,0,2,3,6,6,5,1,19,5
628,2,2,0,5,10,0,2,2,12,1,6,5,1,19,0
629,2,2,0,5,10,0,2,4,2,1,4,4,11,19,0
630,2,2,0,5,10,11,5,4,12,12,1,15,9,19,4
631,2,2,0,5,10,11,5,4,12,12,1,15,9,2,4
632,2,2,0,5,10,11,5,4,12,12,1,15,9,2,4
633,2,2,0,5,10,11,5,4,12,12,1,15,9,2,4
634,2,2,0,5,10,11,5,4,12,12,1,15,9,2,4
635,2,2,0,5,10,11,5,4,12,12,1,15,11,2,4
636,2,2,0,5,10,11,5,4,12,12,1,15,11,2,4
637,0,0,3,2,1,5,0,0,7,6,6,0,0,0,3
638,2,2,0,5,10,11,5,4,12,12,1,15,9,2,4
639,2,2,0,5,10,11,5,4,12,12,1,15,9,2,4
640,2,2,0,5,0,11,5,4,12,12,1,15,9,2,4
641,2,2,0,5,0,11,5,4,12,12,1,15,9,2,4
642,2,2,0,5,10,11,5,4,12,12,1,15,9,2,4
643,2,2,0,5,10,11,5,4,12,12,1,15,9,2,4
644,2,2,0,5,10,11,5,4,12,12,1,15,9,2,4
645,2,2,0,5,10,11,5,4,12,12,1,15,9,2,4
646,2,2,0,5,10,11,5,4,12,12,1,15,9,2,4
647,2,2,0,5,10,0,5,4,12,12,1,5,9,2,3
648,2,2,0,5,10,11,5,4,12,12,1,15,9,2,0
649,2,2,0,5,10,11,5,4,12,12,1,15,9,2,4
650,2,2,0,5,10,0,2,4,12,12,6,5,1,19,0
651,2,2,0,5,10,0,2,4,2,1,4,4,11,19,0
652,2,2,0,5,10,11,5,4,12,12,1,15,9,2,4
653,2,2,0,5,10,11,5,4,12,12,1,15,9,2,4
654,2,2,0,5,10,11,5,4,12,12,1,15,9,2,4
655,2,2,0,5,10,11,5,4,12,12,1,15,9,2,4
656,2,2,0,2,10,5,0,4,12,6,6,5,1,19,3
657,2,2,0,5,10,11,5,4,12,12,1,5,9,2,3
658,2,2,0,5,10,11,5,4,12,12,1,15,9,2,4
659,2,2,0,5,10,11,5,4,12,12,1,15,9,2,4
660,2,2,0,5,10,11,5,4,12,12,1,15,9,2,4
661,2,2,0,5,10,11,5,4,12,12,1,15,9,2,4
662,1,1,1,3,0,11,5,4,1,12,1,15,9,2,4
663,1,1,1,3,0,11,5,4,1,12,1,15,9,2,4
664,2,2,0,2,10,11,5,4,12,12,1,5,9,2,3
665,2,2,0,5,10,11,5,4,12,12,1,15,9,2,4
666,2,2,0,5,10,11,5,4,12,12,1,15,9,2,4
667,2,2,0,5,10,11,5,4,12,12,1,15,9,2,4
668,2,2,0,5,0,11,5,4,12,12,1,15,9,2,4
669,2,2,0,5,0,11,5,4,12,12,1,15,9,2,4
670,2,2,0,5,0,11,5,4,12,12,1,15,9,2,4
671,1,1,1,3,0,11,5,4,12,12,1,15,9,2,4
672,1,1,1,3,0,11,5,4,1,12,1,15,9,2,4
673,0,0,3,2,1,5,0,2,3,6,6,5,1,19,5
674,0,0,3,2,1,5,0,2,3,6,6,5,1,19,5
675,0,0,3,2,1,5,0,2,3,6,6,5,1,19,5
676,0,0,3,2,1,5,0,2,3,6,6,5,1,19,5
677,0,0,3,2,1,5,2,2,3,6,6,5,1,19,5
678,2,2,0,5,10,0,2,4,2,1,4,4,11,19,0
679,0,0,3,2,1,5,0,2,3,6,6,5,1,0,3
680,0,0,3,2,1,5,0,2,3,6,6,5,1,19,3
681,2,2,0,5,10,0,2,4,12,1,4,5,11,19,0
682,0,0,3,2,1,5,0,0,7,6,6,5,9,0,3
683,2,2,0,2,1,5,0,0,7,6,6,5,9,0,3
684,2,2,0,5,10,11,5,4,12,12,1,15,9,2,4
685,2,2,0,5,10,11,5,4,12,12,1,15,9,2,4
686,2,2,0,5,10,11,5,4,12,12,1,15,9,2,4
687,0,0,3,2,1,5,0,2,3,6,6,5,1,0,3
688,0,0,3,0,1,5,0,2,3,6,0,9,1,4,5
689,0,0,3,0,1,5,0,2,3,6,0,9,1,4,5
690,0,0,3,2,1,5,0,2,3,6,6,5,1,4,5
691,0,0,3,2,1,5,0,2,3,6,6,5,1,0,5
692,0,2,3,2,1,5,5,4,12,12,6,5,9,0,3
693,2,2,0,5,10,11,5,4,12,12,1,15,9,2,4
694,2,2,0,2,10,11,5,4,12,12,6,5,9,0,3
695,2,2,0,5,10,11,5,4,12,12,1,15,9,2,4
696,2,2,0,5,10,11,5,4,12,12,1,15,9,2,4
697,2,2,0,5,10,11,5,4,12,12,1,15,9,2,4
698,2,2,0,5,0,11,5,4,12,12,1,15,9,2,4
699,0,0,3,2,1,5,0,2,3,6,6,5,1,19,5
700,0,0,3,2,1,5,2,2,3,6,6,5,1,19,5
701,0,0,3,2,10,0,2,2,3,1,6,5,1,19,0
702,0,0,3,2,1,5,0,2,3,6,6,5,1,4,5
703,0,0,3,2,1,5,0,0,3,6,6,5,1,0,3
704,0,0,3,2,1,5,0,2,3,6,6,5,1,0,3
705,0,0,3,0,10,0,2,6,2,1,4,4,11,19,5
706,0,0,3,2,1,5,0,0,3,6,6,5,1,0,3
707,0,0,3,2,1,5,0,2,3,6,6,5,1,4,5
708,0,0,3,2,1,5,0,2,3,6,6,5,1,4,5
709,0,0,3,0,1,5,0,2,3,6,6,5,1,4,5
710,0,0,3,0,1,0,2,2,3,1,4,4,1,19,5
711,0,0,3,2,1,5,0,2,3,6,6,5,1,4,5
712,0,0,3,2,1,5,0,2,3,6,6,5,1,4,5
713,0,0,3,2,1,5,0,2,3,6,6,5,1,0,3
714,0,0,3,2,1,5,0,2,3,6,6,5,1,0,3
715,2,2,0,5,10,0,2,4,12,12,6,5,17,19,0
716,2,2,0,0,10,0,2,6,2,1,4,4,11,19,0
717,0,0,3,2,1,5,0,0,3,6,6,5,1,0,3
718,0,0,3,2,1,5,0,2,3,6,6,5,1,19,5
719,2,2,0,5,10,0,2,2,2,1,4,5,1,19,0
720,2,2,0,5,10,0,2,6,2,1,4,4,11,19,0
721,0,0,3,0,1,5,0,2,3,6,0,5,1,4,5
722,0,0,3,2,1,5,0,2,3,6,6,5,1,19,5
723,2,2,0,5,10,0,2,6,2,1,4,4,11,19,0
724,2,2,0,5,10,0,2,2,2,1,4,5,1,19,0
725,0,0,3,2,1,5,0,2,3,6,6,5,1,0,3
726,0,0,3,2,1,5,0,2,3,6,6,5,1,19,5
727,0,2,3,5,10,0,2,2,2,1,4,5,1,19,5
728,2,2,0,5,10,0,2,2,2,1,4,5,1,19,0
729,2,2,0,5,10,0,2,2,2,1,4,5,1,19,0
730,2,2,0,5,10,0,2,2,2,1,4,5,1,19,0
731,0,0,3,2,1,5,0,2,3,6,6,5,1,19,5
732,0,0,3,2,1,5,0,2,3,6,6,5,1,19,5
733,0,0,3,0,1,5,0,2,3,6,6,5,1,19,5
734,0,0,3,0,1,5,0,2,3,6,6,5,1,19,5
735,0,0,3,2,1,5,0,2,3,6,6,5,1,19,5
736,0,0,3,2,1,5,0,2,3,6,6,5,1,19,5
737,0,0,3,2,1,5,0,2,3,6,6,5,1,19,5
738,0,0,3,2,1,5,0,2,3,6,6,5,1,19,5
739,0,0,3,2,1,5,0,2,3,6,6,5,1,19,5
740,0,0,3,2,1,5,2,2,3,6,6,5,1,19,5
741,0,0,3,2,1,5,2,2,3,6,6,5,1,19,5
742,0,0,3,2,1,5,0,2,3,6,6,5,1,19,5
743,0,0,3,2,1,5,0,2,3,6,6,5,1,19,5
744,0,0,3,0,1,5,0,2,3,6,0,9,1,4,5
745,0,0,3,0,1,5,0,2,3,6,0,9,1,4,5
746,0,0,3,0,1,5,0,2,3,6,0,9,1,4,5
747,0,0,3,0,1,5,0,2,3,6,6,5,1,19,5
748,0,0,3,2,1,5,0,2,3,6,6,5,1,19,5
749,0,0,3,2,1,5,0,2,3,6,6,5,1,19,5
750,0,0,3,2,1,5,0,2,3,6,6,5,1,19,5
751,0,0,3,2,1,5,0,2,3,6,6,5,1,19,5
752,0,0,3,2,1,5,0,2,3,6,6,5,1,19,5
753,0,0,3,2,1,5,0,2,3,6,6,5,1,19,5
754,0,0,3,2,1,5,0,2,3,6,6,5,1,0,3
755,0,0,3,2,1,5,0,2,3,6,6,5,1,19,5
756,0,0,3,2,1,5,0,2,3,6,6,5,1,19,5
757,0,0,3,2,1,5,0,2,3,6,6,5,1,19,5
758,0,0,3,2,1,5,0,2,3,6,6,5,1,19,5
759,0,0,3,2,1,5,0,2,3,6,6,5,1,19,5
760,0,0,3,2,1,5,0,2,3,6,6,5,1,19,5
761,0,0,3,2,1,5,0,2,3,6,6,5,1,4,5
762,0,0,3,2,1,5,0,2,3,6,6,5,1,19,5
763,0,0,3,2,1,5,0,2,3,6,6,5,1,19,5
764,0,0,3,2,1,0,2,2,3,6,6,5,1,19,0
765,0,0,3,2,1,5,0,2,3,6,6,5,1,19,5
766,0,0,3,2,1,5,0,2,3,6,6,5,1,19,5
767,0,0,3,2,1,5,0,2,3,6,6,5,1,4,5
768,0,0,3,0,1,5,0,2,3,6,6,5,1,4,5
769,0,0,3,2,1,5,0,2,3,6,6,5,1,19,5
770,0,0,3,0,1,5,0,2,3,1,0,9,1,4,5
771,0,0,3,0,1,0,2,2,3,1,4,5,1,19,5
772,0,0,3,2,10,0,2,2,3,1,4,5,1,19,5
773,0,0,3,0,1,0,2,2,3,1,4,5,1,19,5
774,0,0,3,0,1,5,0,2,3,6,0,5,1,19,5
775,0,0,3,2,1,5,0,2,3,6,6,5,1,19,5
776,0,0,3,2,1,5,0,2,3,6,6,5,1,19,5
777,0,0,3,2,1,5,0,2,3,6,6,5,1,19,5
778,0,0,3,2,1,5,0,2,3,6,6,5,1,19,5
779,0,0,3,2,1,5,0,2,3,6,6,5,1,19,5
780,0,0,3,2,1,5,0,2,3,6,6,5,1,19,5
781,0,0,3,0,1,5,0,2,3,6,6,5,1,19,5
782,0,0,3,2,1,0,2,2,3,1,6,5,1,19,5
783,0,0,3,0,1,0,2,2,3,1,4,5,1,19,5
784,0,0,3,0,1,0,2,2,3,1,4,5,1,19,5
785,0,0,3,2,1,0,2,2,3,1,4,5,1,19,5
786,0,0,3,2,1,5,0,2,3,6,6,5,1,19,5
787,0,0,3,2,1,5,0,2,3,6,6,5,1,19,5
788,0,0,3,2,1,5,0,2,3,6,6,5,1,19,5
789,0,0,3,2,1,5,0,2,3,6,6,5,1,19,5
790,0,0,3,2,1,5,0,2,3,6,6,5,1,19,5
791,0,0,3,2,1,5,0,2,3,6,6,5,1,19,5
792,0,0,3,2,1,5,0,2,3,6,6,5,1,19,5
793,0,0,3,2,1,5,0,2,3,6,6,5,1,19,5
794,0,0,3,2,1,5,0,2,3,6,6,5,1,19,5
795,0,0,3,2,1,5,0,2,3,6,6,5,1,19,5
796,0,0,3,2,1,5,0,2,3,6,6,5,1,19,5
797,2,2,0,5,10,0,2,4,12,12,6,5,9,19,3
798,2,2,0,2,10,5,0,4,12,12,6,5,9,0,3
799,2,2,0,5,10,11,5,4,12,12,1,15,9,2,3
800,0,0,3,2,1,5,0,2,3,6,6,5,1,19,5
801,0,0,3,0,1,5,0,2,3,6,0,5,1,4,5
802,0,0,3,0,1,5,0,2,3,6,0,9,1,4,5
803,0,0,3,0,1,5,0,2,3,6,0,9,1,4,5
804,0,0,3,0,1,5,0,2,3,6,0,9,1,4,5
805,0,0,3,0,1,5,0,2,3,6,0,9,1,4,5
806,0,0,3,2,1,5,0,0,3,6,6,5,1,0,3
807,0,0,3,2,1,5,0,2,3,6,6,5,1,19,5
808,2,2,0,5,10,11,5,4,12,12,1,15,9,2,4
809,0,0,3,2,1,5,0,0,7,12,6,0,0,0,3
810,2,2,0,5,10,0,2,6,2,1,4,4,17,20,0
811,2,2,0,5,10,0,2,6,2,1,4,4,17,20,0
812,2,2,0,5,10,0,2,6,2,1,4,4,17,20,0
813,2,2,0,5,10,0,2,6,2,1,4,4,17,20,0
814,2,2,0,5,10,0,2,6,2,1,4,4,17,20,0
815,2,2,0,5,10,0,2,6,2,1,4,4,17,20,0
816,2,2,0,5,10,0,2,6,2,1,4,4,17,20,0
817,2,2,0,5,10,0,2,6,2,1,4,4,17,20,0
818,2,2,0,5,10,0,2,6,2,1,4,4,17,20,0
819,2,2,0,5,10,0,2,6,2,1,4,4,17,20,0
820,0,0,3,0,1,0,2,6,2,1,4,4,1,19,5
821,2,2,0,5,10,0,2,6,2,1,4,4,17,20,0
822,2,2,0,5,10,0,2,6,2,1,4,4,17,20,0
823,2,2,0,5,10,0,2,6,2,1,4,4,17,20,0
824,2,2,0,5,10,0,2,6,2,1,4,4,17,20,0
825,2,2,0,5,10,0,2,6,2,1,4,4,17,20,0
826,2,2,0,5,10,0,2,6,2,1,4,4,17,20,0
827,2,2,0,5,10,0,2,6,2,1,4,4,17,20,0
828,2,2,0,5,10,0,2,6,2,1,4,4,17,20,0
829,2,2,0,5,10,0,2,6,2,1,4,4,17,20,0
830,2,2,0,5,10,0,2,6,2,1,4,4,17,20,0
831,2,2,0,5,10,0,2,6,2,1,4,4,17,20,0
832,2,2,0,5,10,0,2,6,2,1,4,4,17,20,0
833,2,2,0,5,10,0,2,6,2,1,4,4,17,20,0
834,2,2,0,5,10,0,2,6,2,1,4,4,17,20,0
835,2,2,0,5,10,0,2,6,2,1,4,4,17,20,0
836,2,2,0,5,10,0,2,6,2,1,4,4,17,20,0
837,2,2,0,5,10,0,2,6,2,1,4,4,17,20,0
838,2,2,0,5,10,0,2,6,2,1,4,4,17,20,0
839,2,2,0,5,10,0,2,6,2,1,4,4,17,20,0
840,2,2,0,5,10,0,2,6,2,1,4,4,17,20,0
841,2,2,0,5,10,0,2,6,2,1,4,4,17,20,0
842,2,2,0,5,10,0,2,6,2,1,4,4,17,20,0
843,2,2,0,5,10,0,2,6,2,1,4,4,17,20,0
844,2,2,0,5,10,0,2,6,2,1,4,4,17,20,0
845,2,2,0,5,10,0,2,6,2,1,4,4,17,20,0
846,2,2,0,5,10,0,2,6,2,1,4,4,17,20,0
847,2,2,0,5,10,0,2,6,2,1,4,4,17,20,0
848,2,2,0,5,10,0,2,6,2,1,4,4,17,20,0
849,2,2,0,5,10,0,2,6,2,1,4,4,17,20,0
850,2,2,0,5,10,0,2,6,2,1,4,4,17,20,0
851,2,2,0,5,10,0,2,6,2,1,4,4,17,20,0
852,2,2,0,5,10,0,2,6,2,1,4,4,17,20,0
853,2,2,0,5,10,0,2,6,2,1,4,4,17,20,0
854,2,2,0,5,10,0,2,6,2,1,4,4,17,20,0
855,2,2,0,5,10,0,2,6,2,1,4,4,17,20,0
856,2,2,0,5,10,0,2,6,2,1,4,4,17,20,0
857,2,2,0,5,10,0,2,6,2,1,4,4,17,20,0
858,2,2,0,5,10,0,2,6,2,1,4,4,17,20,0
859,2,2,0,5,10,0,2,6,2,1,4,4,17,20,0
