sample_idx,k_5,k_6,k_7,k_8,k_9,k_10,k_11,k_12,k_13,k_14,k_15,k_16,k_17,k_18,k_19,k_20,k_21,k_22,k_23,k_24,k_25,k_26,k_27,k_28,k_29,k_30
190,2,0,3,6,4,8,8,4,7,2,12,2,12,9,7,11,5,11,19,11,7,12,4,27,20,13
191,2,0,3,6,4,8,8,4,7,2,12,2,12,9,7,11,5,11,17,11,7,12,23,27,20,13
192,2,0,3,6,4,8,8,4,7,2,12,2,12,9,7,11,5,11,17,11,7,12,23,27,20,13
193,3,3,5,2,0,2,4,2,3,5,2,6,1,9,16,14,8,8,7,3,7,25,16,22,20,23
194,3,3,5,2,0,2,4,2,3,5,2,6,1,14,16,14,8,8,21,17,19,8,16,22,1,23
195,3,3,5,2,0,2,4,2,3,5,2,6,1,14,16,14,8,8,21,17,19,8,16,22,1,23
196,3,3,5,2,0,2,4,2,3,5,2,6,1,14,16,14,8,8,21,17,19,8,16,22,1,23
197,3,3,5,2,0,2,4,2,3,5,2,6,1,14,16,14,8,8,21,17,19,8,16,22,1,23
198,3,3,5,2,0,2,4,2,3,5,2,6,1,14,16,1,8,8,21,17,19,8,16,22,1,23
199,3,3,5,2,0,2,4,2,3,5,2,6,1,14,16,14,8,8,21,17,19,8,16,22,1,23
200,3,3,5,2,0,2,4,2,3,5,2,6,1,14,16,14,8,8,21,17,19,8,16,22,1,23
201,3,3,5,2,0,2,4,2,3,5,2,6,1,14,16,1,8,8,21,17,19,8,16,22,1,23
202,3,3,5,2,0,2,4,2,3,5,2,6,1,14,16,14,8,8,21,17,19,8,16,22,1,23
203,2,0,3,6,4,8,8,4,7,2,12,2,12,9,7,11,5,11,19,11,7,12,4,27,20,13
204,2,0,3,6,4,8,8,4,7,2,12,2,12,9,7,11,5,11,17,11,7,12,4,27,20,13
205,4,4,6,0,1,6,7,1,6,4,13,12,11,15,14,12,7,14,22,18,20,25,7,21,15,11
206,2,0,3,6,4,8,8,4,7,2,12,2,12,11,13,3,5,11,19,11,15,12,24,3,3,4
207,2,0,3,6,4,8,8,4,7,2,12,2,12,11,13,3,5,11,19,11,15,12,24,3,3,4
208,2,0,3,6,4,5,8,4,7,2,12,2,7,11,13,3,5,12,20,15,15,2,24,3,3,4
209,2,0,3,6,4,5,8,4,7,2,12,2,7,11,13,3,5,11,19,15,15,12,24,3,3,4
210,2,4,4,5,8,5,2,10,10,10,11,0,14,4,13,5,18,12,20,15,15,7,24,11,3,4
211,4,4,4,5,8,5,2,10,10,10,11,0,14,4,13,5,18,12,20,15,15,7,24,11,3,4
212,2,4,4,5,8,5,2,10,10,10,11,0,14,4,13,5,18,12,20,15,15,7,24,11,3,4
213,2,0,3,6,4,5,8,4,7,2,12,2,7,11,13,3,5,11,19,15,15,12,24,3,3,4
214,2,0,3,6,4,5,8,4,10,2,12,0,14,11,13,3,18,12,20,15,15,7,24,3,3,4
215,4,4,4,5,8,5,2,10,10,10,11,0,14,4,9,5,18,12,20,0,15,4,14,11,11,22
216,4,4,4,5,8,5,2,8,10,10,11,0,14,4,9,5,18,12,20,0,15,4,14,11,11,22
217,2,0,3,6,4,5,8,4,10,2,12,0,14,11,13,3,18,12,20,15,15,7,24,3,3,4
218,2,0,3,6,4,5,8,4,10,2,12,0,14,11,13,3,18,12,20,15,15,7,24,3,3,4
219,2,0,3,6,4,5,8,4,10,2,12,0,7,11,13,3,18,12,20,15,15,7,24,23,3,4
220,2,0,3,6,4,5,8,4,10,2,12,0,7,11,13,3,18,12,20,15,15,7,24,23,3,4
221,2,0,3,6,4,5,8,4,10,2,12,0,14,11,13,3,18,12,20,15,15,7,24,3,3,4
222,2,0,3,6,4,5,8,4,10,2,12,0,14,11,13,3,18,12,20,11,15,7,24,3,3,4
223,2,0,3,6,4,5,8,4,7,2,12,0,14,11,13,3,18,12,20,11,15,7,24,3,3,4
224,2,0,3,6,4,8,8,4,7,2,12,0,14,11,13,3,18,12,20,11,15,7,24,3,3,4
225,2,0,3,6,4,5,8,4,10,2,12,0,14,11,13,3,18,12,20,15,15,7,24,3,3,4
226,2,0,3,6,4,5,8,4,10,2,12,0,14,11,13,3,18,12,20,15,15,7,24,3,3,4
227,2,0,3,6,4,5,8,4,10,2,12,0,7,11,13,3,18,12,20,15,15,2,24,3,3,4
228,2,0,3,6,4,5,8,4,7,2,12,0,14,11,13,3,18,12,20,11,15,7,24,3,3,4
229,1,5,1,1,5,1,9,3,0,10,9,9,5,4,9,5,2,2,15,13,6,18,19,11,6,0
230,4,4,4,5,8,5,2,10,10,10,11,0,14,4,9,5,18,12,20,0,15,4,14,11,11,22
231,2,0,3,6,4,5,8,4,10,2,12,0,14,11,13,3,18,12,20,15,15,7,24,3,3,4
232,2,0,3,6,4,5,8,4,10,2,12,0,14,11,13,3,18,12,20,15,15,7,24,3,3,4
233,2,0,3,6,4,8,8,4,7,2,12,2,12,11,13,3,5,11,19,11,15,12,24,3,3,4
234,2,0,3,6,4,5,8,4,10,2,12,0,14,11,13,3,18,12,20,11,15,7,24,3,3,4
235,0,4,4,5,6,9,6,6,2,12,11,4,0,17,18,6,12,10,10,0,22,9,20,24,8,24
236,0,4,4,5,6,9,6,6,2,12,14,4,0,17,11,6,12,10,10,0,22,9,20,24,8,24
237,0,4,4,5,6,9,6,6,2,12,14,4,7,17,10,6,12,4,10,0,22,9,20,24,8,24
238,0,4,4,5,8,4,2,11,11,10,14,8,5,13,15,9,16,19,15,2,9,22,19,8,14,21
239,0,4,4,5,6,9,6,6,2,12,11,4,0,17,10,6,12,10,10,0,22,9,20,24,8,24
240,0,4,4,5,6,9,6,6,2,12,11,4,0,17,10,6,12,10,10,0,22,9,20,24,8,24
241,0,4,4,5,6,9,6,6,2,12,11,4,0,17,10,6,12,10,10,0,22,9,20,24,8,24
242,0,4,4,5,6,9,6,6,2,12,11,4,0,17,9,6,12,10,10,0,22,9,20,24,8,24
243,2,4,4,5,6,9,6,6,2,12,11,4,7,17,10,6,12,10,10,0,22,9,20,11,8,24
244,1,4,4,5,6,9,6,6,2,12,1,4,8,17,18,6,12,18,1,6,22,9,20,13,8,24
245,0,4,4,5,6,5,6,6,2,12,12,4,7,11,10,3,12,4,10,15,22,9,20,24,8,24
