band,importance
1-4Hz,0.14579663804421764
4-8Hz,0.13363167404105203
8-13Hz,0.14285270187026752
13-20Hz,0.13550943390518658
20-30Hz,0.07663540446886094
30-50Hz,0.03782243844696571
50-70Hz,0.04899398631938135
70-100Hz,0.05592497426045792
100-130Hz,0.0606744638368391
130-170Hz,0.056462641566743396
170-220Hz,0.027518897670281782
220-270Hz,0.022262076442196587
270-320Hz,0.019419331788744172
320-360Hz,0.01834978235581985
360-400Hz,0.01814555498298545
