cluster_id,size,jaccard_stability,n_runs
0,11,0.7937741279602051,50
1,49,0.7797549962997437,50
2,349,0.5172597169876099,50
3,238,0.576732337474823,50
4,97,0.9009824991226196,50
5,418,0.6489049792289734,50
6,3,1.0,50
7,79,0.9235183000564575,50
8,298,0.7949717044830322,50
9,151,0.6493943333625793,50
