time_bin,importance
0,0.27495559025782124
1,0.2795577314052206
2,0.27919190083050227
3,0.2691249467555163
4,0.28387006177583163
5,0.2750808616081034
6,0.28779255235794016
7,0.2853926439887251
8,0.29012618695135517
9,0.2928896042509266
10,0.2902647846530718
11,0.2978171531126828
12,0.2939194233401038
13,0.2933911212168434
14,0.2928594220976906
15,0.28372395599218425
16,0.27615382219128015
17,0.2695998100769812
18,0.2745948135866038
19,0.2715610917865474
20,0.2551179407580231
21,0.2451621240580357
22,0.23820329951226682
23,0.24524194720060066
24,0.2567329342093379
25,0.25797006383628956
26,0.2542480248615413
27,0.24830450958946365
28,0.24398751572234673
29,0.244664380934738
30,0.24395613491301382
31,0.2463541365302524
32,0.254548572001955
33,0.2603526647575054
34,0.25244316371584974
35,0.2507068938540909
36,0.24838957147668456
37,0.25661103021730447
38,0.26002687614071834
39,0.2494469423116483
40,0.24221919402317912
41,0.23267429939794448
42,0.23704883056616735
43,0.24398145651668837
44,0.22920063845507266
45,0.22695775256207712
46,0.23010071261316628
47,0.23961255472102488
48,0.2423452101692447
49,0.24235807536622447
50,0.24006180881487846
51,0.23934471090124015
52,0.23118459785400028
53,0.22078839634233788
54,0.2139584736647089
55,0.22803332528978904
56,0.23290525337021303
57,0.2321900884381215
58,0.23033598428160967
59,0.2331058961722301
60,0.23186018418737625
61,0.23684450262488346
62,0.22276078646557043
63,0.2216692242969389
64,0.22366244691769332
65,0.22708415207008967
66,0.21570715922889283
67,0.2204220043048011
68,0.22060262591558213
69,0.2268175873725098
70,0.22723376793986508
71,0.21672359360698318
72,0.2261300512842367
73,0.22525064131047184
74,0.2202464353939831
75,0.21758811609758733
76,0.2191839441921562
77,0.21249345660744395
78,0.2199388559844143
79,0.22631218864219638
80,0.2394016536146336
81,0.24570335619580166
82,0.24068435388405426
83,0.22799293934389447
84,0.22450947227046164
85,0.22571250221413344
86,0.2293946266301708
87,0.21776045395878071
88,0.21628426387079958
89,0.2151676466399941
90,0.21165679246679733
91,0.2074784778917642
92,0.2075771722962369
93,0.20891336720364612
94,0.22535835966433027
95,0.23106787362714654
96,0.21472972764649567
97,0.21924310845435918
98,0.2142391128359352
99,0.2133956091482352
100,0.21047469348035966
101,0.21619349677630922
102,0.22160987888816114
103,0.21554667568037303
104,0.2049970725119924
105,0.21744240311786245
106,0.21581174447124243
107,0.23146358058783956
108,0.21557181866091593
109,0.2163444443004851
110,0.21974063699147994
111,0.22124128310193214
112,0.2194509788212419
113,0.21092598565480702
114,0.2224276537999419
115,0.21779994134159816
116,0.21996645500033923
117,0.21685185927265865
118,0.21300422730486973
119,0.21925363999125172
120,0.2212210661548516
121,0.22256313568438973
122,0.22575360912508305
123,0.2332589359752392
124,0.22344958005980298
125,0.21911394440799317
126,0.216413311682306
127,0.221744720550852
128,0.21606189427922692
129,0.21448505707860982
130,0.22041166809779075
131,0.2220163565994655
132,0.21515923639233553
133,0.21489795757738725
134,0.21206374912923837
135,0.21542970360083805
136,0.22019456308232718
137,0.21718723525379718
138,0.21413867220152716
139,0.21648166024528934
140,0.20851778181761874
141,0.21062423130183466
142,0.20970120534307796
143,0.2192094418974056
144,0.22779153658729198
145,0.21750278317634444
146,0.21600732007959553
147,0.2237127364843921
148,0.23361310038635014
149,0.22173836655847193
150,0.2298690506802502
151,0.2262434767682905
152,0.22675444560026198
153,0.2300280969311795
154,0.2246549676479863
155,0.22906827825916573
156,0.23254604591836825
157,0.23235649785906812
158,0.22481136282807979
159,0.22257972395915543
160,0.22066679936341232
161,0.21923996445719987
162,0.22428643080314387
163,0.22201135123041604
164,0.21443807191154537
165,0.22044964228174674
166,0.22137293401916677
167,0.2220367589218547
168,0.22180207832045853
169,0.21305356756958066
170,0.21098064848756806
171,0.20815669721351793
172,0.21443406360274564
173,0.2149417871202033
174,0.21375480528786361
175,0.22180566286202294
176,0.22506652661372958
177,0.22649763830764033
178,0.22731583351669568
179,0.22780551562006185
180,0.2290411324716825
181,0.23043835349055303
182,0.2342789679499793
183,0.23119256074290026
184,0.22386559528992211
185,0.22134239918351867
186,0.21828915227553647
187,0.2121195854030907
188,0.2086466032487092
189,0.2167198237906204
190,0.2156622641549884
191,0.20776453166943887
192,0.20355773007925262
193,0.20275645068775067
194,0.20541290625438927
195,0.2119167220178972
196,0.20091173878618324
197,0.20254416770243866
198,0.20848457862037095
199,0.21214266351661742
200,0.21203208883609012
201,0.20400438337045154
202,0.19953005384878272
203,0.20660388520151388
204,0.21183564878462707
205,0.22192608813267936
206,0.22530871057418544
207,0.22824392913369806
208,0.23281188013223492
209,0.22550648401481405
210,0.22227439869802196
211,0.22383230754299888
212,0.21892821133981255
213,0.2073085383252168
214,0.20844746975426262
215,0.2127352480595042
216,0.2104998068136969
217,0.21003707032708857
218,0.20583124626367968
219,0.20284525188533337
220,0.1986919030556187
221,0.1962168433906313
222,0.1873109297688013
223,0.1927851055443448
224,0.20078302747781798
225,0.20661944970017898
226,0.2135884316144961
227,0.2149029287116799
228,0.21154804386457673
229,0.20558453102795599
230,0.20533998837399797
231,0.21140274247149518
232,0.21943279932373666
233,0.22770753598865107
234,0.22774249273877367
235,0.21514386591435186
236,0.2090163493172606
237,0.20999560191044783
238,0.2150957652607866
239,0.2164604245237572
240,0.2132705594267196
241,0.20406184477284967
242,0.2076689952256176
243,0.21182081639260167
244,0.2176047852180342
245,0.21909859573620424
246,0.22316127559856977
247,0.2249064168221874
248,0.22371186629844753
249,0.2265645579815571
250,0.23063826347451458
251,0.23328197763853065
252,0.24142902924271883
253,0.2367661468181065
254,0.22879149029343834
255,0.23668900417233693
256,0.24451653376783097
257,0.2342201679621677
258,0.2284444810571418
259,0.2248677357797085
260,0.2130173842423552
261,0.2294926592715775
262,0.24065599510611335
263,0.23368163212133752
264,0.22716341350068647
265,0.22071426267996347
266,0.22696172331529932
267,0.23154713617551767
268,0.24475802894583534
269,0.24330168883253572
270,0.24734229811492325
271,0.24800513494752244
272,0.2515814715967054
273,0.24605786863766155
274,0.2503092447899247
275,0.2460223774240934
276,0.24224139138784934
277,0.24205066964999114
278,0.24105079705003718
279,0.25058777348462496
280,0.25483893459052454
281,0.24821219176098422
282,0.24142806343162454
283,0.23212732213118126
284,0.2372139941823189
285,0.2514206421814621
286,0.2503322376932388
287,0.256288176643692
288,0.26496437182302995
289,0.2626240934409858
290,0.2532771412193614
291,0.24957632320683376
292,0.24868492041367246
293,0.25399966920873057
294,0.2603408454718053
295,0.26913537540047383
296,0.2765732994188698
297,0.27576823725140753
298,0.2736720828074623
299,0.27441729212887883
