band,importance
1-4Hz,4.967513141572621
4-8Hz,4.600453682358865
8-13Hz,4.5416027576034255
13-20Hz,4.883062432302149
20-30Hz,5.278819382352415
30-50Hz,5.36861131051688
50-70Hz,5.149262634511948
70-100Hz,4.8222640509528665
100-130Hz,4.519021654577205
130-170Hz,4.264813321069202
170-220Hz,3.8085216939585878
220-270Hz,3.920533504432189
270-320Hz,4.030512813308476
320-360Hz,4.310724262444177
360-400Hz,4.5533932689409005
