sample_idx,k_7,k_8,k_9,k_10,k_11,k_12,k_13,k_14,k_15,k_16,k_17,k_19,k_20,k_21,k_22
100,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21
101,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21
102,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21
103,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21
104,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21
105,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21
106,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21
107,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21
108,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21
109,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21
110,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21
111,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
112,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21
113,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21
114,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21
115,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21
116,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21
117,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21
118,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21
119,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21
120,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21
121,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21
122,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21
123,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21
124,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21
125,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21
126,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21
127,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21
128,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21
129,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21
130,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21
131,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21
132,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21
133,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21
134,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21
135,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21
136,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21
137,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
138,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
139,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
140,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
141,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
142,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
143,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21
144,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21
145,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21
146,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21
147,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21
148,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
149,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
150,6,7,8,9,10,11,12,13,13,14,15,17,18,18,19
151,6,7,8,9,10,11,12,13,13,14,15,17,18,18,19
152,6,7,8,9,10,11,12,13,13,14,15,17,18,18,19
153,6,7,8,9,10,11,12,13,13,14,15,17,18,18,19
154,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
155,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
156,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
157,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
158,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
159,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
160,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
161,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
162,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
163,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
164,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
165,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
166,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
167,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
168,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
169,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
170,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
171,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
172,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
173,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
174,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
175,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
176,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
177,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
178,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
179,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
180,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
181,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
182,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
183,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
184,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
185,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
186,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
187,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
188,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
189,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
190,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
191,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
192,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
193,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
194,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
195,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
196,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
197,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
198,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
199,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
200,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
201,5,5,6,7,8,9,10,11,11,12,13,15,16,16,17
202,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
203,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
204,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
205,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
206,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
207,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
208,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
209,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
210,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
211,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
212,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
213,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
214,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
215,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
216,5,5,6,7,8,9,10,11,11,12,13,15,16,16,17
217,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
218,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
219,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
220,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
221,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
222,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
223,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
224,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
225,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
226,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
227,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
228,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
229,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
230,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
231,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
232,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
233,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
234,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
235,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
236,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
237,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
238,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
239,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
240,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
241,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
242,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
243,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
244,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
245,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
246,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
247,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
248,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
249,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
250,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
251,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
252,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
253,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
254,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
255,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
256,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
257,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
258,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
259,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
260,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
261,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
262,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
263,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
264,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
265,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
266,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
267,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21
268,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21
269,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
270,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21
271,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21
272,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21
273,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21
274,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21
275,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21
276,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21
277,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21
278,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21
279,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21
280,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21
281,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21
282,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21
283,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21
284,6,7,8,9,10,11,12,13,13,14,15,17,18,18,19
285,5,5,6,7,8,9,10,11,11,12,13,15,16,16,17
286,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21
287,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21
288,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21
289,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21
290,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21
291,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21
292,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21
293,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21
294,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21
295,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21
296,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
297,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21
298,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21
299,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21
300,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21
301,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21
302,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21
303,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21
304,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21
305,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21
306,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21
307,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
308,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
309,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
310,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
311,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
312,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21
313,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21
314,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
315,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
316,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
317,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21
318,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21
319,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
320,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
321,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
322,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
323,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21
324,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21
325,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21
326,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21
327,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21
328,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21
329,5,5,6,7,8,9,10,11,11,12,13,15,16,16,17
330,6,7,8,9,10,11,12,13,13,14,15,17,18,18,19
331,6,7,8,9,10,11,12,13,13,14,15,17,18,18,19
332,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
333,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
334,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
335,6,7,8,9,10,11,12,13,13,14,15,17,18,18,19
336,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
337,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21
338,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21
339,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21
340,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21
341,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21
342,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21
343,6,7,8,9,10,11,12,13,13,14,15,17,18,18,19
344,6,7,8,9,10,11,12,13,13,14,15,17,18,18,19
345,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21
346,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21
347,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21
348,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21
349,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21
350,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21
351,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21
352,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21
353,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21
354,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
355,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
356,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
357,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
358,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
359,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
360,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
361,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
362,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
363,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
364,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
365,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
366,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
367,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
368,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
369,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
370,6,7,8,9,10,11,12,13,13,14,15,17,18,18,19
371,6,7,8,9,10,11,12,13,13,14,15,17,18,18,19
372,6,7,8,9,10,11,12,13,13,14,15,17,18,18,19
373,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
374,6,7,8,9,10,11,12,13,13,14,15,17,18,18,19
375,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
376,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
377,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
378,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
379,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
380,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
381,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
382,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
383,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
384,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
385,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
386,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
387,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
388,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
389,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
390,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
391,6,7,8,9,10,11,12,13,13,14,15,17,18,18,19
392,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
393,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
394,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
395,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
396,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
397,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
398,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
399,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
400,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
401,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
402,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
403,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
404,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
405,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
406,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
407,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
408,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
409,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
410,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
411,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
412,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
413,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
414,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
415,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
416,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
417,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
418,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
419,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
420,6,7,8,9,10,11,12,13,13,14,15,17,18,18,19
421,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
422,6,7,8,9,10,11,12,13,13,14,15,17,18,18,19
423,6,7,8,9,10,11,12,13,13,14,15,17,18,18,19
424,5,5,6,7,8,9,10,11,11,12,13,15,16,16,17
425,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
426,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
427,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
428,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
429,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
430,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
431,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
432,6,6,7,8,9,10,11,12,12,13,14,16,17,17,18
