time_bin,importance
0,0.17039415700330074
1,0.15929095143528482
2,0.1301058808387672
3,0.1311240796244924
4,0.13238424693894402
5,0.12203666616009616
6,0.13395007730141428
7,0.12267443501648959
8,0.1159189991574478
9,0.11284229571072632
10,0.11635392381485818
11,0.11583503774111094
12,0.10762697193075416
13,0.12594167263863698
14,0.11190000020669243
15,0.1474324867594254
16,0.12852748535696346
17,0.10687456076435811
18,0.11828271396925281
19,0.10652754654676934
20,0.1062722386563313
21,0.08796799878940682
22,0.09729119352154325
23,0.12213791181334163
24,0.13295896508807092
25,0.11466206069582387
26,0.098415596766048
27,0.11327100574857779
28,0.10595387308302077
29,0.166590256621617
