k,cluster,condition,n,onset_pct,crosses,onset_stim_pct,onset_resp_pct,resp_carryover,peak_pct,peak_db,peak_stim_pct,peak_stim_db,peak_resp_pct,peak_resp_db,mean_db,auc_post_go
16,9,reading,89,2.4999999999999996,True,2.4999999999999996,60.166666666666664,False,74.16666666666667,1.508330481775691,2.833333333333333,0.9306823111474953,74.16666666666667,1.508330481775691,0.30013674349962977,0.6958379190654883
16,10,audio,15,3.833333333333333,True,3.833333333333333,50.166666666666664,True,40.83333333333333,-2.7933228890101116,40.83333333333333,-2.7933228890101116,56.166666666666664,-2.1536159753799438,-1.3516590114413347,-1.0569912745773584
16,10,picture,15,0.16666666666666666,True,0.16666666666666666,50.166666666666664,True,57.83333333333333,-2.3961139917373657,48.49999999999999,-2.095330688357353,57.83333333333333,-2.3961139917373657,-1.0467859755253366,-1.1929486650758319
16,10,reading,15,1.1666666666666667,True,1.1666666666666667,50.166666666666664,True,48.166666666666664,-2.9819082339604694,48.166666666666664,-2.9819082339604694,52.83333333333333,-2.5860180934270223,-1.3347247842771757,-1.1126487414209858
16,11,audio,37,15.166666666666666,True,15.166666666666666,50.166666666666664,True,41.83333333333333,-1.7344107305681384,41.83333333333333,-1.7344107305681384,69.16666666666667,-1.6693657064760052,-0.6610027305119284,-0.6141099881300538
16,11,picture,37,24.5,True,24.5,50.166666666666664,True,79.5,1.4096876606345177,47.166666666666664,-1.0146871406484295,79.5,1.4096876606345177,-0.26924192966838056,-0.10341604439748707
16,11,reading,37,5.833333333333333,True,5.833333333333333,50.166666666666664,True,64.83333333333333,-2.0376107161109513,40.166666666666664,-1.5188313344040432,64.83333333333333,-2.0376107161109513,-0.8141171725281985,-0.7578451741561225
16,12,audio,99,2.1666666666666665,True,2.1666666666666665,62.166666666666664,False,3.833333333333333,2.042550170812944,3.833333333333333,2.042550170812944,76.83333333333333,1.0037342679094186,0.6854019957852316,0.5812922752750737
16,12,picture,99,65.16666666666667,True,,65.16666666666667,False,80.83333333333333,1.047339078655109,15.833333333333332,-0.18591340467089204,80.83333333333333,1.047339078655109,0.27729848558813214,0.5919138060098114
16,12,reading,99,69.5,True,,69.5,False,83.16666666666667,1.046503070215083,36.166666666666664,-0.3135603045659008,83.16666666666667,1.046503070215083,0.17533703062687675,0.42975752839104747
16,13,audio,58,12.833333333333332,True,12.833333333333332,53.83333333333333,False,90.16666666666667,-0.9151043825429576,13.166666666666666,-0.7855087065234266,90.16666666666667,-0.9151043825429576,-0.3450117277691177,-0.38494669277064236
16,13,picture,58,80.16666666666667,True,,80.16666666666667,False,80.5,-0.6235246504175251,17.166666666666668,-0.3990431592221661,80.5,-0.6235246504175251,0.03390436469899674,0.04959137688596499
16,13,reading,58,0.5,True,0.5,51.166666666666664,False,82.83333333333333,1.4335760867929663,9.833333333333332,1.3699286270501285,82.83333333333333,1.4335760867929663,0.7989951287752728,0.8101839881202463
16,14,audio,258,63.83333333333333,True,,63.83333333333333,False,68.5,0.6481848165244875,33.166666666666664,0.20646171458246,68.5,0.6481848165244875,0.1520853800957397,0.26924966472531253
16,14,picture,258,62.49999999999999,True,,62.49999999999999,False,73.83333333333333,0.7483661375816211,35.49999999999999,0.22773550955753308,73.83333333333333,0.7483661375816211,0.2272806336377657,0.3580318456813796
16,14,reading,258,2.4999999999999996,True,2.4999999999999996,68.16666666666667,False,76.83333333333333,0.7641101732828416,2.833333333333333,0.5558300938036711,76.83333333333333,0.7641101732828416,0.20246873647108246,0.3092709968070911
16,15,audio,12,2.1666666666666665,True,2.1666666666666665,59.49999999999999,False,4.166666666666667,5.3588197231292725,4.166666666666667,5.3588197231292725,82.16666666666667,2.434833159049352,1.777910940944308,1.1032013165174672
16,15,picture,12,22.833333333333332,True,22.833333333333332,50.166666666666664,False,84.16666666666667,2.508078119562318,23.166666666666668,0.5162997816999754,84.16666666666667,2.508078119562318,0.8245037074264716,1.406846638188969
16,15,reading,12,55.49999999999999,True,,55.49999999999999,False,84.83333333333333,2.1705264945824942,39.83333333333333,-0.44280452902118367,84.83333333333333,2.1705264945824942,0.3771185784691241,0.8397862789135576
17,0,audio,57,8.166666666666666,True,8.166666666666666,59.166666666666664,False,75.16666666666667,1.7182486046824539,37.166666666666664,-1.2402631424759563,75.16666666666667,1.7182486046824539,-0.017308532795399904,0.5941196375581427
17,0,picture,57,16.833333333333332,True,16.833333333333332,50.166666666666664,True,85.5,1.788883178119074,49.83333333333333,-0.9324439455542648,85.5,1.788883178119074,-0.039696989429679565,0.46831819709657263
17,0,reading,57,2.4999999999999996,True,2.4999999999999996,50.166666666666664,False,74.5,2.552488142983955,2.833333333333333,0.8318781580009065,74.5,2.552488142983955,0.2722005728365752,0.8801798877878508
17,1,audio,110,55.83333333333333,True,,55.83333333333333,False,56.49999999999999,0.613610535656864,46.49999999999999,0.48522090808573093,56.49999999999999,0.613610535656864,0.24567255428041898,0.29137888641166987
17,1,picture,110,7.166666666666667,True,7.166666666666667,50.166666666666664,True,26.833333333333332,1.06476912999695,26.833333333333332,1.06476912999695,54.83333333333333,0.9363197441636162,0.6338908842637483,0.5184105069464829
17,1,reading,110,2.1666666666666665,True,2.1666666666666665,50.166666666666664,False,2.4999999999999996,0.9718157030827239,2.4999999999999996,0.9718157030827239,63.49999999999999,0.8392845253375444,0.5103351076288163,0.5082539042462497
17,2,audio,247,100.0,False,,,False,67.83333333333333,0.41479492796441686,33.166666666666664,0.2210675866987843,67.83333333333333,0.41479492796441686,0.07836559441338536,0.13603428945820611
17,2,picture,247,100.0,False,,,False,73.83333333333333,0.40686609582369393,23.166666666666668,0.1779098401786637,73.83333333333333,0.40686609582369393,0.10094052137057874,0.1510335450661947
17,2,reading,247,100.0,False,,,False,76.83333333333333,0.460437153888346,2.833333333333333,0.42434793506157,76.83333333333333,0.460437153888346,0.09556756552327372,0.16036726139264798
17,3,audio,178,2.833333333333333,True,2.833333333333333,56.49999999999999,False,67.16666666666667,0.9934164271376023,3.833333333333333,0.8385584633692764,67.16666666666667,0.9934164271376023,0.4406977275203523,0.6042858435983967
17,3,picture,178,59.49999999999999,True,,59.49999999999999,False,74.5,1.2332556051191654,36.49999999999999,0.17807797711928575,74.5,1.2332556051191654,0.37584231845180055,0.681385501706865
17,3,reading,178,2.833333333333333,True,2.833333333333333,65.83333333333333,False,80.16666666666667,1.1023671004261948,2.833333333333333,0.5903947757751054,80.16666666666667,1.1023671004261948,0.27048925607595475,0.49414697328362117
17,4,audio,107,9.166666666666666,True,9.166666666666666,50.166666666666664,True,76.5,2.6223787790703996,49.83333333333333,1.1945688473844083,76.5,2.6223787790703996,0.38020825353593685,0.8847805687994404
17,4,picture,107,14.166666666666666,True,14.166666666666666,52.166666666666664,False,74.5,2.2036142889584336,20.833333333333332,-0.7698303386046786,74.5,2.2036142889584336,0.09188006255846605,0.5994084573767855
17,4,reading,107,5.833333333333333,True,5.833333333333333,51.83333333333333,False,21.5,-2.1506877157175652,21.5,-2.1506877157175652,58.166666666666664,-1.7691553875664685,-0.6634495770005666,-0.08933830698643043
17,5,audio,15,3.833333333333333,True,3.833333333333333,50.166666666666664,True,40.83333333333333,-2.7933228890101116,40.83333333333333,-2.7933228890101116,56.166666666666664,-2.1536159753799438,-1.3516590114413347,-1.0569912745773584
