k,silhouette,calinski_harabasz,davies_bouldin,n_clusters,n_singletons,min_size,max_size,size_cv
4,0.15045997500419617,109.47706554482575,1.911540671971735,4,0,54,648,0.919028694625491
5,0.15323004126548767,102.49296247616003,1.8562947496847273,5,0,54,648,1.0770263506790165
6,0.1614520400762558,98.65531811277953,1.7637305865160406,6,0,18,630,1.2127951997395168
7,0.163238063454628,95.09596542623893,1.6739714495366402,7,0,18,630,1.3424392393801494
8,0.09841321408748627,93.66394269805572,1.9464796146402923,8,0,18,383,0.9248439969283065
9,0.10133843868970871,89.15175026889598,1.9770715272597472,9,0,18,383,0.99070978292157
10,0.09654843062162399,85.517666738698,1.9256627733189091,10,0,18,338,0.9648503906072148
11,0.0938154011964798,82.34201023717084,1.9323794958366853,11,0,18,338,1.0039721749926576
12,0.0948038399219513,79.38201073853803,1.7973794893896848,12,1,1,338,1.090934846562636
13,0.09052681177854538,76.94769360528404,1.8992825962878892,13,1,1,275,0.9857745751407611
14,0.09252597391605377,74.4145693912083,1.8403600443850583,14,1,1,275,1.0536329528969766
15,0.09727693349123001,72.25743559509401,1.9145853314144587,15,1,1,275,0.9249662035718326
16,0.10063418000936508,70.17486643278028,1.9049573593997953,16,1,1,275,0.9297503655589661
17,0.08570761978626251,68.43848194188769,1.956896807979276,17,1,1,140,0.6395711561624279
18,0.08852355927228928,66.98508301067045,1.9569720515989768,18,1,1,140,0.691861348328911
19,0.0954614207148552,65.73114682867643,1.9111196432897937,19,1,1,140,0.729201956290593
20,0.09896111488342285,64.60571698408125,1.8950655656765878,20,1,1,140,0.754245135521007
