time_bin,importance
0,0.008966301035081224
1,0.20073459908293922
2,0.11433621758783008
3,0.26080760530840846
4,0.28409658342582406
5,0.04018227349813584
6,0.1402895714188057
7,0.40017858292829117
8,0.3589710619413644
9,0.2176061317796046
10,0.21083525790379495
11,0.39144012964344027
12,0.0852750653214827
13,0.08285488758687852
14,0.11424038009080972
15,0.2830201259466308
16,0.06769839376712368
17,0.151678747323467
18,0.2257338525045023
19,0.1116548241752748
20,0.07147780790064556
21,0.13653732650913186
22,0.22905734508936226
23,0.10031316553156612
24,0.05733457325853708
25,0.10476576023279545
26,0.1467522989277629
27,0.08259914303633954
28,0.15519191117751738
29,0.19423001032258472
30,0.16568209830743394
31,0.16020043833838857
32,0.05000143739766875
33,0.12447737192872693
34,0.316883074024957
35,0.17624204260585916
36,0.05700968395244572
37,0.23305609821300066
38,0.14471146613466743
39,0.2572409501797821
40,0.1518714078081944
41,0.18425017036129085
42,0.17131426248998052
43,0.3777649491593877
44,0.1942666558115644
45,0.2590743675290413
46,0.09803865234749394
47,0.25420764308674415
48,0.293715160625031
49,0.13714535134660208
50,0.01185890581202261
51,0.04951780256242414
52,0.23877544416371624
53,0.07528329718123948
54,0.01976058370715206
55,0.3014064113062014
56,0.08726545547488136
57,0.15282634806963813
58,0.1160876476368986
59,0.09670856130918319
60,0.1950413647789914
61,0.1252193192052689
62,0.05246981782409484
63,0.11966781402104192
64,0.12783094620280383
65,0.06549883903492587
66,0.12337737205586309
67,0.1377277763600627
68,0.06311452380704874
69,0.06326918806562244
70,0.14904600674370416
71,0.13816515413089112
72,0.1460439395493606
73,0.05840415570528384
74,0.10250266408102839
75,0.09404688021797547
76,0.2481523838235571
77,0.09820583540035578
78,0.1196187102459834
79,0.10635828168249152
80,0.07043958301843434
81,0.3057254031169984
82,0.09600621193837429
83,0.07382891136359972
84,0.13890038096620436
85,0.1399657830535971
86,0.11845178210321133
87,0.11837357376828046
88,0.1768263797551716
89,0.11204217650136113
90,0.23606017060019654
91,0.11989918930701444
92,0.13033463587058372
93,0.2776534787776967
94,0.13774846194519405
95,0.13708307785484605
96,0.1410783842109122
97,0.11599576977315969
98,0.07762264980299947
99,0.187548107931771
