cluster_id,size,jaccard_stability,n_runs
0,81,0.9605927467346191,50
1,128,0.48580628633499146,50
2,426,0.4682053029537201,50
4,42,0.6087095737457275,50
6,76,0.6487905979156494,50
8,138,0.47059428691864014,50
9,475,0.5786377191543579,50
10,464,0.4889873266220093,50
11,184,0.7742444276809692,50
12,88,0.278531551361084,50
