channel,0.5-4.0Hz_dB,4.0-8.0Hz_dB,8.0-12.0Hz_dB,12.0-30.0Hz_dB,30.0-70.0Hz_dB,70.0-150.0Hz_dB
FOG1,28.554674908719083,20.89131962295141,16.190625401584715,7.328360805336524,-3.1920119487395677,-7.146768620503893
FOG2,28.08849581105857,20.325272482892867,15.800279649344136,7.241387503442364,-3.3825615586122737,-7.376023302786498
FOG3,27.505400634551087,19.986229286460848,15.622889251829289,7.355294802721577,-3.496409369441557,-7.571402685989115
FOG4,27.522090085488323,19.74238293358841,15.409087789006565,7.308778663246201,-3.5575049614467202,-7.723889212941613
FOG5,27.05844655393702,19.673979077346264,15.430970421367217,7.516598699755637,-3.5435794685515694,-7.922984317516461
FOG6,27.121639670407568,19.637780623126936,15.383038713982305,7.62327602313573,-3.4624172058710685,-8.081597818639263
FOG7,27.430747758555253,19.63682734160814,15.391196676878154,7.936798470182132,-3.1684371372589246,-8.265329550655931
FOG8,27.10966449500521,19.694015832441345,15.469084048675487,8.488461412508938,-2.5041556926582933,-8.249046065659694
FOG9,27.362984571812962,19.84827437758616,15.624530880687168,9.258645535179463,-1.9245721962445212,-8.320337688049959
FOG10,27.77430057790225,20.120618054092155,15.934304549545555,10.020368193240346,-1.5689975132326122,-8.423082118762004
FOG11,27.519537513357278,20.345948998883095,16.189090338598042,10.769225984047594,-0.8320892168095565,-8.324534549045035
FOG12,27.20029862157775,20.059376644502585,16.100750652151568,10.983178268461659,-0.5701226888856604,-8.284427246245691
FOG13,25.201894121832172,18.07433878517097,14.344483268380202,7.578911895036096,-3.1813819837261685,-8.90011174513831
FOG14,24.812475905773493,18.017362426517593,14.27163744539899,7.383995178518727,-3.539937092902451,-9.029911669785438
FOG15,24.749824955870924,17.969251638449155,14.207904170977216,7.0779605659652285,-3.0564144008277028,-5.862340065778263
CPG1,27.25113050402715,20.78013662894561,16.547868432424977,10.365652581688343,1.218281054610277,-7.019964851622225
CPG2,26.211422370093974,19.465411577523263,15.579696656260374,8.52499265349636,-1.6215432446573559,-7.780104270848659
CPG3,26.828812063518132,19.12530296241399,15.309588245318032,7.847339331670587,-2.6529430792633084,-7.894648002592312
CPG4,27.25988550587889,19.06036309045396,15.318157055180123,7.631476842349277,-3.063560831945425,-7.8997395961702805
CPG5,26.1756423672289,19.06512594367768,15.429184054048235,7.589690286899906,-3.2486568330635137,-7.929978323117029
CPG6,26.395932496590895,19.14252397569671,15.646262682569976,7.709470871437944,-3.3185120675150825,-7.922869661235718
CPG7,26.332468142894243,19.243391721723246,15.859840373286392,7.8147482470290965,-3.315078097373493,-7.924677308702579
CPG8,26.417637790132236,19.413806991808972,16.15857154707206,8.039764703276758,-3.1990063226352596,-7.958790334717756
CPG9,26.431592765474385,19.760921339872397,16.636608651474155,8.34098092885874,-2.992218447183749,-7.90819238200938
CPG10,26.330090854601913,20.295257196264995,17.260402252695442,8.828385805718465,-2.6643732739563544,-7.855417937579998
CPG11,26.45951493007636,20.608131365288607,17.58495518594211,9.068813101677739,-2.4964429880646,-7.8418720017214145
CPG12,26.659800377931738,21.009380416651073,17.95652877241834,9.26499203090948,-2.3927626085987272,-7.78555526594842
CPG13,26.992158372740704,21.474389131283345,18.308933846141656,9.569480416647032,-2.227962219723147,-7.763041618381296
CPG14,27.485836130713516,21.69819151773425,18.238051525184815,9.767881063652775,-2.0433470657472634,-7.727751416332593
CPG15,27.84432633622647,21.43090135385802,17.669475776405093,10.01171997682715,-1.926238298047118,-7.7078161949475135
TPG1,38.182299727842214,27.636093723194442,18.682755106245168,8.50152784611287,-0.2973595090498583,-4.920264162253214
TPG2,38.2591064876475,27.793653178143195,19.28596457444095,8.417134496101827,-1.3757000709009968,-5.077647615225127
TPG3,38.49313782536683,28.237917834912395,20.26190148061783,8.6025335213412,-1.582497787810788,-5.128787584809478
TPG4,39.3325802422518,28.742836985390575,21.31299972633363,9.419100800863172,-1.4907656492322559,-5.105972521213699
TPG5,40.27117911129343,29.281962758400212,22.258140733743595,10.655597634123513,-1.1990602478373997,-5.043169512978655
AG1,35.09068504701454,25.1057792858546,20.509560552424908,11.44130597889489,2.4706840265713907,-5.1818369441429635
AG2,33.65317550440008,23.924762304975,19.499167413751376,11.364074539839986,3.734078297348642,-4.452579374324463
AG3,35.66148515779882,23.764509045355762,18.95781642345859,11.722111465407693,3.177838710746851,-4.841064120185882
AG4,35.82584428577117,23.22710367364182,17.889923554561335,10.636883673841266,-0.14047222285597533,-5.457402781522933
AG5,34.42475409730142,24.414728347593243,17.94857557416763,9.991652662715092,-0.7587937491707119,-5.602986715524929
AG6,34.55568364365467,24.66132585759709,17.828317544395716,8.788247401264623,-1.4965404364341524,-5.704016218540076
AG7,34.89221380931264,25.0719084063511,18.32480779750007,8.571675938623223,-1.7876271651632216,-5.711646232414416
AG8,34.964080859833594,25.381876276027157,18.905081685837775,8.678833944494322,-1.9263869790563153,-5.69531571343386
AG9,34.84840803986252,25.64970654310297,19.439781578833433,8.915662542176399,-1.9030645670611612,-5.643643961190591
AG10,34.97009079041745,25.8806740121058,19.74361947767808,9.335356201623854,-1.7535317488706164,-5.5873704176029735
AG11,35.84913029798241,26.995537826752503,21.051382338768235,10.361434202653765,-1.3192788219356137,-5.450137031417488
AG12,33.88205394273988,23.71860885616752,17.60446955516548,9.272358573586125,-1.3293175346826633,-5.210006905089017
HAG1,42.06728849889827,33.65003063829245,27.61999094101129,24.026106938635973,11.18843525510059,-1.2888281505132797
HAG2,40.90306975967847,32.68881481313024,26.567588365648376,22.46362456633296,10.01441452128797,-1.9669062323052624
HAG3,35.86997532522686,28.118255338676313,23.812718185275322,18.07179930291581,7.581604440448376,-3.009277712080462
HAG4,31.374181177955794,23.473926679958634,18.130506809411244,10.946682424385225,1.4647356796544027,-5.466296081919038
HAG5,30.47442007098197,22.52574831160248,17.613003800578007,9.068066561323256,-0.8061227384022219,-6.009007751042044
HAG6,29.292734235297765,22.087260424176243,17.87485268306395,8.238188329311518,-2.064851107440646,-6.364468847302017
HAG7,28.5288054559389,21.76767820699535,18.24295454479539,8.443581756550973,-1.9981803984857855,-6.39620994908344
HAG8,28.330216784739807,20.900661610057778,17.31312611031467,8.93864668053496,-1.1283732820623762,-6.142762610684465
HAG9,28.460384222220828,20.540495219740063,17.48798084349267,9.982565107197376,-0.3261282299657434,-5.940579396063907
HAG10,28.291340832974207,20.877822973923262,17.939423427567824,10.210735561460869,-0.4189725423888174,-6.077394067381014
HAG11,28.539289065423695,20.989718967455993,18.49507691184838,10.457110277224023,-0.6800436321999997,-6.232220467710507
HAG12,28.47462079280228,21.89242268259822,19.256375427968383,10.999645365862952,-0.6438381171066385,-6.367349155212881
E1,50.292153605034535,39.350239947834496,34.949687263819605,30.49407691320215,32.72364161909435,29.08778711710537
E2,50.31582775920507,39.26952272902933,34.9094598403172,30.432232770487808,32.716364736019116,28.988996957709332
E3,29.972401543406814,24.72239727367713,22.431183044237766,19.390681524713283,18.54561109007355,18.406298196513237
E4,30.05692405631206,24.921377909272174,22.705030824072594,19.75935127902232,18.584970402436152,17.94056881122268
PHG1,35.352592939334635,28.436895865836636,21.723232532658336,15.7989693027691,6.908325813597083,-2.7204485693331533
PHG2,32.92872325822189,27.200924964633572,19.90867337607251,12.57498738770961,5.190574198797387,-3.835140972162246
PHG3,30.791594059398673,23.501661652600127,18.309935304301,10.93657207751394,1.6923334889640003,-5.432695670385707
PHG4,28.683523185442596,21.92707132586675,17.951117823174286,9.081922191109397,-1.2711090153556255,-6.199965175367714
PHG5,28.47417799079193,22.06828231105103,18.764598556711185,8.782287785709729,-1.959211186487644,-6.4095334289851476
PHG6,28.082252804909253,22.15071556381809,19.544860882283153,8.90040240650975,-2.19456228913432,-6.466667642867755
PHG7,27.61608501685446,21.932299275747354,19.99524856805526,9.158932757347733,-2.1196351047610045,-6.498391187518682
PHG8,27.288344329642463,21.621319021958072,19.76504033337378,9.305594567856284,-2.0573701286969444,-6.525513002181393
PHG9,27.026089812149035,21.3774026780034,19.443781016686835,9.45552890643079,-2.0574413602233994,-6.544416550940762
PHG10,27.179619810113763,21.64846922762191,19.871282068594596,9.890008957971375,-1.8666553507169894,-6.5355366484325845
PHG11,27.29853841036752,21.52785266988855,19.43254574756321,10.239726847286441,-1.2437893077974511,-6.420318284301655
PHG12,27.780443031793673,20.726191638573958,17.810630648869548,11.794518517504052,0.14139408170062326,-6.102444480725735
IAG1,32.012094220149436,24.33204721734416,18.568071574283948,8.63495912192942,-2.4008788400452823,-6.679650946434751
IAG2,30.577377612518593,23.739856108642694,18.62820393870407,8.835500648138671,-2.3552958303419764,-6.852562193270623
IAG3,29.913233521699517,23.4164184488396,18.88326915288313,9.183197195758574,-2.341149750311647,-7.040174411215577
IAG4,29.633401296733286,24.292288296596947,20.304886526811828,10.345933892617733,-1.636780259494513,-7.035719649464591
IAG5,27.577520889736263,21.24362451613916,17.16101123517661,8.944248122744478,-2.016989320919701,-7.27855655625587
IAG6,27.07565355015069,19.92773653744259,15.701580321528272,7.86588767114494,-3.0812845302067267,-7.750938488383197
IAG7,26.61704586031758,19.549615762380277,15.433578199967606,7.853833966999941,-3.236277912329655,-8.056157523196642
IAG8,26.530468601718216,19.454597759677604,15.354062648897294,7.907933842374894,-3.2865081962212357,-8.269316874348565
IAG9,26.554679645440128,19.5013379322216,15.370188119740053,8.03610465428737,-3.248034925749887,-8.492165599378353
IAG10,26.674617245011323,19.634918922492062,15.406233946683638,8.131835168515826,-3.1988356609523594,-8.648739385278883
IAG11,26.670374514211066,19.727563197874254,15.434774351868636,8.240497831654537,-3.238141759833634,-8.78888537810278
IAG12,26.532925611789413,19.891563487565687,15.50920523469612,8.444452399378106,-3.229235783541457,-8.907155723953682
IAG13,26.470945140968727,20.094234904703974,15.630694528037159,8.8570429821802,-3.058846722469146,-9.002791090828094
IAG14,26.318018416814375,20.33899141920142,15.887021919697593,9.498173429488544,-2.521644075477693,-9.019394335647542
IAG15,26.388305381378764,20.28555553675422,15.740703893595189,9.466755573367768,-2.0950145370097273,-8.93001403504272
IAG16,26.796954000143785,20.64919748222392,15.93738734360981,10.463498909037986,-0.6010009203038787,-8.447623970755327
IAG17,27.141439971996622,21.478540219866503,16.446465528772396,11.48866002412495,-0.270711766742212,-8.720795667973574
IAG18,27.98194143425459,21.11706728239055,15.982134896308981,10.411906150669786,0.3673442355805629,-8.167964830313462
IMG1,32.865752494443186,24.57830211281272,18.07007882481765,8.270674349894398,-2.123113025956057,-6.524159029075909
IMG2,32.399768579003506,24.45414981985833,18.218021033263252,8.333267222675282,-2.366677332954435,-6.713757144307385
IMG3,31.058859741301003,23.716918536210933,17.991340585252694,8.56910681724164,-2.3719091265345624,-6.948918970985008
IMG4,29.393696548634445,22.086233779368683,16.830404324011997,9.059310414371707,-0.9227181906817794,-6.748034616070536
IMG5,28.187866725222385,21.209944892756152,16.27884711676685,8.092639427739059,-2.4978793597407685,-7.264956081751474
IMG6,27.364631140183608,20.290556784455937,15.846205669061781,7.827955632315719,-3.0431477972850454,-7.670340884469934
IMG7,26.738604393702992,19.6652387220322,15.572514899115086,7.949589366266467,-3.017946511724959,-7.982429977289419
IMG8,26.52206634645354,19.574846583884607,15.59478735190127,8.372477507118592,-2.6460528326347257,-8.21083423268566
IMG9,26.42240667152396,19.54676383397605,15.598423129571222,9.202787377039728,-0.9719043709772599,-7.983992040468074
IMG10,26.527304067129972,19.55375865055167,15.494175271392534,9.237787236563273,-1.14297118198583,-8.145214192095171
IMG11,26.290913457745955,19.678233078500224,15.58216850718079,9.077603919157,-1.974025772573117,-8.58814635895123
IMG12,26.303560049644435,19.892294645760423,15.750028230204236,9.406494982806752,-1.8444140588780908,-8.746988980509492
IMG13,26.35035285479264,20.146488800021395,15.957442430688022,10.085610755960618,-1.2884098403325042,-8.767572851342681
IMG14,26.415106709901156,20.37947126268208,16.150395133137522,10.81960722409753,-0.6313697961771496,-8.72544279639131
IMG15,26.53743309419917,20.684411086140393,16.42716872504976,11.69112623397897,-0.06509778771934124,-8.682885811711111
IMG16,26.773111586419272,20.940919671297824,16.64252680572499,12.532375909961381,0.5946019001234258,-8.573202639875626
IMG17,27.026297819609777,20.296819107243078,15.91014998983292,10.639706898476232,0.4904617687542895,-8.144863358820055
IMG18,25.41291154248119,18.500164807929877,14.726451618257142,8.430694020138187,-3.130741565436715,-9.3778927394147
FOD1,30.244060785351724,22.850399608462475,17.39544251991485,8.668994228515444,-1.991901636208392,-6.267302929503008
FOD2,28.762597792074292,21.89437956858505,16.69594910993891,7.971793462722102,-2.622459643957673,-6.65915729170712
FOD3,28.483888492799956,20.932942919994638,16.012396170188282,7.762618118481328,-2.895153284361051,-6.928776487330813
FOD4,28.424752706676802,20.433867204795106,15.631131060421774,7.709223423167661,-3.0147233623832848,-7.170117492683107
FOD5,28.017739891638346,20.260857272874546,15.606208548413552,7.852089082728024,-3.0214105996251814,-7.357122881510593
FOD6,28.507318000706256,20.181335772957503,15.601151536686881,7.998786490972666,-3.0096341424999933,-7.560141574204842
FOD7,28.292856355706878,20.107804314751967,15.548869717024349,8.00932468294176,-3.024108538377513,-7.722469664272884
FOD8,26.757531530720346,20.203974542684463,15.666700614916545,8.155781180557007,-3.1128759403814783,-7.946570166986393
FOD9,26.927919277540532,20.349610956846377,15.760017054838718,8.337714589522685,-3.04235024135859,-8.283577782248656
FOD10,26.967290483888437,20.509173565684907,15.835412785702356,8.634466336271855,-2.7577404413954634,-8.580547865371775
FOD11,26.8779211013759,20.62419398541961,15.946478790174607,9.019010311678649,-2.4156060184017694,-8.712925914595484
FOD12,26.99371017925738,20.849704134295727,16.202825071560518,9.63151551012908,-1.6838874474111272,-8.79380097759859
FOD13,27.26824607836493,21.170958706118974,16.55503087956291,10.334768223032324,-1.2037196767292528,-8.940610491777644
FOD14,27.538582697749828,21.361229397615038,16.76003132634121,10.778869564095976,-0.8835525962756593,-9.115957437181441
FOD15,26.485302412326547,19.73241993263449,15.582419367032529,9.68107048444527,-1.4553328348238064,-9.369338791997752
CPD1,28.643165068998126,20.102321219515858,16.207281505799045,8.353510560689639,-2.4719301689651703,-8.008969751557151
CPD2,27.931736713587732,19.928798562450567,16.13942507018055,7.925594646768265,-3.0980443242394395,-8.05296975424773
CPD3,26.52584187748422,19.84846831587391,16.329602087622252,7.937219014894786,-3.264791624666146,-8.039152355496435
CPD4,26.95018225538254,19.931409413869098,16.573991873578873,8.128031183107032,-3.3164690198807953,-8.082139829622038
CPD5,26.455024179452984,20.258724265220536,17.14815349611278,8.736302595551646,-2.9892890866420703,-8.066157237685818
CPD6,26.407331763000325,20.82268276956095,18.049557070787923,9.311196302350588,-2.9239436624115247,-8.067339383919613
CPD7,26.539567241115112,21.110260363818703,18.504141225420582,9.538265717539552,-2.9064284615759943,-8.055317192037199
CPD8,26.686884686090746,21.21106490878992,18.698303692365833,9.704080315236276,-2.8330986961968603,-8.034274361899842
CPD9,26.868507970499145,21.300138466812413,18.82782548868607,9.930476187379508,-2.658725643077101,-7.988228914284927
CPD10,27.265408031253248,21.61344648736914,19.24267445216862,10.400652435987146,-2.398263989242159,-7.933571362458146
CPD11,27.63167199190567,21.97491917714894,19.735237847187552,10.927540891423808,-2.109860486509214,-7.874478589853569
CPD12,27.76990639331317,21.820564057178633,19.28808304168284,10.920339949851966,-1.7863289217482723,-7.781716957570396
CPD13,26.695421568110724,20.222169164160075,17.140075857987718,9.896773084564039,-2.0690512453891814,-7.87841322184012
CPD14,27.922085196139495,20.193215200583168,16.939766079996634,9.632414136261337,-2.4321310195730215,-8.2270526319604
CPD15,27.735905728799573,19.53991054733381,15.881468941583973,7.977459293280402,-2.13436076027061,-5.0641371134773285
TPD1,34.14245937773761,25.546815547008023,17.75696953714177,8.709485041418592,-1.0849448080875765,-5.049515867609868
TPD2,34.34103368131706,25.376794244241516,17.43844483632403,8.447090795163763,-1.4547043974082636,-5.16886915012711
TPD3,34.57820145715581,25.20322482797414,17.307484253757984,8.371586325669186,-1.6028402014797671,-5.251062273242832
