time_bin,importance
0,0.0026547052829062182
1,0.0030119180538966013
2,0.002705345799611126
3,0.0026169479512962173
4,0.0017389817000515954
5,0.0015039695043718615
6,0.004256663191751172
7,0.019527152124023613
8,0.021960474381502736
9,0.011856264285363863
10,0.010266390538701155
11,0.01148022107833753
12,0.010231427140602602
13,0.009885758427277831
14,0.00817363051827803
15,0.007873885202940979
16,0.005193787669709544
17,0.005299356452962578
18,0.004909825058239558
19,0.006844125854634484
20,0.004860033851588424
21,0.003135848634885443
22,0.0032302532529340207
23,0.0025457498733638725
24,0.0029511746018798567
25,0.0025435240649170107
26,0.0023439308529627527
27,0.002504359537901365
28,0.00234600412175536
29,0.003092559877708463
30,0.002577843214244981
31,0.0031360111247959723
32,0.0026924162142259993
33,0.0022750360919743607
34,0.0029495695613543558
35,0.004772499571706841
36,0.0062718926596316595
37,0.004330087054619352
38,0.004351585645098071
39,0.003452253552831839
40,0.002735577781708681
41,0.0025453223463866616
42,0.002593063063575776
43,0.002129872804205855
44,0.0017255691444787917
45,0.0021240294768404026
46,0.001959702414230892
47,0.001654500181080833
48,0.002193150998404472
49,0.001789383417218845
50,0.0017888465379529456
51,0.001897431228768005
52,0.0019590432689592387
53,0.0021407756337876727
54,0.0015602644115510216
55,0.0014206679768336175
56,0.001987415896470286
57,0.002206640549902255
58,0.0022941261585592673
59,0.002417141214499038
60,0.001802897269027363
61,0.0014988853448947717
62,0.002293849893907835
63,0.0016622974901000856
64,0.0017661581716757677
65,0.0020861738202893423
66,0.0017506350538270036
67,0.0020826396994997253
68,0.0024524456580841464
69,0.0028697376365782058
70,0.0029280461715167167
71,0.003386089954260734
72,0.002591150867845287
73,0.0019386303432783307
74,0.0024626651807220573
75,0.0031254467751316477
76,0.003560137853097852
77,0.0033721662340124676
78,0.004129905816246102
79,0.004685969924940168
80,0.003955652516644085
81,0.004859584250310089
82,0.0032765649631606676
83,0.0052627037560996634
84,0.004057600096584339
85,0.004565882878668154
86,0.0027034657616932965
87,0.0027827215088214834
88,0.0037855760492218277
89,0.0038589719349147195
90,0.0027481192832226344
91,0.0032118349080362003
92,0.0037269786453063784
93,0.0034409327678074594
94,0.00433700554822449
95,0.004152589808177001
96,0.0024996983287782887
97,0.0032370492582314255
98,0.0036328987466061145
99,0.004823657021892246
100,0.003730419693895101
101,0.005333577049088279
102,0.003458404881362624
103,0.0036513196435570454
104,0.002621097660826635
105,0.002024348649492794
106,0.002470019884055684
107,0.0027014954821921898
108,0.0032475130968568763
109,0.0031176683301700906
110,0.0015745502598772934
111,0.0017261269913507512
112,0.0026151196543837416
113,0.003070920781470591
114,0.0028571458583897535
115,0.00239124231863909
116,0.00211691828994158
117,0.0018424785553581894
118,0.0017138507085928086
119,0.0018361438562238235
120,0.0017024666917256034
121,0.0016053436047325318
122,0.001616433586608639
123,0.0021062104145647153
124,0.002893297691313444
125,0.002639253681298147
126,0.002782874701253609
127,0.002581898392751089
128,0.002386247612988587
129,0.0017605654202388905
