k,cluster,condition,n,onset_pct,crosses,polarity,onset_stim_pct,onset_resp_pct,resp_carryover,peak_pct,peak_db,peak_stim_pct,peak_stim_db,peak_resp_pct,peak_resp_db,mean_db,auc_post_go
4,0,audio,245,21.166666666666668,True,activation,21.166666666666668,56.49999999999999,False,66.83333333333333,1.6883364286957956,31.833333333333332,-0.8021683336625218,66.83333333333333,1.6883364286957956,0.23367451262825673,0.9176185441036813
4,0,picture,245,58.166666666666664,True,activation,,58.166666666666664,False,72.16666666666667,2.016895529566979,49.83333333333333,-0.3031246978621033,72.16666666666667,2.016895529566979,0.46819952583290864,1.0944331823169673
4,0,reading,245,2.4999999999999996,True,activation,2.4999999999999996,50.166666666666664,True,75.83333333333333,2.152533392456113,2.4999999999999996,0.6469698104936877,75.83333333333333,2.152533392456113,0.3164911999077279,0.93292992054424
4,1,audio,246,2.4999999999999996,True,activation,2.4999999999999996,50.83333333333333,False,4.5,1.5322117316796884,4.5,1.5322117316796884,76.16666666666667,1.2206317901429606,0.7553447017276795,0.8046219545772931
4,1,picture,246,26.5,True,activation,26.5,56.166666666666664,False,74.5,1.1371166007063254,26.833333333333332,0.510058912577127,74.5,1.1371166007063254,0.5488435277954128,0.765824625464239
4,1,reading,246,66.83333333333333,True,activation,,66.83333333333333,False,80.16666666666667,1.0986224096722719,4.833333333333333,0.29871672892382717,80.16666666666667,1.0986224096722719,0.3757223423279505,0.5882315866729254
4,2,audio,127,11.499999999999998,True,suppression,11.499999999999998,50.166666666666664,True,40.83333333333333,-1.5116700298834855,40.83333333333333,-1.5116700298834855,53.166666666666664,-1.1682008199071086,-0.562321625564455,-0.3113452302263508
4,2,picture,127,16.166666666666668,True,suppression,16.166666666666668,50.166666666666664,True,58.166666666666664,-1.0158498555891158,47.166666666666664,-0.8786780309724057,58.166666666666664,-1.0158498555891158,-0.37863201545896197,-0.222918645767243
4,2,reading,127,1.5,True,suppression,1.5,50.166666666666664,True,52.49999999999999,-1.722725691517639,42.49999999999999,-1.574695466394265,52.49999999999999,-1.722725691517639,-0.797925589975883,-0.6327095175856768
4,3,audio,648,,False,activation,,,False,71.83333333333333,0.3669041826012099,24.5,-0.21324026927457587,71.83333333333333,0.3669041826012099,0.012346880773348902,0.10968768503360717
4,3,picture,648,,False,activation,,,False,76.16666666666667,0.43751734486544097,9.166666666666666,0.26968575814590834,76.16666666666667,0.43751734486544097,0.20012770809648045,0.2549101167927224
4,3,reading,648,2.4999999999999996,True,activation,2.4999999999999996,75.16666666666667,False,76.83333333333333,0.59433803837529,2.833333333333333,0.5114757071847792,76.83333333333333,0.59433803837529,0.17762910891608985,0.24765403173307599
5,0,audio,98,3.833333333333333,True,activation,3.833333333333333,50.166666666666664,True,71.83333333333333,0.8292629840612715,49.83333333333333,0.6738439232719188,71.83333333333333,0.8292629840612715,0.40233005393367943,0.4814233432089437
5,0,picture,98,4.833333333333333,True,activation,4.833333333333333,50.166666666666664,True,26.833333333333332,1.6589594219564174,26.833333333333332,1.6589594219564174,54.83333333333333,1.2636720448808403,0.9206304113760637,0.5893712748451307
