band,importance
1-4Hz,1.6014188380837637
4-8Hz,1.4757589627611933
8-13Hz,1.4707870102118943
13-20Hz,1.575623019992275
20-30Hz,1.5946308120074395
30-50Hz,1.6885237886832114
50-70Hz,1.7382489785911097
70-100Hz,1.6197165995885727
100-130Hz,1.5307916618780921
130-170Hz,1.3408132905941221
170-220Hz,1.1918440358844706
220-270Hz,1.2132446140741948
270-320Hz,1.3770617140914456
320-360Hz,1.2992793303728496
360-400Hz,1.3657236470031169
