cluster_id,n_total,n_unknown,entropy_bits,purity,top_region,top_proportion,top_3_json,p_entropy_lower_tail,null_entropy_mean
0,182,180,1.0,0.5,supramarginal,0.5,"[[""supramarginal"", 0.5], [""precentral"", 0.5]]",0.0,4.132828002635806
1,729,332,4.147654286012368,0.16120906801007556,middletemporal,0.161,"[[""middletemporal"", 0.161], [""insula"", 0.103], [""inferiortemporal"", 0.088]]",,
2,110,8,4.0340805033303635,0.12745098039215685,middletemporal,0.127,"[[""middletemporal"", 0.127], [""inferiortemporal"", 0.108], [""postcentral"", 0.078]]",0.42,4.055139194826439
3,142,50,3.596643715793216,0.16304347826086957,inferiortemporal,0.163,"[[""inferiortemporal"", 0.163], [""middletemporal"", 0.163], [""superiortemporal"", 0.12]]",0.0,4.098666146158965
