cluster_id,n_total,n_with_coords,n_missing,distance_mm,centroid_x,centroid_y,centroid_z,spread_x,spread_y,spread_z,metric,mirror_to
0,267,174,93,53.74743687220833,-41.21543546860246,-16.151381345829744,-0.7702395056170979,16.88952879609764,22.17237917310913,31.572988675616408,mean_pairwise,left
1,197,115,82,60.56213682034823,-37.96339227427607,-7.386256153687187,-0.2913856553642647,13.47656761732252,38.11344370667065,24.76543307583871,mean_pairwise,left
2,19,6,13,14.629818431792453,-28.426559289296467,-94.26654052734375,-12.187750617663065,7.472245986094525,7.710647937278488,4.121223789530887,mean_pairwise,left
3,513,197,316,53.24151807119404,-40.85728192450431,-7.7203339346244855,3.496370702830668,13.663210443511936,29.452661720948985,25.61097184390249,mean_pairwise,left
4,542,273,269,55.582534246450116,-44.031152304275565,-14.450972843628664,6.735785548885663,17.205109868746117,25.37232193083722,29.80016519806776,mean_pairwise,left
