time_bin,importance
0,0.02343788213525566
1,0.0636207542083691
2,0.0035343499412010095
3,0.0046179901697857685
4,0.004643050823515471
5,0.005647691338772009
6,0.0038340609406808833
7,0.002711929845251959
8,0.005377102264330214
9,0.003987015418237272
10,0.0018726065513324452
11,0.0038086048956116115
12,0.0042636584315989936
13,0.0029035017497942794
14,0.004128709534489394
15,0.018048080215319073
16,0.009128505467171144
17,0.006271829224178594
18,0.0065349076088270786
19,0.008911233998390233
20,0.002218697042217932
21,0.0027386811679102506
22,0.006635485389914686
23,0.008758001088521983
24,0.006812575322922976
25,0.004571795718035699
26,0.0031996891403612503
27,0.002313481860126143
28,0.003543911778119657
29,0.00976613990066304
