cluster_id,n_total,n_with_coords,n_missing,distance_mm,centroid_x,centroid_y,centroid_z,spread_x,spread_y,spread_z,metric,mirror_to
0,83,46,37,36.288257488947245,-45.01503730856854,-36.17715018728505,5.7106270997420605,11.362658955600637,24.95990880787372,13.680722604767478,mean_pairwise,left
1,167,48,119,41.97808643802002,-49.93493378162384,-13.92704951701065,-8.369458456834158,10.47025683179011,12.590429558690817,29.566301780181714,mean_pairwise,left
2,633,373,260,57.35506211288016,-37.852884347573045,-4.435143084442568,2.679076783239202,14.491437295013542,32.35026379617706,27.177099773443835,mean_pairwise,left
3,118,98,20,58.55518513069961,-43.68903067282268,-15.614317427484357,8.606382770197731,18.15971992303107,29.05583598527456,28.300998518301753,mean_pairwise,left
4,115,73,42,47.464897012668125,-45.360056093294325,-17.80126055319832,-7.846120764335541,14.493955642615305,21.504710608336833,27.75117228916237,mean_pairwise,left
