band,importance
1-4Hz,1.2695807431781685
4-8Hz,1.153304711019703
8-13Hz,1.1531998956043001
13-20Hz,1.2961225695154728
20-30Hz,1.3126205702099751
30-50Hz,1.3372080850049843
50-70Hz,1.323153824060849
70-100Hz,1.2229413507714118
100-130Hz,1.0969008969185412
130-170Hz,1.0314719847986682
170-220Hz,0.9250760468401866
220-270Hz,0.8995157291278723
270-320Hz,0.9145695325313228
320-360Hz,0.9664537161651646
360-400Hz,0.9884290063164253
