channel,0.5-4.0Hz_dB,4.0-8.0Hz_dB,8.0-12.0Hz_dB,12.0-30.0Hz_dB,30.0-70.0Hz_dB,70.0-150.0Hz_dB
FOG1,22.658438576330614,14.795885619525833,9.284137764714128,1.0021190926847823,-11.851077774423931,-20.550536060137695
FOG2,21.107245898086948,13.12210448294678,7.8845400933343415,0.5316292437393821,-12.539358122372473,-21.905982911020185
FOG3,19.67270279985831,12.049246903385932,7.1900978631846915,0.6885967431874993,-12.757043416859943,-22.802843192501214
FOG4,19.37474627932701,11.522483566876149,6.721735826936757,0.6665576863832886,-12.756129554034214,-22.94643480623252
FOG5,18.66862385256675,11.792291810269674,7.106903079268017,1.3544375958704105,-12.284823518533535,-22.748681832038805
FOG6,19.171340539610924,12.035822607098217,7.161028522168021,1.6501683734595007,-11.6181797560866,-21.94383969762675
FOG7,20.153832628212022,12.646082445405286,7.818659278417005,2.7412500993508275,-10.138240273295082,-20.640771881228755
FOG8,19.64769439940132,13.044530226213588,8.009976273916443,3.8530832860441766,-7.677240829724944,-18.58488594650235
FOG9,20.74072033631514,13.931383992021061,9.048478816066005,5.578362180670787,-6.1714256281691,-17.524835244828562
FOG10,21.973690417457135,15.076316087011453,10.125240463911478,7.04039775565012,-5.4846480021165345,-17.109438227939386
FOG11,22.1140756155232,16.1011532866504,11.225955338024647,8.40770280929838,-3.8863146557149464,-15.744558491760102
FOG12,22.200013664079133,16.262990245129703,11.540318189932051,8.82023785068382,-3.2451546296034515,-14.959177184412107
FOG13,20.684916916850085,14.664061858988521,9.636126888999275,3.4984063059006276,-7.687386433387277,-16.381488580304755
FOG14,21.523741150306755,15.394494372132174,10.313081082817908,3.411145408095599,-7.001456424186236,-11.52686927091215
FOG15,22.538177945956296,15.878495561574939,10.881773787456734,3.143440990132656,-4.372846709552173,-4.969979876762771
CPG1,22.72308196135968,16.843724129102533,12.308133331090803,8.27153415213084,-0.5259098720353165,-14.288302286533682
CPG2,18.761301879495964,13.042646263911767,9.098641284766416,4.803303842331714,-5.613762353807384,-20.546257925111384
CPG3,19.58619092426901,12.104508890303523,8.247964769247872,3.272485584477217,-8.328818504312327,-22.37196740086349
CPG4,20.861368220898107,11.884422085280416,8.093688970914751,2.617023795649936,-9.652243720961684,-22.577549652026157
CPG5,17.495342073721254,11.746824025137752,8.184500513361376,2.457258458647976,-10.235304235443033,-22.61539299169278
CPG6,17.782593053660737,12.095883360631468,8.778017166458703,2.7803833553773605,-10.183140990352609,-21.683285289119784
