,aud|t00,aud|t01,aud|t02,aud|t03,aud|t04,aud|t05,aud|t06,aud|t07,aud|t08,aud|t09,aud|t10,aud|t11,aud|t12,aud|t13,aud|t14,aud|t15,aud|t16,aud|t17,aud|t18,aud|t19,aud|t20,aud|t21,aud|t22,aud|t23,aud|t24,aud|t25,aud|t26,aud|t27,aud|t28,aud|t29,pic|t00,pic|t01,pic|t02,pic|t03,pic|t04,pic|t05,pic|t06,pic|t07,pic|t08,pic|t09,pic|t10,pic|t11,pic|t12,pic|t13,pic|t14,pic|t15,pic|t16,pic|t17,pic|t18,pic|t19,pic|t20,pic|t21,pic|t22,pic|t23,pic|t24,pic|t25,pic|t26,pic|t27,pic|t28,pic|t29,rea|t00,rea|t01,rea|t02,rea|t03,rea|t04,rea|t05,rea|t06,rea|t07,rea|t08,rea|t09,rea|t10,rea|t11,rea|t12,rea|t13,rea|t14,rea|t15,rea|t16,rea|t17,rea|t18,rea|t19,rea|t20,rea|t21,rea|t22,rea|t23,rea|t24,rea|t25,rea|t26,rea|t27,rea|t28,rea|t29
17Networks_1,1.214130279152994,1.1610631428516232,0.9553982976463755,0.5843317051027002,0.5270832744444994,0.423938510393162,0.31955155464973645,0.2734654076533495,-0.012310110868617172,0.034008854920077776,-0.0005187146816047056,-0.18769850569767427,-0.01810787713113102,0.26481323540223756,0.3131758014348773,0.6129229291225228,0.8827605793376898,0.7238836549646236,0.5496880571634741,0.4499316199381577,0.39421876764656427,0.24474467850229614,0.357342233456414,0.35608723969233147,0.3391834614550264,0.20879229948890257,0.046366579357230334,0.01562653818020456,0.03540555737267526,-0.16020327951524793,0.32061998430037486,2.4253104014658473,3.1457158470615534,3.12871243707501,3.2078444998002054,3.2488767315580813,3.0176151735358023,2.7018439221486776,2.5218427850641087,2.419526219830674,2.351835031010636,2.349915913206146,2.025230204507542,1.6994493722730104,1.5863467608575854,1.2971067013355824,0.7661850882923242,0.46111988740859344,0.2221994838481008,0.10162011448672326,-0.10300680962751677,-0.11487550221604209,0.07877486931162062,-0.12757646690961175,-0.053142030819532914,-0.16666195317367366,-0.2727099135059371,-0.2993241413141835,-0.24557557801828184,-0.13132315619047977,2.453863590077009,2.7933553652216014,1.5200197532344715,1.1037557667635078,0.6000695410181026,0.3856938936703763,0.32096443056586516,0.08382492447081848,-0.03798899332428679,0.03964595485911959,-0.12604087720824392,-0.12262450284838186,-0.24757717299074972,-0.2654178524461503,-0.0853471679501426,-0.19471789594865044,-0.7259543383832192,-0.6606592634600674,-0.35017600374882707,-0.39096344538510047,-0.5209285220299154,-0.4570125703531476,-0.794052737872936,-0.9117847691283825,-1.0482381143771633,-1.0632238513542627,-0.8876816942977486,-0.46091631972243263,-0.7672427605176195,-0.925095764936965
17Networks_10,-0.5106182504693034,-0.5271258150345042,-0.6198854476097607,-0.5894923348009755,-0.665592504386996,-0.7113663623618859,-0.3435290781938675,-0.29095665545532184,-0.29467565007966157,-0.15985339407279522,-0.2534318967367919,-0.14869334554485703,0.04506930978844859,-0.05481687812097733,-0.21291929710575425,-0.2593731047798111,-0.46151658915052635,-0.4138670146621948,-0.4233306525867315,-0.5682657088007669,-0.9034711522525206,-0.8445188253841066,-0.9379639899889014,-0.8684694134121154,-0.8920162442830083,-0.869302334494863,-0.7362695539643039,-0.7879592036204263,-0.7813656408675896,-0.5794960312073835,-0.27717651491119033,-0.12377482733640402,-0.09333097799311614,-0.2107482930405841,-0.38016559636565084,-0.235475266207207,0.16925338578773913,-0.03066089319533511,-0.1909800952155823,-0.3331890122324742,0.057837865427834596,0.17702482361576957,0.1572344757971186,-0.013116374614583847,0.16172244633735652,0.1621663061265619,0.13746790975586057,0.17162040727753922,-0.006666572142218349,-0.2715447138732566,-0.30348567596920206,-0.5486558356318125,-0.6811513053014469,-0.7746973970631458,-0.8877344109223854,-0.39291787612233003,-0.21468377019904042,-0.6402185726998362,-0.625429092150712,-0.3457626264568735,0.574947677844977,0.6004751300903216,0.658257905533236,1.017352961681769,0.9510887203718256,0.8325756251487013,0.6587217383112204,0.8679500570106404,1.0212428221197,0.7507267401166535,0.8645017684427105,1.0256620364253488,0.9810917139664505,0.8140319406738068,0.705019683118005,0.6433467552261789,0.956134557237335,0.9408077599629231,0.29711088219463916,0.18593902833824058,0.02951717156368638,-0.14016132631278677,0.057149157215596366,0.0833939691776425,0.20224952906782673,0.2423523765121341,0.5618158490910343,0.35957680886234933,0.5303323088930347,0.6054547420688872
17Networks_11,0.02484605869319819,0.030246160879212912,0.2657239016960542,0.14987745803513353,0.14233149042362503,0.042687632544676335,-0.06518089645161465,-0.028006526759412093,-0.02484782099255001,-0.0009673962253101305,0.15191458799813115,0.2886273178429447,0.5369205024775521,0.8165919813139418,0.9568634521325607,1.1831296367676087,0.4356677847007805,0.1664188281662587,-0.3047091033395632,0.5534468443155944,0.8477486248551027,0.9938343273477712,0.8565846777629653,0.7248984248317258,0.7088380389378681,0.3892784428786329,0.08643595267016946,-0.043194772507342244,0.26481694195358263,-0.1288507657862782,0.2855461382091685,0.39032371050804365,0.20988559336121093,0.04587382870724954,-0.033757279386078254,-0.026494126658335115,-0.34030495807124284,0.004984021429846497,0.3122917697694988,0.8932282322491703,0.5803791678902606,0.073387170810777,0.36744048832708787,0.6514201946041778,0.6417180260488522,0.7608866942082498,0.6502155479865542,0.09378162546187888,-0.4255107423812303,-0.35092728260484674,-0.0784658259599062,0.18628793497427035,0.46888573478077966,0.31740864533672675,0.5473017504456636,0.24075686681635886,-0.09433581907333964,0.0576583831742662,0.09698840756275195,0.8484302863501321,-0.2764177831913305,-0.29310877303463445,-0.502592518363828,-0.15633447754195273,-0.6213128340867071,-0.819448255080428,-0.9351917933626888,-1.0913495736653875,-0.4724429363137206,-0.43687446299851806,-0.8615794357981658,-0.474992553397608,-0.3463319221802741,-0.40460190771870813,-0.16310019391426328,0.6880293266530192,-0.43648529075446163,-0.6806947137167604,0.1476775663275201,-0.12618759581328234,-0.2535213537821615,0.17843310407549018,-0.09827759213460957,0.16068562840132314,0.3085884638983718,0.09495000480298108,0.18280954480220357,0.628871048322382,0.1194499130167615,0.19277506450994283
17Networks_12,-0.22469532385876254,-0.32682957093851606,-0.23278389073859201,-0.186472170051539,-0.16668131774486672,-0.13608928989526953,-0.14757711782330457,0.02806822223923263,0.04553314312114403,0.06690390934065715,0.13693459375028183,0.2607399624915011,0.2447657142586052,0.20951695225611394,0.11855106117010772,0.07234185289040079,0.0053621497890238325,-0.106927524143986,-0.20563390594559502,-0.2751352213561387,-0.24715678819382733,-0.2974957531537423,-0.19414252566581544,-0.18916742942106415,-0.25150339553227086,-0.2914720668997712,-0.31042974235310344,-0.28475052889628105,-0.2755975981392163,-0.2792441962549864,0.18551603860916963,0.11909197078606694,0.021020136774902755,0.07378166307692452,0.17882507986933185,0.12908994782004027,0.1220555653228785,0.08953242635154711,0.10026378606359346,0.20938776493476646,0.2777149027499058,0.1865145976179983,0.1401119212021137,0.20095999533495293,0.17255445599848063,0.14671263937398013,0.11790615190851651,0.09596357891930693,0.029368524698698488,-0.05891237275888482,-0.19942739872529075,-0.23022271323308774,-0.2296320881756412,-0.36784317057936594,-0.34923677204803194,-0.3426788704716309,-0.41539702194906275,-0.43127038344559543,-0.28132640934684366,-0.19852852460637932,-0.04701145319483885,0.03649695530527729,0.17047443664628611,0.15017273688828398,0.18321439298483688,0.16491049652429735,0.1442915006970619,0.21069412669774473,0.21322374205123376,0.270356015054446,0.35345533698674875,0.29628843893455864,0.24579010862351736,0.2319641611554207,0.2584427906469687,0.16617048813863217,0.25239012964437596,0.2134622777836875,0.10501526515806243,-0.04398506898615751,-0.1244265581127735,-0.1315565658729438,-0.18507180704373088,-0.2251846461845123,-0.2136285276473214,-0.23086446643995467,-0.23365248390481258,-0.0562535354816336,0.0004103832341582864,0.004767945927638793
17Networks_13,-0.1079091551577071,-0.19970066491717173,-0.21008296113096667,-0.2498502338340329,-0.28968428516011063,-0.23407381631586904,-0.23850380265179047,-0.18985979575088954,-0.19664748142767446,-0.24200430856748012,-0.2429393963825538,-0.23189689451935472,-0.23782276692777468,-0.32190159891928166,-0.287716375174038,-0.32483330734176513,-0.288262621557234,-0.26966360745745643,-0.23472605734223131,-0.2074679739236714,-0.1852184910929954,-0.1672631737634274,-0.25673179005767155,-0.29318209383935173,-0.29124259564763855,-0.2331828096761948,-0.16298515250036444,-0.036492351026615355,-0.06656156686143437,-0.03882138630783667,-0.05324426271722634,-0.22991727889763428,-0.2164397252422206,-0.2007655265997955,-0.13348004711884426,-0.1463079895788895,-0.09683475025579126,-0.1625999283958569,-0.11736197674505958,-0.15445802994958793,-0.21048551797006484,-0.19584672839515843,-0.346975127368851,-0.2704529069437038,-0.30795542647476815,-0.22531782397399946,-0.21649635264286127,-0.32899661850949596,-0.3096852866472864,-0.324908759380068,-0.32416063235099496,-0.2712523691505079,-0.33984030055837194,-0.350218670041762,-0.38971394415000304,-0.40361351185726785,-0.3956310137145298,-0.33503616933356645,-0.3698590861898673,-0.37538731871044007,-0.23831051512960746,-0.18563882601426251,-0.02657522997954605,-0.0008644291820445934,-0.016902994936847087,-0.01983551615933236,0.015002432369430756,0.055975105782518846,0.03368369886939524,-0.020042909366016857,-0.048094526129458845,-0.016275056959647937,0.033761753901033816,-0.02856290688325355,-0.07549417239585147,-0.12906252810049815,-0.06834414948245385,-0.05951996642478885,-0.1671318337311709,-0.22446508277792201,-0.18570225419371025,-0.17023943348125534,-0.06195561433285671,-0.05352299031867764,-0.09278054744844824,-0.15672441202477472,-0.10116474550484822,-0.09618280045369924,-0.020812611004822946,0.09866599485262492
17Networks_14,0.8891434932802437,1.4200031222983447,1.2796966589482002,1.2583785064969901,1.235276305905082,1.235949095032891,1.1824630256889188,1.1893081229036944,1.2241696457788842,1.167659860707608,0.9885238748383882,0.5748986008250301,0.15975625895856568,0.05075849165944163,0.057876377636687716,0.10882936631951008,0.00018642815490386305,-0.12357249241143592,-0.06658436128852467,8.4699393854207e-05,0.11733137133277212,0.19418544626122683,0.31473180212423196,0.4101986433687722,0.4602157156155379,0.5412871817437077,0.5477342603975955,0.5840894954118393,0.4219678076839638,0.27527678938764144,0.1564918637388722,-0.02616883734284906,-0.13751519449454233,-0.2160648496606526,-0.24486811410015216,-0.12802601232588776,-0.18579898458447408,-0.1769948980287816,-0.27299756314899015,-0.3299916521105037,-0.3070681099186645,-0.24248639688980758,-0.24399338139064009,-0.28112630163083685,-0.26989913743250227,-0.21087563564685047,-0.16127848100090528,-0.1801266814634172,-0.2781920186880382,-0.28317591712426365,-0.10897393799546061,0.09192821177228515,0.22297192538747274,0.3907547030154576,0.5486256968223656,0.5660078881059316,0.5844807070232539,0.48704039282948547,0.41144291803672817,0.4324939646005356,-0.3314723197240012,-0.25090341290668966,-0.18640636909732142,-0.20885986453038707,-0.1906634804381804,-0.10809672445984016,-0.10646978436719928,-0.0049840062164547595,0.02323890744525156,-0.02938481598550908,-0.10205319958166652,-0.07141220935557334,-0.04029473866762366,-0.013578383569328662,0.00487407368259039,-0.02540247833004675,-0.06630981756978722,-0.15830512461789795,-0.1966881852218568,-0.24583854861716187,-0.1911697317192601,-0.05913102617806038,-0.03778083678768612,0.14547823877725166,0.3271059087561014,0.40746295897591994,0.5100101288525051,0.5765225468625389,0.5287142128191415,0.45295671784070857
17Networks_15,-0.2451991258901426,-0.2297545478873411,-0.17481711168683453,0.0633444988299346,0.18184946609531344,0.22430332829790134,0.3375824441078555,0.20175460165100867,0.1987680330470091,0.26467054960710845,0.3359074051425223,0.4792463710784498,0.5340630380226239,0.47863667135697396,0.33685444382441226,0.06307944135453507,-0.2007198466360406,-0.1780537706640444,-0.2740806731610018,-0.5598587749315938,-0.5920501366937467,-0.6388389343843831,-0.5916552988292575,-0.5477526398338685,-0.33995926220394873,-0.3046795015885701,-0.30155558570071433,-0.413522428652401,-0.45533734984906404,-0.31244570672217564,0.25862208314960244,0.49856031163535475,0.5627668903741999,0.5600082647960802,0.5928695232504858,0.5827010236675195,0.6137766163365049,0.5067588383612152,0.405929772457956,0.3866031149693854,0.424786981418077,0.3477061464582009,0.2933715899555586,0.20280542717262795,0.1527104823244774,0.130829562881467,0.0403003626801337,-0.2220517262472283,-0.33922391341735086,-0.3405284927687823,-0.3537431918173114,-0.4797443495759557,-0.5025247477007345,-0.42531630005339094,-0.5563871576548016,-0.5347276935538455,-0.3352369303097742,-0.39122088510374875,-0.509175066782498,-0.4937888378394463,0.2088463775510047,0.3282381153001985,0.26576711712504225,0.19376279843213984,0.46014991114845594,0.42444985889225234,0.582233041766979,0.5884703246030919,0.5999500440410397,0.4686969617416365,0.48820413043592154,0.44008447899977066,0.46451828226024455,0.4076606468821031,0.45074170008331377,0.43790274406551577,0.435457077603975,0.3091074571287099,0.28616321424300983,0.08055926770674135,-0.08840307599983772,-0.23189118622217117,-0.1940831667253582,-0.4313116140425866,-0.44136980055904707,-0.3727566847941571,-0.30262911475734056,-0.20165547058750719,-0.20247067989661388,-0.5278816537003628
17Networks_16,-0.279921121779024,-0.3461437805637539,-0.4010571742288203,-0.3928462123078826,-0.4349035250955759,-0.4578467406131649,-0.5321571520715505,-0.48042920832961317,-0.4876893734292487,-0.5056993014550659,-0.527153391633829,-0.4642766267038146,-0.3879741426856197,-0.3531570802647094,-0.33029677668832225,-0.33664991158629126,-0.08678116224685141,-0.015063323014600524,-0.15790305792001474,-0.24764898612788777,-0.20258512492211883,-0.31792832184305575,-0.2974165524436414,-0.3229889242745276,-0.39268281819731293,-0.28378821120430464,-0.23487359055144538,-0.11012621699417847,-0.12246051542283352,-0.1729373916430495,0.0654092947064005,-0.13097729593100604,-0.25027008251925387,-0.24758235077311863,-0.10616422024922202,-0.20148015640104144,-0.33798314464718576,-0.3716135779751656,-0.4604068306617,-0.3606778786282744,-0.44415389413075496,-0.5315375707422296,-0.43270842284816086,-0.39313785592690137,-0.31691885817208554,-0.3405321318397236,-0.24543047609426674,-0.13882332271321066,-0.15241506542017774,-0.13259858884909884,-0.17749725029952954,-0.1561577303476712,-0.21610626577728184,-0.20175334893686137,-0.1689560695820139,-0.1667096652274902,-0.16939460826740246,-0.057170643469643276,-0.0019065017822142078,-0.02688569155876908,0.02189967060244261,-0.04913373402743037,-0.018525181593483472,0.022586267195590936,-0.008447509053423606,-0.023064405827302428,-0.04203331648594961,-0.0778193537950811,-0.16962336913011203,-0.13092233562288347,-0.14656003998899544,-0.19282439917119598,-0.19206267777056168,-0.17518482123102505,-0.17027296681527435,-0.19666524738500893,-0.06779747386663024,-0.036539870859301105,-0.0014757367387557298,0.05887313064099833,0.06936912230850029,0.06175645616338518,0.10013301371863241,0.06227686741355041,0.012854396694804301,-0.007484238910757467,-0.0782554919073314,-0.02407704801305204,0.12493984504025654,0.14739423025496412
17Networks_17,-0.3856530733855148,-0.3816425491340146,-0.3671542774866146,-0.37857216685361755,-0.3674300379244058,-0.34362025849126465,-0.36608002685425095,-0.3862764747132969,-0.3753423720671905,-0.3874163399698677,-0.3670863281136955,-0.3520341483472664,-0.32616007519419404,-0.2978779523508958,-0.24288026462786155,-0.21703287158592519,-0.21353155923540737,-0.1078567538841038,0.005785179640331796,-0.006006048566616063,0.00025095799339738334,0.0816223875861821,0.07960516123708798,0.09095789745638826,0.13218434054148567,0.1792344011625053,0.20698661873012708,0.174424033370366,0.13595027466652995,0.12785613853089772,-0.06563807624754704,-0.20403877624411387,-0.3037888643677924,-0.2955264596325872,-0.286667156093943,-0.3428881591717985,-0.3691258736676939,-0.33393554644567086,-0.2665564488071429,-0.29937579273933,-0.31147534232924473,-0.28042325396346096,-0.2686344244257894,-0.28236055271026816,-0.23647196606473775,-0.28638452249664026,-0.3294987511070515,-0.21281243421482043,-0.04950069668843265,0.04810941412382217,0.11423856633470421,0.11275286104527539,0.11015385306516734,0.17346540167066699,0.1625014840435263,0.18659774583979963,0.2651200376249729,0.30044222664955417,0.3245303371471487,0.2896838502044412,-0.14929552561033224,-0.23486430171763856,-0.24083948415451562,-0.24647135003629572,-0.25271397138897467,-0.18951904662061497,-0.2055785989057318,-0.23559066597300313,-0.24277452858705467,-0.21600294368280049,-0.20377701414385735,-0.21880324043312988,-0.24779349508954765,-0.2722464617539897,-0.32840441952685107,-0.38441383147963687,-0.31966477849513814,-0.26482744780737133,-0.2031268939493159,-0.08140464495632455,0.010772669462217147,0.047744087631555805,0.08464599892062767,0.1072737667130889,0.09373040348085354,0.08007473375372849,0.06312327842696518,-0.08737729180155399,-0.07587550432632459,-0.1243773009718445
17Networks_2,-0.10893094724368639,-0.45718618432680863,-0.33980987595696194,-0.3530139192664949,-0.3219052815735937,-0.155003711727049,0.16851253477388892,0.23109742991865542,0.047870148403505196,0.3219977964750131,0.3017789314211434,0.3274781808313552,0.38610357705983217,0.5490503915069145,0.256252018457079,-0.2927995599098124,0.07360944443311108,0.253703535499548,0.24317630589249215,0.3126369603301803,0.30729186794509006,0.22849681632897242,0.09600521333848015,-0.0461517665478977,-0.12081882277438526,-0.29543803451395584,-0.24420883407352864,-0.10961682981984981,0.16029511748274813,0.3354565121110702,0.8884294322138011,0.750161334450012,0.08094892818311515,-0.036742757799772215,0.22052347940304373,0.32613000803360775,0.5808889708215039,0.37260951908742396,0.20938000410057367,0.19763326256487757,0.5319351573587565,0.5797925731371124,0.10538953725060285,0.23126087038217769,0.10477042397249658,0.1966901633718554,0.2071176795630413,-0.14654816143725305,-0.2598637211775688,0.13438768470368004,0.2480632213006916,0.017326158052111722,-0.18196291484998514,-0.25153180642770034,-0.4525402008872564,-0.5031235611695539,-0.27833472143339427,-0.00437270078419751,0.17315246020067354,0.2297300181380455,0.36577149434515216,0.21513056894763952,0.3393266231884679,0.316993942047286,0.44275068521644223,0.39521975683087635,0.20596662443529767,0.11817129905316331,0.1661730623217864,0.175424266280495,0.6664269924835546,0.6583388309136172,0.33917128868956975,0.5361620026036569,0.506518482138438,0.19434506538972,0.32976378601868633,0.44920786638028587,0.22110707908298036,0.16106065610378242,0.29637854974390326,0.17100904461111613,0.7072965145646681,0.3580588078498394,-0.011112817920906792,0.042383037915839826,-0.08640286979654564,-0.08347691587247187,-0.07259124686218543,0.3539789111800049
