,t00,t01,t02,t03,t04,t05,t06,t07,t08,t09,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29
audio,-1.0540415358033068,2.554523434102005,-0.7633687566094514,-0.048261078830265,-0.8757420614799607,0.795030736195914,0.04229998459545716,-0.28075436532848747,-0.9563323174079931,0.14970808776009506,0.44802314452450553,-0.058579751622770765,-1.6271597932400115,0.518187995523765,0.22353276250387516,1.287977581481999,-0.2162966709171544,0.9772944608355941,-1.4633532407234846,0.8730253825886515,0.28784713644407467,0.28770725106964723,-0.9712202288108156,0.918659693707891,-0.9489708200150576,-0.8518361963146589,0.5970045394722522,-0.1334158301412229,0.39149191159202174,-0.05170989927407758
picture,0.09663823765430068,-1.9206151168707244,0.1552813485732717,0.9847413569510406,0.24568241842515198,-0.6706210922193242,-0.6634369873004392,1.4316465232195563,-0.6894542308898923,1.1967014586956024,-0.5777939651531389,0.20457845195218313,0.7307270385914774,-0.9135619625728081,0.4164669273391602,-0.42484334880520847,-0.14687471459869056,-0.1946822607279194,1.0395895791050016,-0.5277016160400331,-0.9117697696026984,0.9222132040934132,0.506922599305614,-1.1107207459422743,0.6171995703885068,0.5778831939036871,-0.30523515795464273,-0.09448126151354158,-0.04376137139220256,0.21720819307648892
reading,0.9574032981490065,-0.6339083172312777,0.6080874080361838,-0.9364802781207756,0.6300596430547992,-0.12440964397659694,0.621137002704973,-1.1508921578910702,1.6457865482978884,-1.3464095464556955,0.12977082062863923,-0.1459987003294011,0.8964327546485189,0.39537396704905364,-0.6399996898430297,-0.8631342326768034,0.36317138551583716,-0.7826122001076926,0.4237636616184786,-0.3453237665486027,0.6239226331586052,-1.209920455163078,0.46429762950518927,0.19206105223440267,0.3317712496265445,0.2739530024109658,-0.2917693815176129,0.2278970916547698,-0.3477305401998144,-0.16549829380241493
