band_idx,band_lo,band_hi,band,time_bin,kind,coef[audio],coef[picture],coef[reading],importance
-1,70.0,150.0,HG 70-150Hz,0,hg,-1.0540415358033068,0.09663823765430068,0.9574032981490065,0.7026943572022047
-1,70.0,150.0,HG 70-150Hz,1,hg,2.554523434102005,-1.9206151168707244,-0.6339083172312777,1.703015622734669
-1,70.0,150.0,HG 70-150Hz,2,hg,-0.7633687566094514,0.1552813485732717,0.6080874080361838,0.5089125044063022
-1,70.0,150.0,HG 70-150Hz,3,hg,-0.048261078830265,0.9847413569510406,-0.9364802781207756,0.6564942379673604
-1,70.0,150.0,HG 70-150Hz,4,hg,-0.8757420614799607,0.24568241842515198,0.6300596430547992,0.5838280409866373
-1,70.0,150.0,HG 70-150Hz,5,hg,0.795030736195914,-0.6706210922193242,-0.12440964397659694,0.5300204907972784
-1,70.0,150.0,HG 70-150Hz,6,hg,0.04229998459545716,-0.6634369873004392,0.621137002704973,0.44229132486695644
-1,70.0,150.0,HG 70-150Hz,7,hg,-0.28075436532848747,1.4316465232195563,-1.1508921578910702,0.9544310154797047
-1,70.0,150.0,HG 70-150Hz,8,hg,-0.9563323174079931,-0.6894542308898923,1.6457865482978884,1.0971910321985912
-1,70.0,150.0,HG 70-150Hz,9,hg,0.14970808776009506,1.1967014586956024,-1.3464095464556955,0.8976063643037978
-1,70.0,150.0,HG 70-150Hz,10,hg,0.44802314452450553,-0.5777939651531389,0.12977082062863923,0.38519597676876116
-1,70.0,150.0,HG 70-150Hz,11,hg,-0.058579751622770765,0.20457845195218313,-0.1459987003294011,0.136385634634785
-1,70.0,150.0,HG 70-150Hz,12,hg,-1.6271597932400115,0.7307270385914774,0.8964327546485189,1.0847731954933357
-1,70.0,150.0,HG 70-150Hz,13,hg,0.518187995523765,-0.9135619625728081,0.39537396704905364,0.6090413083818756
-1,70.0,150.0,HG 70-150Hz,14,hg,0.22353276250387516,0.4164669273391602,-0.6399996898430297,0.42666645989535495
-1,70.0,150.0,HG 70-150Hz,15,hg,1.287977581481999,-0.42484334880520847,-0.8631342326768034,0.8586517209880036
-1,70.0,150.0,HG 70-150Hz,16,hg,-0.2162966709171544,-0.14687471459869056,0.36317138551583716,0.2421142570105607
-1,70.0,150.0,HG 70-150Hz,17,hg,0.9772944608355941,-0.1946822607279194,-0.7826122001076926,0.6515296405570687
-1,70.0,150.0,HG 70-150Hz,18,hg,-1.4633532407234846,1.0395895791050016,0.4237636616184786,0.9755688271489883
-1,70.0,150.0,HG 70-150Hz,19,hg,0.8730253825886515,-0.5277016160400331,-0.3453237665486027,0.5820169217257624
-1,70.0,150.0,HG 70-150Hz,20,hg,0.28784713644407467,-0.9117697696026984,0.6239226331586052,0.6078465130684594
-1,70.0,150.0,HG 70-150Hz,21,hg,0.28770725106964723,0.9222132040934132,-1.209920455163078,0.8066136367753796
-1,70.0,150.0,HG 70-150Hz,22,hg,-0.9712202288108156,0.506922599305614,0.46429762950518927,0.6474801525405397
-1,70.0,150.0,HG 70-150Hz,23,hg,0.918659693707891,-1.1107207459422743,0.19206105223440267,0.7404804972948561
-1,70.0,150.0,HG 70-150Hz,24,hg,-0.9489708200150576,0.6171995703885068,0.3317712496265445,0.6326472133433696
-1,70.0,150.0,HG 70-150Hz,25,hg,-0.8518361963146589,0.5778831939036871,0.2739530024109658,0.5678907975431039
-1,70.0,150.0,HG 70-150Hz,26,hg,0.5970045394722522,-0.30523515795464273,-0.2917693815176129,0.3980030263148359
-1,70.0,150.0,HG 70-150Hz,27,hg,-0.1334158301412229,-0.09448126151354158,0.2278970916547698,0.1519313944365114
-1,70.0,150.0,HG 70-150Hz,28,hg,0.39149191159202174,-0.04376137139220256,-0.3477305401998144,0.2609946077280129
-1,70.0,150.0,HG 70-150Hz,29,hg,-0.05170989927407758,0.21720819307648892,-0.16549829380241493,0.14480546205099382
