cluster_id,size,jaccard_stability,n_runs
0,98,0.3993920683860779,50
1,110,0.5003786683082581,50
2,193,0.39330506324768066,50
3,160,0.4250873923301697,50
4,114,0.26842784881591797,50
5,137,0.43817728757858276,50
6,92,0.7667473554611206,50
7,207,0.3741215765476227,50
8,155,0.5063226222991943,50
