cluster_id,size,jaccard_stability,n_runs
0,449,0.6888478398323059,50
1,78,0.8726757168769836,50
2,267,0.6599908471107483,50
3,237,0.4814150631427765,50
4,166,0.9404881596565247,50
5,327,0.6204794049263,50
6,169,0.8195729851722717,50
