cluster_id,size,jaccard_stability,n_runs
0,140,0.2634667456150055,50
1,144,0.8783295750617981,50
2,199,0.6335926055908203,50
3,146,0.673001229763031,50
4,194,0.7890599966049194,50
5,111,0.423785537481308,50
6,150,0.7700682282447815,50
7,78,0.9576156139373779,50
8,57,0.793212890625,50
9,103,0.9107392430305481,50
10,140,0.5464873313903809,50
11,231,0.7125571370124817,50
